,ID,Entity,Category,Group,Original_output,Original_top_token,Mis_Knowledge_Key,Parametric_ans,src_start,dst_start,num_layers,New_Answer,TopDecodedTokenID,TopDecodedToken,Pred
376,72,Stephen Colbert,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,American.,14645,American,CORRECT
377,72,Stephen Colbert,Career_error,VisTxtCont,"Actor, host, chef",Actor,mis_knowledge1,"comedian, actor, and television host",0,0,12,Politician.,67429,Polit,INCORRECT
378,72,Stephen Colbert,Career_error,VisParam_TxtCont,"Comedian, host.",Com,mis_knowledge2,"comedian, actor, and television host",0,0,12,Politician.,67429,Polit,INCORRECT
379,73,Conan O'Brien,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,Irish-American.,81314,Irish,INCORRECT
380,73,Conan O'Brien,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,Irish-American.,81314,Irish,INCORRECT
381,73,Conan O'Brien,Career_error,VisTxtParam,Television host.,Television,mis_knowledge1,"comedian, writer, producer, and television host",0,0,12,Actor.,55091,Actor,INCORRECT
382,73,Conan O'Brien,Career_error,VisTxtParam,"Comedian, writer, producer.",Com,mis_knowledge2,"comedian, writer, producer, and television host",0,0,12,Actor.,55091,Actor,INCORRECT
383,74,Trevor Noah,location_error,VisTxtCont,Namibian.,Nam,mis_knowledge1,South African,0,0,12,American.,14645,American,INCORRECT
384,74,Trevor Noah,location_error,VisTxtCont,Zimbabwean.,Zimbabwe,mis_knowledge2,South African,0,0,12,American.,14645,American,INCORRECT
385,74,Trevor Noah,Career_error,VisParam_TxtCont,"Television host, author.",Television,mis_knowledge1,"comedian, television host, and author",0,0,12,Law professor.,35487,Law,INCORRECT
386,74,Trevor Noah,Career_error,VisTxtParam,"Comedian, author.",Com,mis_knowledge2,"comedian, television host, and author",0,0,12,Law professor.,35487,Law,INCORRECT
387,75,John Cena,Temporal_error,VisTxtCont,1978,1,mis_knowledge1,1977,0,0,12,1927,236770,1,INCORRECT
388,75,John Cena,Temporal_error,VisTxtCont,1976,1,mis_knowledge2,1977,0,0,12,1927,236770,1,INCORRECT
389,75,John Cena,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,Korean.,119269,Korean,INCORRECT
390,75,John Cena,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,Korean.,119269,Korean,INCORRECT
391,75,John Cena,Career_error,VisTxtCont,"Actor, chef",Actor,mis_knowledge1,professional wrestler and actor,0,0,12,Politician.,67429,Polit,INCORRECT
392,75,John Cena,Career_error,VisTxtCont,"Professional wrestler, architect",Professional,mis_knowledge2,professional wrestler and actor,0,0,12,Politician.,67429,Polit,INCORRECT
393,76,Floyd Mayweather,Temporal_error,VisTxtCont,1978,1,mis_knowledge1,1977,0,0,12,1983,236770,1,INCORRECT
394,76,Floyd Mayweather,Temporal_error,VisTxtCont,1976,1,mis_knowledge2,1977,0,0,12,1983,236770,1,INCORRECT
395,76,Floyd Mayweather,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,American.,14645,American,CORRECT
396,76,Floyd Mayweather,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,American.,14645,American,CORRECT
397,76,Floyd Mayweather,Career_error,VisParam_TxtCont,Boxer,Box,mis_knowledge1,professional boxer,0,0,12,Professional wrestler.,56753,Professional,INCORRECT
398,76,Floyd Mayweather,Career_error,VisTxtCont,Professional golfer,Professional,mis_knowledge2,professional boxer,0,0,12,Professional wrestler.,56753,Professional,INCORRECT
399,77,Gordon Ramsay,Temporal_error,VisTxtCont,1965,1,mis_knowledge1,1966,0,0,12,1940,236770,1,INCORRECT
400,77,Gordon Ramsay,Temporal_error,VisTxtCont,1967,1,mis_knowledge2,1966,0,0,12,1940,236770,1,INCORRECT
401,77,Gordon Ramsay,location_error,VisTxtCont,Scottish,Scottish,mis_knowledge1,British,0,0,12,Scottish-American.,145669,Scottish,INCORRECT
402,77,Gordon Ramsay,location_error,VisTxtCont,Welsh,Wel,mis_knowledge2,British,0,0,12,Scottish-American.,145669,Scottish,INCORRECT
403,77,Gordon Ramsay,Career_error,VisParam_TxtCont,"Restaurateur, television personality.",Rest,mis_knowledge1,"chef, restaurateur, and television personality",0,0,12,Politician.,67429,Polit,INCORRECT
404,77,Gordon Ramsay,Career_error,VisTxtParam,"Chef, television personality.",Chef,mis_knowledge2,"chef, restaurateur, and television personality",0,0,12,Politician.,67429,Polit,INCORRECT
405,78,Jamie Oliver,Career_error,VisTxtCont,Novelist,Nov,mis_knowledge1,"[chef, restaurateur, and media personality]",0,0,12,Actor.,55091,Actor,INCORRECT
406,78,Jamie Oliver,Career_error,VisTxtCont,Professional footballer,Professional,mis_knowledge2,"[chef, restaurateur, and media personality]",0,0,12,Actor.,55091,Actor,INCORRECT
407,79,Martha Stewart,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,American.,14645,American,CORRECT
408,79,Martha Stewart,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,American.,14645,American,CORRECT
409,79,Martha Stewart,Career_error,VisTxtCont,"Scientist, writer, television personality.",Scient,mis_knowledge1,"businesswoman, writer, and television personality",0,0,12,Politician.,67429,Polit,INCORRECT
410,79,Martha Stewart,Career_error,VisTxtCont,"Businesswoman, writer, astronaut",Business,mis_knowledge2,"businesswoman, writer, and television personality",0,0,12,Politician.,67429,Polit,INCORRECT
411,80,Reese Witherspoon,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,American.,14645,American,CORRECT
412,80,Reese Witherspoon,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,American.,14645,American,CORRECT
413,80,Reese Witherspoon,Career_error,VisParam_TxtCont,"Producer, actress.",Producer,mis_knowledge1,actress and producer,0,0,12,Actor.,55091,Actor,INCORRECT
414,80,Reese Witherspoon,Career_error,VisTxtCont,Architect and producer.,Architect,mis_knowledge2,actress and producer,0,0,12,Actor.,55091,Actor,INCORRECT
415,81,Anne Hathaway,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,American.,14645,American,CORRECT
416,81,Anne Hathaway,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,American.,14645,American,CORRECT
417,81,Anne Hathaway,Career_error,VisTxtCont,"Novelist, actress",Nov,mis_knowledge1,actress,0,0,12,Actress.,218020,Actress,CORRECT
418,81,Anne Hathaway,Career_error,VisTxtCont,Chef.,Chef,mis_knowledge2,actress,0,0,12,Actress.,218020,Actress,CORRECT
419,82,Natalie Portman,location_error,VisTxtCont,Canadian and Israeli.,Canadian,mis_knowledge1,American and Israeli,0,0,12,American.,14645,American,INCORRECT
420,82,Natalie Portman,location_error,VisTxtCont,American and Lebanese.,American,mis_knowledge2,American and Israeli,0,0,12,American.,14645,American,INCORRECT
421,82,Natalie Portman,Career_error,VisTxtCont,"Novelist, filmmaker, actress",Nov,mis_knowledge1,"actress, filmmaker, and former child prodigy",0,0,12,"Actress, model.",218020,Actress,INCORRECT
422,82,Natalie Portman,Career_error,VisParam_TxtCont,"Architect, filmmaker.",Architect,mis_knowledge2,"actress, filmmaker, and former child prodigy",0,0,12,"Actress, model.",218020,Actress,INCORRECT
423,83,Emma Stone,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,British.,53485,British,INCORRECT
424,83,Emma Stone,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,British.,53485,British,INCORRECT
425,83,Emma Stone,Career_error,VisTxtCont,"Novelist, actress",Nov,mis_knowledge1,actress,0,0,12,Actress.,218020,Actress,CORRECT
426,83,Emma Stone,Career_error,VisTxtCont,Chef,Chef,mis_knowledge2,actress,0,0,12,Actress.,218020,Actress,CORRECT
427,84,Ryan Gosling,Temporal_error,VisTxtCont,1981,1,mis_knowledge1,1980,0,0,12,1948,236770,1,INCORRECT
428,84,Ryan Gosling,Temporal_error,VisTxtCont,1979,1,mis_knowledge2,1980,0,0,12,1948,236770,1,INCORRECT
429,84,Ryan Gosling,Career_error,VisTxtCont,Chef and musician,Chef,mis_knowledge1,actor and musician,0,0,12,Professional golfer.,56753,Professional,INCORRECT
430,84,Ryan Gosling,Career_error,VisTxtCont,Architect and musician.,Architect,mis_knowledge2,actor and musician,0,0,12,Professional golfer.,56753,Professional,INCORRECT
431,85,Matthew McConaughey,Temporal_error,VisTxtCont,1968,1,mis_knowledge1,1969,0,0,12,1960,236770,1,INCORRECT
432,85,Matthew McConaughey,Temporal_error,VisTxtCont,1970,1,mis_knowledge2,1969,0,0,12,1960,236770,1,INCORRECT
433,85,Matthew McConaughey,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,American.,14645,American,CORRECT
434,85,Matthew McConaughey,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,American.,14645,American,CORRECT
435,85,Matthew McConaughey,Career_error,VisTxtCont,Chef and producer.,Chef,mis_knowledge1,actor and producer,0,0,12,Actor.,55091,Actor,CORRECT
436,85,Matthew McConaughey,Career_error,VisTxtCont,Architect and producer.,Architect,mis_knowledge2,actor and producer,0,0,12,Actor.,55091,Actor,CORRECT
437,86,Leonardo DiCaprio,Temporal_error,VisTxtCont,1975,1,mis_knowledge1,1974,0,0,12,1862,236770,1,INCORRECT
438,86,Leonardo DiCaprio,Temporal_error,VisTxtCont,1973,1,mis_knowledge2,1974,0,0,12,1862,236770,1,INCORRECT
439,86,Leonardo DiCaprio,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,Argentine,78759,Argent,INCORRECT
440,86,Leonardo DiCaprio,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,Argentine,78759,Argent,INCORRECT
441,86,Leonardo DiCaprio,Career_error,VisTxtCont,"Film producer, chef.",Film,mis_knowledge1,actor and film producer,0,0,12,"Investor, entrepreneur",165531,Investor,INCORRECT
442,86,Leonardo DiCaprio,Career_error,VisTxtCont,"Architect, film producer",Architect,mis_knowledge2,actor and film producer,0,0,12,"Investor, entrepreneur",165531,Investor,INCORRECT
443,87,Matt Damon,Temporal_error,VisTxtCont,1971,1,mis_knowledge1,1970,0,0,12,1981,236770,1,INCORRECT
444,87,Matt Damon,Temporal_error,VisTxtCont,1969,1,mis_knowledge2,1970,0,0,12,1981,236770,1,INCORRECT
445,87,Matt Damon,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,American.,14645,American,CORRECT
446,87,Matt Damon,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,American.,14645,American,CORRECT
447,87,Matt Damon,Career_error,VisTxtCont,"Chef, producer, screenwriter",Chef,mis_knowledge1,"actor, producer, and screenwriter",0,0,12,Football coach.,64775,Football,INCORRECT
448,87,Matt Damon,Career_error,VisTxtCont,"Architect, producer, screenwriter",Architect,mis_knowledge2,"actor, producer, and screenwriter",0,0,12,Football coach.,64775,Football,INCORRECT
449,88,Ben Affleck,Temporal_error,VisTxtCont,1971,1,mis_knowledge1,1972,0,0,12,1946,236770,1,INCORRECT
450,88,Ben Affleck,Temporal_error,VisTxtCont,1973,1,mis_knowledge2,1972,0,0,12,1946,236770,1,INCORRECT
451,88,Ben Affleck,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,American.,14645,American,CORRECT
452,88,Ben Affleck,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,American.,14645,American,CORRECT
453,88,Ben Affleck,Career_error,VisTxtCont,"Director, producer, chef.",Director,mis_knowledge1,"actor, director, and producer",0,0,12,Actor.,55091,Actor,CORRECT
454,88,Ben Affleck,Career_error,VisTxtCont,"Actor, architect, producer.",Actor,mis_knowledge2,"actor, director, and producer",0,0,12,Actor.,55091,Actor,CORRECT
455,89,George Clooney,Temporal_error,VisTxtCont,1960,1,mis_knowledge1,1961,0,0,12,1947,236770,1,INCORRECT
456,89,George Clooney,Temporal_error,VisTxtCont,1962,1,mis_knowledge2,1961,0,0,12,1947,236770,1,INCORRECT
457,89,George Clooney,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,American.,14645,American,CORRECT
458,89,George Clooney,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,American.,14645,American,CORRECT
459,89,George Clooney,Career_error,VisTxtCont,"Director, producer, chef",Director,mis_knowledge1,"actor, director, and producer",0,0,12,Actor.,55091,Actor,CORRECT
460,89,George Clooney,Career_error,VisTxtCont,"Architect, director, producer.",Architect,mis_knowledge2,"actor, director, and producer",0,0,12,Actor.,55091,Actor,CORRECT
461,90,Julia Roberts,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,American.,14645,American,CORRECT
462,90,Julia Roberts,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,American.,14645,American,CORRECT
463,91,Nicole Kidman,Temporal_error,VisTxtParam,1968,1,mis_knowledge1,1967,0,0,12,1980,236770,1,INCORRECT
464,91,Nicole Kidman,Temporal_error,VisTxtParam,1966,1,mis_knowledge2,1967,0,0,12,1980,236770,1,INCORRECT
465,91,Nicole Kidman,location_error,VisTxtCont,New Zealander-American,New,mis_knowledge1,[Australian-American],0,0,12,American-Chinese,14645,American,INCORRECT
466,91,Nicole Kidman,location_error,VisTxtCont,Australian-British,Australian,mis_knowledge2,[Australian-American],0,0,12,American-Chinese,14645,American,INCORRECT
467,92,Meryl Streep,Temporal_error,VisTxtCont,1948,1,mis_knowledge1,1949,0,0,12,1968,236770,1,INCORRECT
468,92,Meryl Streep,Temporal_error,VisTxtCont,1950,1,mis_knowledge2,1949,0,0,12,1968,236770,1,INCORRECT
469,92,Meryl Streep,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,American.,14645,American,CORRECT
470,92,Meryl Streep,location_error,VisTxtCont,Mexican.,Mexican,mis_knowledge2,American,0,0,12,American.,14645,American,CORRECT
471,92,Meryl Streep,Career_error,VisTxtCont,"Novelist, actress",Nov,mis_knowledge1,actress,0,0,12,Please provide the entity you are,9366,Please,INCORRECT
472,92,Meryl Streep,Career_error,VisTxtCont,Surgeon,Sur,mis_knowledge2,actress,0,0,12,Please provide the entity you are,9366,Please,INCORRECT
473,93,Cate Blanchett,Career_error,VisTxtCont,"Novelist, actress",Nov,mis_knowledge1,actress,0,0,12,Please provide the entity you are,9366,Please,INCORRECT
474,93,Cate Blanchett,Career_error,VisTxtCont,Chef.,Chef,mis_knowledge2,actress,0,0,12,Please provide the entity you are,9366,Please,INCORRECT
475,94,Charlize Theron,Career_error,VisTxtCont,Chef and producer.,Chef,mis_knowledge1,actress and producer,0,0,12,Unknown.,41387,Unknown,INCORRECT
476,94,Charlize Theron,Career_error,VisTxtCont,Architect and producer.,Architect,mis_knowledge2,actress and producer,0,0,12,Unknown.,41387,Unknown,INCORRECT
477,95,Idris Elba,Career_error,VisTxtCont,"Chef, producer, musician, DJ.",Chef,mis_knowledge1,"actor, producer, musician, and DJ",0,0,12,Welsh singer-songwriter,62288,Wel,INCORRECT
478,95,Idris Elba,Career_error,VisTxtParam,"Actor, musician, DJ",Actor,mis_knowledge2,"actor, producer, musician, and DJ",0,0,12,Welsh singer-songwriter,62288,Wel,INCORRECT
479,96,Denzel Washington,location_error,VisParam_TxtCont,American,American,mis_knowledge1,American,0,0,12,American.,14645,American,CORRECT
480,96,Denzel Washington,location_error,VisParam_TxtCont,American.,American,mis_knowledge2,American,0,0,12,American.,14645,American,CORRECT
481,96,Denzel Washington,Career_error,VisTxtCont,"Filmmaker, chef",Fil,mis_knowledge1,actor and filmmaker,0,0,12,Politician.,67429,Polit,INCORRECT
482,96,Denzel Washington,Career_error,VisTxtCont,"Filmmaker, architect",Fil,mis_knowledge2,actor and filmmaker,0,0,12,Politician.,67429,Polit,INCORRECT
483,97,Morgan Freeman,location_error,VisParam_TxtCont,American,American,mis_knowledge1,American,0,0,12,American.,14645,American,CORRECT
484,97,Morgan Freeman,location_error,VisParam_TxtCont,American.,American,mis_knowledge2,American,0,0,12,American.,14645,American,CORRECT
485,97,Morgan Freeman,Career_error,VisTxtCont,Narrator and chef.,Narr,mis_knowledge1,actor and narrator,0,0,12,Actor.,55091,Actor,CORRECT
486,97,Morgan Freeman,Career_error,VisTxtCont,Architect and narrator.,Architect,mis_knowledge2,actor and narrator,0,0,12,Actor.,55091,Actor,CORRECT
487,98,Samuel L,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,American.,14645,American,CORRECT
488,98,Samuel L,location_error,VisTxtCont,Mexican.,Mexican,mis_knowledge2,American,0,0,12,American.,14645,American,CORRECT
489,98,Samuel L,Career_error,VisTxtCont,Chef and producer.,Chef,mis_knowledge1,actor and producer,0,0,12,Please provide the entity you are,9366,Please,INCORRECT
490,98,Samuel L,Career_error,VisTxtCont,Architect and producer.,Architect,mis_knowledge2,actor and producer,0,0,12,Please provide the entity you are,9366,Please,INCORRECT
491,99,Liam Neeson,Career_error,VisTxtCont,Chef,Chef,mis_knowledge1,actor,0,0,12,Unclear.,2805,Un,INCORRECT
492,99,Liam Neeson,Career_error,VisTxtCont,"Carpenter, actor.",Carpenter,mis_knowledge2,actor,0,0,12,Unclear.,2805,Un,INCORRECT
493,100,Jason Statham,location_error,VisTxtCont,Irish,Irish,mis_knowledge1,British,0,0,12,American.,14645,American,INCORRECT
494,100,Jason Statham,location_error,VisTxtCont,Welsh,Wel,mis_knowledge2,British,0,0,12,American.,14645,American,INCORRECT
495,100,Jason Statham,Career_error,VisTxtCont,"Chef, diver, actor",Chef,mis_knowledge1,actor and former professional diver,0,0,12,Actor.,55091,Actor,CORRECT
496,100,Jason Statham,Career_error,VisTxtParam,"Software engineer, diver",Software,mis_knowledge2,actor and former professional diver,0,0,12,Actor.,55091,Actor,CORRECT
497,101,Vin Diesel,Temporal_error,VisTxtCont,1968,1,mis_knowledge1,1967,0,0,12,1944,236770,1,INCORRECT
498,101,Vin Diesel,Temporal_error,VisTxtCont,1966,1,mis_knowledge2,1967,0,0,12,1944,236770,1,INCORRECT
499,101,Vin Diesel,location_error,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,0,0,12,Dutch,115333,Dutch,INCORRECT
500,101,Vin Diesel,location_error,VisTxtCont,Mexican.,Mexican,mis_knowledge2,American,0,0,12,Dutch,115333,Dutch,INCORRECT
501,101,Vin Diesel,Career_error,VisTxtCont,Chef and producer.,Chef,mis_knowledge1,actor and producer,0,0,12,Wine producer.,105457,Wine,INCORRECT
502,101,Vin Diesel,Career_error,VisTxtCont,Architect and producer.,Architect,mis_knowledge2,actor and producer,0,0,12,Wine producer.,105457,Wine,INCORRECT
503,102,Arnold Schwarzenegger,Temporal_error,VisTxtCont,1948,1,mis_knowledge1,1947,0,0,12,1910,236770,1,INCORRECT
504,102,Arnold Schwarzenegger,Temporal_error,VisTxtCont,1946,1,mis_knowledge2,1947,0,0,12,1910,236770,1,INCORRECT
505,102,Arnold Schwarzenegger,location_error,VisTxtCont,German-American,German,mis_knowledge1,Austrian-American,0,0,12,American.,14645,American,INCORRECT
506,102,Arnold Schwarzenegger,location_error,VisTxtCont,Swiss-American,Swiss,mis_knowledge2,Austrian-American,0,0,12,American.,14645,American,INCORRECT
507,102,Arnold Schwarzenegger,Career_error,VisTxtCont,"Actor, politician, chef.",Actor,mis_knowledge1,"bodybuilder, actor, and former politician",0,0,12,"Politician, bodybuilder",67429,Polit,INCORRECT
508,102,Arnold Schwarzenegger,Career_error,VisTxtParam,"Bodybuilder, politician.",Body,mis_knowledge2,"bodybuilder, actor, and former politician",0,0,12,"Politician, bodybuilder",67429,Polit,INCORRECT
509,103,Sylvester Stallone,Temporal_error,VisTxtCont,1945,1,mis_knowledge1,1946,0,0,12,1981,236770,1,INCORRECT
510,103,Sylvester Stallone,Temporal_error,VisTxtCont,1947,1,mis_knowledge2,1946,0,0,12,1981,236770,1,INCORRECT
511,103,Sylvester Stallone,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,American.,14645,American,CORRECT
512,103,Sylvester Stallone,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,American.,14645,American,CORRECT
513,103,Sylvester Stallone,Career_error,VisTxtCont,"Chef, filmmaker, screenwriter",Chef,mis_knowledge1,"actor, filmmaker, and screenwriter",0,0,12,Footballer,64775,Football,INCORRECT
514,103,Sylvester Stallone,Career_error,VisTxtCont,"Architect, filmmaker, screenwriter",Architect,mis_knowledge2,"actor, filmmaker, and screenwriter",0,0,12,Footballer,64775,Football,INCORRECT
515,104,Jackie Chan,Temporal_error,VisTxtCont,1955,1,mis_knowledge1,1954,0,0,12,1910,236770,1,INCORRECT
516,104,Jackie Chan,Temporal_error,VisTxtCont,1953,1,mis_knowledge2,1954,0,0,12,1910,236770,1,INCORRECT
517,104,Jackie Chan,Career_error,VisTxtCont,"Chef, actor, filmmaker",Chef,mis_knowledge1,"martial artist, actor, and filmmaker",0,0,12,Actress.,218020,Actress,INCORRECT
518,104,Jackie Chan,Career_error,VisTxtParam,"Martial artist, filmmaker.",Mart,mis_knowledge2,"martial artist, actor, and filmmaker",0,0,12,Actress.,218020,Actress,INCORRECT
519,105,Jet Li,Career_error,VisTxtCont,"Chef, author, presenter",Chef,mis_knowledge1,"[martial artist, actor, and film producer]",0,0,12,Data scientist.,2100,Data,INCORRECT
520,105,Jet Li,Career_error,VisTxtCont,"Professional golfer, sports commentator",Professional,mis_knowledge2,"[martial artist, actor, and film producer]",0,0,12,Data scientist.,2100,Data,INCORRECT
521,106,Bruce Willis,Temporal_error,VisTxtCont,1956,1,mis_knowledge1,1955,0,0,12,Please provide the entity you are,9366,Please,INCORRECT
522,106,Bruce Willis,Temporal_error,VisTxtCont,1954,1,mis_knowledge2,1955,0,0,12,Please provide the entity you are,9366,Please,INCORRECT
523,106,Bruce Willis,Career_error,VisParam_TxtCont,Actor.,Actor,mis_knowledge1,actor,0,0,12,Please provide the entity you are,9366,Please,INCORRECT
524,106,Bruce Willis,Career_error,VisTxtCont,"Actor, pilot.",Actor,mis_knowledge2,actor,0,0,12,Please provide the entity you are,9366,Please,INCORRECT
525,107,Steven Spielberg,Temporal_error,VisTxtCont,1947,1,mis_knowledge1,1946,0,0,12,1949.,236770,1,INCORRECT
526,107,Steven Spielberg,Temporal_error,VisTxtCont,1945,1,mis_knowledge2,1946,0,0,12,1949.,236770,1,INCORRECT
527,107,Steven Spielberg,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,American.,14645,American,CORRECT
528,107,Steven Spielberg,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,American.,14645,American,CORRECT
529,107,Steven Spielberg,Career_error,VisTxtCont,"Filmmaker, novelist",Fil,mis_knowledge1,filmmaker,0,0,12,Director.,41447,Director,CORRECT
530,107,Steven Spielberg,Career_error,VisTxtCont,Chef,Chef,mis_knowledge2,filmmaker,0,0,12,Director.,41447,Director,CORRECT
531,108,Quentin Tarantino,Temporal_error,VisTxtCont,1962,1,mis_knowledge1,1963,0,0,12,1974,236770,1,INCORRECT
532,108,Quentin Tarantino,Temporal_error,VisTxtCont,1964,1,mis_knowledge2,1963,0,0,12,1974,236770,1,INCORRECT
533,108,Quentin Tarantino,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,Brazilian-French,204979,Brazilian,INCORRECT
534,108,Quentin Tarantino,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,Brazilian-French,204979,Brazilian,INCORRECT
535,111,Stephen King,location_error,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,0,0,12,American.,14645,American,CORRECT
536,111,Stephen King,location_error,VisParam_TxtCont,American.,American,mis_knowledge2,American,0,0,12,American.,14645,American,CORRECT
537,111,Stephen King,Career_error,VisTxtCont,"Writer, chef",Writer,mis_knowledge1,writer,0,0,12,Actor.,55091,Actor,INCORRECT
538,111,Stephen King,Career_error,VisTxtCont,Carpenter.,Carpenter,mis_knowledge2,writer,0,0,12,Actor.,55091,Actor,INCORRECT
539,113,Eminem,Temporal_error,VisTxtCont,1971,1,mis_knowledge1,1972,0,0,12,1981,236770,1,INCORRECT
540,113,Eminem,Temporal_error,VisTxtCont,1973,1,mis_knowledge2,1972,0,0,12,1981,236770,1,INCORRECT
541,113,Eminem,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,American.,14645,American,CORRECT
542,113,Eminem,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,American.,14645,American,CORRECT
543,113,Eminem,Career_error,VisParam_TxtCont,"Songwriter, producer.",Song,mis_knowledge1,"rapper, songwriter, and record producer",0,0,12,Rapper.,236794,R,CORRECT
544,113,Eminem,Career_error,VisTxtParam,"Rapper, producer.",R,mis_knowledge2,"rapper, songwriter, and record producer",0,0,12,Rapper.,236794,R,CORRECT
545,114,Snoop Dogg,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,American.,14645,American,CORRECT
546,114,Snoop Dogg,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,American.,14645,American,CORRECT
547,114,Snoop Dogg,Career_error,VisTxtCont,"Chef, singer, actor",Chef,mis_knowledge1,"rapper, singer, songwriter, actor, and entrepreneur",0,0,12,Rapper.,236794,R,CORRECT
548,114,Snoop Dogg,Career_error,VisTxtParam,"Rapper, singer, songwriter",R,mis_knowledge2,"rapper, singer, songwriter, actor, and entrepreneur",0,0,12,Rapper.,236794,R,CORRECT
549,115,Kendrick Lamar,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,American.,14645,American,CORRECT
550,115,Kendrick Lamar,location_error,VisParam_TxtCont,American,American,mis_knowledge2,American,0,0,12,American.,14645,American,CORRECT
551,115,Kendrick Lamar,Career_error,VisTxtCont,"Songwriter, producer, chef.",Song,mis_knowledge1,"rapper, songwriter, and record producer",0,0,12,Politician.,67429,Polit,INCORRECT
552,115,Kendrick Lamar,Career_error,VisTxtParam,"Rapper, producer.",R,mis_knowledge2,"rapper, songwriter, and record producer",0,0,12,Politician.,67429,Polit,INCORRECT
553,116,Travis Scott,Temporal_error,VisTxtCont,1990,1,mis_knowledge1,1991,0,0,12,1947,236770,1,INCORRECT
554,116,Travis Scott,Temporal_error,VisTxtCont,1992,1,mis_knowledge2,1991,0,0,12,1947,236770,1,INCORRECT
555,116,Travis Scott,location_error,VisTxtCont,Canadian,Canadian,mis_knowledge1,American,0,0,12,American.,14645,American,CORRECT
556,116,Travis Scott,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,American,0,0,12,American.,14645,American,CORRECT
557,116,Travis Scott,Career_error,VisTxtParam,"Singer, songwriter, producer",Singer,mis_knowledge1,"rapper, singer, songwriter, and record producer",0,0,12,American politician.,14645,American,INCORRECT
558,116,Travis Scott,Career_error,VisTxtParam,"Rapper, producer.",R,mis_knowledge2,"rapper, singer, songwriter, and record producer",0,0,12,American politician.,14645,American,INCORRECT
559,117,The Weeknd,Temporal_error,VisTxtCont,1989,1,mis_knowledge1,1990,0,0,12,1994,236770,1,INCORRECT
560,117,The Weeknd,Temporal_error,VisTxtCont,1991,1,mis_knowledge2,1990,0,0,12,1994,236770,1,INCORRECT
561,117,The Weeknd,location_error,VisTxtCont,American.,American,mis_knowledge1,Canadian,0,0,12,British.,53485,British,INCORRECT
562,117,The Weeknd,location_error,VisTxtCont,Mexican,Mexican,mis_knowledge2,Canadian,0,0,12,British.,53485,British,INCORRECT
