,ID,Entity,Category,Query,Group,Original_output,Original_top_token,Mis_Knowledge_Key,Parametric_ans,Contextual_ans,dst_start,k,ablated_layers,ablate_component,ablate_scope,New_Answer,TopDecodedTokenID,TopDecodedToken,pos_count,Pred
282,61,Tim Cook,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American,28418,American,962,CORRECT
283,61,Tim Cook,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American,28418,American,962,CORRECT
284,61,Tim Cook,Career_error,What is the occupation of the entity?,VisTxtParam,CEO of Apple.,CEO,mis_knowledge1,business executive and CEO of Apple Inc,professional chef,0,3,0..3,mlp,positions,CEO.,78496,CEO,962,CORRECT
285,61,Tim Cook,Career_error,What is the occupation of the entity?,VisTxtParam,CEO of Apple.,CEO,mis_knowledge2,business executive and CEO of Apple Inc,civil engineer,0,3,0..3,mlp,positions,CEO.,78496,CEO,962,CORRECT
286,62,Satya Nadella,Temporal_error,What year was the entity born?,VisTxtCont,1968.,1,mis_knowledge1,1967,1968,0,3,0..3,mlp,positions,1967,16,1,999,CORRECT
287,62,Satya Nadella,Temporal_error,What year was the entity born?,VisTxtCont,1966.,1,mis_knowledge2,1967,1966,0,3,0..3,mlp,positions,1967,16,1,999,CORRECT
288,62,Satya Nadella,Career_error,What is the occupation of the entity?,VisTxtParam,Business executive.,Business,mis_knowledge1,business executive and the CEO of Microsoft,CFO,0,3,0..3,mlp,positions,CEO,78496,CEO,999,CORRECT
289,62,Satya Nadella,Career_error,What is the occupation of the entity?,VisTxtParam,Business executive.,Business,mis_knowledge2,business executive and the CEO of Microsoft,CTO,0,3,0..3,mlp,positions,CEO,78496,CEO,999,CORRECT
290,63,Michelle Obama,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American,28418,American,962,CORRECT
291,63,Michelle Obama,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American,28418,American,962,CORRECT
292,64,Donald Trump,Temporal_error,What year was the entity born?,VisTxtCont,1945.,1,mis_knowledge1,1946,1945,0,3,0..3,mlp,positions,1946,16,1,1110,CORRECT
293,64,Donald Trump,Temporal_error,What year was the entity born?,VisTxtCont,1947.,1,mis_knowledge2,1946,1947,0,3,0..3,mlp,positions,1946,16,1,1110,CORRECT
294,64,Donald Trump,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American,28418,American,1110,CORRECT
295,64,Donald Trump,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American,28418,American,1110,CORRECT
296,65,Justin Trudeau,Temporal_error,What year was the entity born?,VisTxtCont,1970.,1,mis_knowledge1,1971,1970,0,3,0..3,mlp,positions,1971,16,1,864,CORRECT
297,65,Justin Trudeau,Temporal_error,What year was the entity born?,VisTxtCont,1972.,1,mis_knowledge2,1971,1972,0,3,0..3,mlp,positions,1971,16,1,864,CORRECT
298,65,Justin Trudeau,location_error,What is the nationality of the entity?,VisTxtParam,Canadian.,Canadian,mis_knowledge1,Canadian,American,0,3,0..3,mlp,positions,Canadian,59574,Canadian,864,CORRECT
299,65,Justin Trudeau,location_error,What is the nationality of the entity?,VisParam_TxtCont,Canadian.,Canadian,mis_knowledge2,Canadian,French,0,3,0..3,mlp,positions,Canadian,59574,Canadian,864,CORRECT
300,65,Justin Trudeau,Career_error,What is the occupation of the entity?,VisTxtCont,President of Canada.,President,mis_knowledge1,Prime Minister of Canada,President of Canada,0,3,0..3,mlp,positions,Politician,96347,Polit,864,CORRECT
301,65,Justin Trudeau,Career_error,What is the occupation of the entity?,VisTxtCont,Politician.,Polit,mis_knowledge2,Prime Minister of Canada,Mayor of Ottawa,0,3,0..3,mlp,positions,Politician,96347,Polit,864,CORRECT
302,66,Angela Merkel,Temporal_error,What year was the entity born?,VisTxtCont,1955.,1,mis_knowledge1,1954,1955,0,3,0..3,mlp,positions,1954,16,1,1073,CORRECT
303,66,Angela Merkel,Temporal_error,What year was the entity born?,VisTxtCont,1953.,1,mis_knowledge2,1954,1953,0,3,0..3,mlp,positions,1954,16,1,1073,CORRECT
304,66,Angela Merkel,location_error,What is the nationality of the entity?,VisTxtParam,German.,German,mis_knowledge1,German,Austrian,0,3,0..3,mlp,positions,German,32079,German,1073,CORRECT
305,66,Angela Merkel,location_error,What is the nationality of the entity?,VisTxtParam,German.,German,mis_knowledge2,German,Swiss,0,3,0..3,mlp,positions,German,32079,German,1073,CORRECT
306,66,Angela Merkel,Career_error,What is the occupation of the entity?,VisTxtParam,Former Chancellor.,Former,mis_knowledge1,politician and former Chancellor of Germany,scientist,0,3,0..3,mlp,positions,Politician.,96347,Polit,1073,CORRECT
307,66,Angela Merkel,Career_error,What is the occupation of the entity?,VisTxtParam,Former Chancellor.,Former,mis_knowledge2,politician and former Chancellor of Germany,teacher,0,3,0..3,mlp,positions,Politician.,96347,Polit,1073,CORRECT
308,67,Elon Musk,Temporal_error,What year was the entity born?,VisTxtCont,1970.,1,mis_knowledge1,1971,1970,0,3,0..3,mlp,positions,1971,16,1,999,CORRECT
309,67,Elon Musk,Temporal_error,What year was the entity born?,VisTxtCont,1972.,1,mis_knowledge2,1971,1972,0,3,0..3,mlp,positions,1971,16,1,999,CORRECT
310,67,Elon Musk,Career_error,What is the occupation of the entity?,VisTxtCont,Professional chef.,Professional,mis_knowledge1,"business magnate, investor, and engineer",professional chef,0,3,0..3,mlp,positions,Entrepreneur.,70588,Entre,999,CORRECT
311,67,Elon Musk,Career_error,What is the occupation of the entity?,VisTxtParam,Entrepreneur,Entre,mis_knowledge2,"business magnate, investor, and engineer",ballet dancer,0,3,0..3,mlp,positions,Entrepreneur.,70588,Entre,999,CORRECT
312,68,Malala Yousafzai,location_error,What is the nationality of the entity?,VisTxtCont,Afghan,Af,mis_knowledge1,Pakistani,Afghan,0,3,0..3,mlp,positions,Indian.,47564,Indian,1332,INCORRECT
313,68,Malala Yousafzai,location_error,What is the nationality of the entity?,VisTxtCont,Indian.,Indian,mis_knowledge2,Pakistani,Indian,0,3,0..3,mlp,positions,Indian.,47564,Indian,1332,INCORRECT
314,68,Malala Yousafzai,Career_error,What is the occupation of the entity?,VisTxtCont,Professional athlete.,Professional,mis_knowledge1,activist for female education and the youngest Nobel Prize laureate,a professional athlete,0,3,0..3,mlp,positions,Activist.,23179,Activ,1332,CORRECT
315,68,Malala Yousafzai,Career_error,What is the occupation of the entity?,VisTxtParam,Software engineer.,Software,mis_knowledge2,activist for female education and the youngest Nobel Prize laureate,a software engineer,0,3,0..3,mlp,positions,Activist.,23179,Activ,1332,CORRECT
316,69,Emma Watson,Temporal_error,What year was the entity born?,VisTxtCont,1989.,1,mis_knowledge1,1990,1989,0,3,0..3,mlp,positions,1985,16,1,777,INCORRECT
317,69,Emma Watson,Temporal_error,What year was the entity born?,VisTxtCont,1991,1,mis_knowledge2,1990,1991,0,3,0..3,mlp,positions,1985,16,1,777,INCORRECT
318,69,Emma Watson,location_error,What is the nationality of the entity?,VisTxtCont,Irish.,Ir,mis_knowledge1,British,Irish,0,3,0..3,mlp,positions,British,51861,British,777,CORRECT
319,69,Emma Watson,location_error,What is the nationality of the entity?,VisTxtCont,French.,French,mis_knowledge2,British,French,0,3,0..3,mlp,positions,British,51861,British,777,CORRECT
320,69,Emma Watson,Career_error,What is the occupation of the entity?,VisTxtCont,Novelist and activist.,Nov,mis_knowledge1,actress and activist,novelist,0,3,0..3,mlp,positions,Model.,1712,Model,777,INCORRECT
321,69,Emma Watson,Career_error,What is the occupation of the entity?,VisTxtCont,Chef and activist.,Chef,mis_knowledge2,actress and activist,chef,0,3,0..3,mlp,positions,Model.,1712,Model,777,INCORRECT
322,70,Ellen DeGeneres,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American,28418,American,888,CORRECT
323,70,Ellen DeGeneres,location_error,What is the nationality of the entity?,VisParam_TxtCont,American.,American,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American,28418,American,888,CORRECT
324,70,Ellen DeGeneres,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Television host.,Te,mis_knowledge1,"comedian, television host, actress, and writer",chef,0,3,0..3,mlp,positions,Talk show host.,36210,Talk,888,CORRECT
325,70,Ellen DeGeneres,Career_error,What is the occupation of the entity?,VisTxtParam,"Comedian, host.",Com,mis_knowledge2,"comedian, television host, actress, and writer",architect,0,3,0..3,mlp,positions,Talk show host.,36210,Talk,888,CORRECT
326,71,Jimmy Fallon,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American.,28418,American,999,CORRECT
327,71,Jimmy Fallon,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American.,28418,American,999,CORRECT
328,71,Jimmy Fallon,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Television host.,Te,mis_knowledge1,"comedian, actor, and television host",chef,0,3,0..3,mlp,positions,Comedian.,1092,Com,999,CORRECT
329,71,Jimmy Fallon,Career_error,What is the occupation of the entity?,VisTxtParam,"Comedian, host.",Com,mis_knowledge2,"comedian, actor, and television host",architect,0,3,0..3,mlp,positions,Comedian.,1092,Com,999,CORRECT
330,72,Stephen Colbert,Temporal_error,What year was the entity born?,VisTxtCont,1965.,1,mis_knowledge1,1964,1965,0,3,0..3,mlp,positions,1962,16,1,777,INCORRECT
331,72,Stephen Colbert,Temporal_error,What year was the entity born?,VisTxtCont,1963.,1,mis_knowledge2,1964,1963,0,3,0..3,mlp,positions,1962,16,1,777,INCORRECT
332,72,Stephen Colbert,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American.,28418,American,777,CORRECT
333,72,Stephen Colbert,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American.,28418,American,777,CORRECT
334,72,Stephen Colbert,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Television host.,Te,mis_knowledge1,"comedian, actor, and television host",chef,0,3,0..3,mlp,positions,Comedian.,1092,Com,777,CORRECT
335,72,Stephen Colbert,Career_error,What is the occupation of the entity?,VisTxtParam,"Comedian, host.",Com,mis_knowledge2,"comedian, actor, and television host",architect,0,3,0..3,mlp,positions,Comedian.,1092,Com,777,CORRECT
336,73,Conan O'Brien,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American,28418,American,1369,CORRECT
337,73,Conan O'Brien,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American,28418,American,1369,CORRECT
338,73,Conan O'Brien,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Television host.,Te,mis_knowledge1,"comedian, writer, producer, and television host",chef,0,3,0..3,mlp,positions,Comedian.,1092,Com,1369,CORRECT
339,73,Conan O'Brien,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Comedian.,Com,mis_knowledge2,"comedian, writer, producer, and television host",architect,0,3,0..3,mlp,positions,Comedian.,1092,Com,1369,CORRECT
340,75,John Cena,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American,28418,American,851,CORRECT
341,75,John Cena,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American,28418,American,851,CORRECT
342,75,John Cena,Career_error,What is the occupation of the entity?,VisTxtParam,Professional wrestler.,Professional,mis_knowledge1,professional wrestler and actor,professional chef,0,3,0..3,mlp,positions,Wrestler.,54,W,851,CORRECT
343,75,John Cena,Career_error,What is the occupation of the entity?,VisTxtParam,Professional wrestler.,Professional,mis_knowledge2,professional wrestler and actor,architect,0,3,0..3,mlp,positions,Wrestler.,54,W,851,CORRECT
344,76,Floyd Mayweather,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American.,28418,American,1036,CORRECT
345,76,Floyd Mayweather,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American.,28418,American,1036,CORRECT
346,76,Floyd Mayweather,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Boxer,Box,mis_knowledge1,professional boxer,professional basketball player,0,3,0..3,mlp,positions,Boxer.,1611,Box,1036,CORRECT
347,76,Floyd Mayweather,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Boxer,Box,mis_knowledge2,professional boxer,professional golfer,0,3,0..3,mlp,positions,Boxer.,1611,Box,1036,CORRECT
348,77,Gordon Ramsay,location_error,What is the nationality of the entity?,VisTxtCont,Scottish.,Scott,mis_knowledge1,British,Scottish,0,3,0..3,mlp,positions,British,51861,British,888,CORRECT
349,77,Gordon Ramsay,location_error,What is the nationality of the entity?,VisTxtCont,Welsh.,Wel,mis_knowledge2,British,Welsh,0,3,0..3,mlp,positions,British,51861,British,888,CORRECT
350,77,Gordon Ramsay,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Chef.,Chef,mis_knowledge1,"chef, restaurateur, and television personality",firefighter,0,3,0..3,mlp,positions,Chef.,93903,Chef,888,CORRECT
351,77,Gordon Ramsay,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Chef.,Chef,mis_knowledge2,"chef, restaurateur, and television personality",architect,0,3,0..3,mlp,positions,Chef.,93903,Chef,888,CORRECT
352,78,Jamie Oliver,location_error,What is the nationality of the entity?,VisTxtCont,Irish.,Ir,mis_knowledge1,Britis,Irish,0,3,0..3,mlp,positions,British,51861,British,1036,CORRECT
353,78,Jamie Oliver,location_error,What is the nationality of the entity?,VisParam_TxtCont,British,French,mis_knowledge2,Britis,French,0,3,0..3,mlp,positions,British,51861,British,1036,CORRECT
354,78,Jamie Oliver,Career_error,What is the occupation of the entity?,VisTxtParam,Chef.,Chef,mis_knowledge1,"[chef, restaurateur, and media personality]",novelist,0,3,0..3,mlp,positions,Chef.,93903,Chef,1036,CORRECT
355,78,Jamie Oliver,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Chef.,Chef,mis_knowledge2,"[chef, restaurateur, and media personality]",professional footballer,0,3,0..3,mlp,positions,Chef.,93903,Chef,1036,CORRECT
356,79,Martha Stewart,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American,28418,American,1369,CORRECT
357,79,Martha Stewart,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American,28418,American,1369,CORRECT
358,80,Reese Witherspoon,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American,28418,American,888,CORRECT
359,80,Reese Witherspoon,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American,28418,American,888,CORRECT
360,80,Reese Witherspoon,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge1,actress and producer,chef,0,3,0..3,mlp,positions,Actress,2414,Act,888,CORRECT
361,80,Reese Witherspoon,Career_error,What is the occupation of the entity?,VisTxtParam,Actress.,Act,mis_knowledge2,actress and producer,architect,0,3,0..3,mlp,positions,Actress,2414,Act,888,CORRECT
362,81,Anne Hathaway,Temporal_error,What year was the entity born?,VisTxtCont,1981.,1,mis_knowledge1,1982,1981,0,3,0..3,mlp,positions,Not specified.,2623,Not,1036,INCORRECT
363,81,Anne Hathaway,Temporal_error,What year was the entity born?,VisTxtCont,1983.,1,mis_knowledge2,1982,1983,0,3,0..3,mlp,positions,Not specified.,2623,Not,1036,INCORRECT
364,81,Anne Hathaway,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,French,43197,French,1036,INCORRECT
365,81,Anne Hathaway,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,French,43197,French,1036,INCORRECT
366,81,Anne Hathaway,Career_error,What is the occupation of the entity?,VisTxtCont,Novelist.,Nov,mis_knowledge1,actress,novelist,0,3,0..3,mlp,positions,Actress.,2414,Act,1036,CORRECT
367,81,Anne Hathaway,Career_error,What is the occupation of the entity?,VisTxtCont,Chef.,Chef,mis_knowledge2,actress,chef,0,3,0..3,mlp,positions,Actress.,2414,Act,1036,CORRECT
368,82,Natalie Portman,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge1,"actress, filmmaker, and former child prodigy",novelist,0,3,0..3,mlp,positions,Model.,1712,Model,925,INCORRECT
369,82,Natalie Portman,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress,Act,mis_knowledge2,"actress, filmmaker, and former child prodigy",architect,0,3,0..3,mlp,positions,Model.,1712,Model,925,INCORRECT
370,83,Emma Stone,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American,28418,American,888,CORRECT
371,83,Emma Stone,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American,28418,American,888,CORRECT
372,83,Emma Stone,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge1,actress,novelist,0,3,0..3,mlp,positions,Actress,2414,Act,888,CORRECT
373,83,Emma Stone,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge2,actress,chef,0,3,0..3,mlp,positions,Actress,2414,Act,888,CORRECT
374,84,Ryan Gosling,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge1,actor and musician,chef,0,3,0..3,mlp,positions,Actor.,18870,Actor,925,CORRECT
375,84,Ryan Gosling,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,actor and musician,architect,0,3,0..3,mlp,positions,Actor.,18870,Actor,925,CORRECT
376,85,Matthew McConaughey,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American,28418,American,888,CORRECT
377,85,Matthew McConaughey,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American,28418,American,888,CORRECT
378,85,Matthew McConaughey,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge1,actor and producer,chef,0,3,0..3,mlp,positions,Actor.,18870,Actor,888,CORRECT
379,85,Matthew McConaughey,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,actor and producer,architect,0,3,0..3,mlp,positions,Actor.,18870,Actor,888,CORRECT
380,86,Leonardo DiCaprio,Temporal_error,What year was the entity born?,VisTxtCont,1975.,1,mis_knowledge1,1974,1975,0,3,0..3,mlp,positions,2004,17,2,925,INCORRECT
381,86,Leonardo DiCaprio,Temporal_error,What year was the entity born?,VisTxtCont,1973.,1,mis_knowledge2,1974,1973,0,3,0..3,mlp,positions,2004,17,2,925,INCORRECT
382,86,Leonardo DiCaprio,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American,28418,American,925,CORRECT
383,86,Leonardo DiCaprio,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American,28418,American,925,CORRECT
384,86,Leonardo DiCaprio,Career_error,What is the occupation of the entity?,VisTxtParam,Film producer.,Film,mis_knowledge1,actor and film producer,chef,0,3,0..3,mlp,positions,Actor.,18870,Actor,925,CORRECT
385,86,Leonardo DiCaprio,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,actor and film producer,architect,0,3,0..3,mlp,positions,Actor.,18870,Actor,925,CORRECT
386,87,Matt Damon,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American actor,28418,American,888,INCORRECT
387,87,Matt Damon,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American actor,28418,American,888,INCORRECT
388,87,Matt Damon,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actor.,Actor,mis_knowledge1,"actor, producer, and screenwriter",chef,0,3,0..3,mlp,positions,Actor.,18870,Actor,888,INCORRECT
389,87,Matt Damon,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,"actor, producer, and screenwriter",architect,0,3,0..3,mlp,positions,Actor.,18870,Actor,888,INCORRECT
390,88,Ben Affleck,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American,28418,American,999,CORRECT
391,88,Ben Affleck,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American,28418,American,999,CORRECT
392,88,Ben Affleck,Career_error,What is the occupation of the entity?,VisTxtCont,"Chef, director, producer.",Chef,mis_knowledge1,"actor, director, and producer",chef,0,3,0..3,mlp,positions,Actor,18870,Actor,999,CORRECT
393,88,Ben Affleck,Career_error,What is the occupation of the entity?,VisParam_TxtCont,"Actor, producer.",Actor,mis_knowledge2,"actor, director, and producer",architect,0,3,0..3,mlp,positions,Actor,18870,Actor,999,CORRECT
394,89,George Clooney,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American,28418,American,888,CORRECT
395,89,George Clooney,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American,28418,American,888,CORRECT
396,89,George Clooney,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actor.,Actor,mis_knowledge1,"actor, director, and producer",chef,0,3,0..3,mlp,positions,Actor.,18870,Actor,888,CORRECT
397,89,George Clooney,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,"actor, director, and producer",architect,0,3,0..3,mlp,positions,Actor.,18870,Actor,888,CORRECT
398,90,Julia Roberts,Temporal_error,What year was the entity born?,VisTxtCont,1968.,1,mis_knowledge1,1967,1968,0,3,0..3,mlp,positions,1967,16,1,1110,CORRECT
399,90,Julia Roberts,Temporal_error,What year was the entity born?,VisTxtCont,1966.,1,mis_knowledge2,1967,1966,0,3,0..3,mlp,positions,1967,16,1,1110,CORRECT
400,90,Julia Roberts,location_error,What is the nationality of the entity?,VisCont_TxtParam,Canadian,Canadian,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American,28418,American,1110,CORRECT
401,90,Julia Roberts,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American,28418,American,1110,CORRECT
402,90,Julia Roberts,Career_error,What is the occupation of the entity?,VisTxtCont,Novelist.,Nov,mis_knowledge1,actress,novelist,0,3,0..3,mlp,positions,Actress,2414,Act,1110,CORRECT
403,90,Julia Roberts,Career_error,What is the occupation of the entity?,VisTxtCont,Chef.,Chef,mis_knowledge2,actress,chef,0,3,0..3,mlp,positions,Actress,2414,Act,1110,CORRECT
404,91,Nicole Kidman,Temporal_error,What year was the entity born?,VisTxtParam,1968.,1,mis_knowledge1,1967,"June 20, 1968",0,3,0..3,mlp,positions,1968,16,1,888,INCORRECT
405,91,Nicole Kidman,Temporal_error,What year was the entity born?,VisTxtParam,1966.,1,mis_knowledge2,1967,"June 20, 1966",0,3,0..3,mlp,positions,1968,16,1,888,INCORRECT
406,91,Nicole Kidman,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress,Act,mis_knowledge1,[actress and producer],chef,0,3,0..3,mlp,positions,Actress,2414,Act,888,CORRECT
407,91,Nicole Kidman,Career_error,What is the occupation of the entity?,VisTxtParam,Actress,Act,mis_knowledge2,[actress and producer],architect,0,3,0..3,mlp,positions,Actress,2414,Act,888,CORRECT
408,92,Meryl Streep,location_error,What is the nationality of the entity?,VisCont_TxtParam,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,3,0..3,mlp,positions,American,28418,American,1073,CORRECT
409,92,Meryl Streep,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge2,American,Mexican,0,3,0..3,mlp,positions,American,28418,American,1073,CORRECT
410,92,Meryl Streep,Career_error,What is the occupation of the entity?,VisCont_TxtParam,Novelist.,Nov,mis_knowledge1,actress,novelist,0,3,0..3,mlp,positions,Actress,2414,Act,1073,CORRECT
411,92,Meryl Streep,Career_error,What is the occupation of the entity?,VisTxtParam,Actress,Act,mis_knowledge2,actress,surgeon,0,3,0..3,mlp,positions,Actress,2414,Act,1073,CORRECT
412,93,Cate Blanchett,location_error,What is the nationality of the entity?,VisTxtCont,New Zealand,New,mis_knowledge1,Australian,New Zealander,0,3,0..3,mlp,positions,American,28418,American,888,INCORRECT
413,93,Cate Blanchett,location_error,What is the nationality of the entity?,VisTxtCont,Papua New Guinean,P,mis_knowledge2,Australian,Papua New Guinean,0,3,0..3,mlp,positions,American,28418,American,888,INCORRECT
414,93,Cate Blanchett,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge1,actress,novelist,0,3,0..3,mlp,positions,Actress,2414,Act,888,CORRECT
415,93,Cate Blanchett,Career_error,What is the occupation of the entity?,VisTxtParam,Actress.,Act,mis_knowledge2,actress,chef,0,3,0..3,mlp,positions,Actress,2414,Act,888,CORRECT
416,94,Charlize Theron,Temporal_error,What year was the entity born?,VisTxtCont,1976.,1,mis_knowledge1,1975,1976,0,3,0..3,mlp,positions,1966,16,1,1073,INCORRECT
417,94,Charlize Theron,Temporal_error,What year was the entity born?,VisTxtCont,1974.,1,mis_knowledge2,1975,1974,0,3,0..3,mlp,positions,1966,16,1,1073,INCORRECT
418,94,Charlize Theron,location_error,What is the nationality of the entity?,VisTxtCont,Namibian.,Nam,mis_knowledge1,South African,Namibian,0,3,0..3,mlp,positions,South African,25018,South,1073,CORRECT
419,94,Charlize Theron,location_error,What is the nationality of the entity?,VisTxtCont,Botswanan.,Bot,mis_knowledge2,South African,Botswanan,0,3,0..3,mlp,positions,South African,25018,South,1073,CORRECT
420,94,Charlize Theron,Career_error,What is the occupation of the entity?,VisTxtCont,Chef and producer.,Chef,mis_knowledge1,actress and producer,chef,0,3,0..3,mlp,positions,Actress,2414,Act,1073,CORRECT
421,94,Charlize Theron,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,actress and producer,architect,0,3,0..3,mlp,positions,Actress,2414,Act,1073,CORRECT
422,95,Idris Elba,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actor.,Actor,mis_knowledge1,"actor, producer, musician, and DJ",chef,0,3,0..3,mlp,positions,Actor.,18870,Actor,1110,CORRECT
