ID,Entity,Category,Group,Query,Mis_Knowledge_Key,Parametric_ans,Contextual_ans,ctx_first_token_id,dst_start,end_layer,patched_layers,head,pos_src_count,pos_dst_count,baseline_logit_noRAG,patched_logit_noRAG,delta
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge1,1964,1965,16,0,2,0..2,-1,777,777,26.953125,26.921875,-0.03125
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge1,1964,1965,16,0,3,0..3,-1,777,777,26.953125,26.875,-0.078125
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge1,1964,1965,16,0,4,0..4,-1,777,777,26.953125,26.796875,-0.15625
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge1,1964,1965,16,0,5,0..5,-1,777,777,26.953125,26.625,-0.328125
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge1,1964,1965,16,0,6,0..6,-1,777,777,26.953125,26.578125,-0.375
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge1,1964,1965,16,0,7,0..7,-1,777,777,26.953125,26.625,-0.328125
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge1,1964,1965,16,0,8,0..8,-1,777,777,26.953125,26.703125,-0.25
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge1,1964,1965,16,0,9,0..9,-1,777,777,26.953125,26.609375,-0.34375
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge1,1964,1965,16,0,10,0..10,-1,777,777,26.953125,26.4375,-0.515625
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge1,1964,1965,16,0,11,0..11,-1,777,777,26.953125,25.390625,-1.5625
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge1,1964,1965,16,0,12,0..12,-1,777,777,26.953125,25.140625,-1.8125
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge1,1964,1965,16,0,13,0..13,-1,777,777,26.953125,24.71875,-2.234375
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge1,1964,1965,16,0,14,0..14,-1,777,777,26.953125,24.84375,-2.109375
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge1,1964,1965,16,0,15,0..15,-1,777,777,26.953125,25.03125,-1.921875
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge1,1964,1965,16,0,16,0..16,-1,777,777,26.953125,24.578125,-2.375
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge1,1964,1965,16,0,17,0..17,-1,777,777,26.953125,24.71875,-2.234375
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge1,1964,1965,16,0,18,0..18,-1,777,777,26.953125,24.6875,-2.265625
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge1,1964,1965,16,0,19,0..19,-1,777,777,26.953125,24.640625,-2.3125
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge2,1964,1963,16,0,0,0..0,-1,777,777,26.953125,26.9375,-0.015625
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge2,1964,1963,16,0,1,0..1,-1,777,777,26.953125,26.921875,-0.03125
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge2,1964,1963,16,0,2,0..2,-1,777,777,26.953125,26.90625,-0.046875
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge2,1964,1963,16,0,3,0..3,-1,777,777,26.953125,26.890625,-0.0625
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge2,1964,1963,16,0,4,0..4,-1,777,777,26.953125,26.78125,-0.171875
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge2,1964,1963,16,0,5,0..5,-1,777,777,26.953125,26.59375,-0.359375
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge2,1964,1963,16,0,6,0..6,-1,777,777,26.953125,26.578125,-0.375
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge2,1964,1963,16,0,7,0..7,-1,777,777,26.953125,26.625,-0.328125
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge2,1964,1963,16,0,8,0..8,-1,777,777,26.953125,26.703125,-0.25
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge2,1964,1963,16,0,9,0..9,-1,777,777,26.953125,26.59375,-0.359375
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge2,1964,1963,16,0,10,0..10,-1,777,777,26.953125,26.453125,-0.5
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge2,1964,1963,16,0,11,0..11,-1,777,777,26.953125,25.40625,-1.546875
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge2,1964,1963,16,0,12,0..12,-1,777,777,26.953125,25.171875,-1.78125
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge2,1964,1963,16,0,13,0..13,-1,777,777,26.953125,24.75,-2.203125
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge2,1964,1963,16,0,14,0..14,-1,777,777,26.953125,24.8125,-2.140625
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge2,1964,1963,16,0,15,0..15,-1,777,777,26.953125,25.046875,-1.90625
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge2,1964,1963,16,0,16,0..16,-1,777,777,26.953125,24.5625,-2.390625
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge2,1964,1963,16,0,17,0..17,-1,777,777,26.953125,24.71875,-2.234375
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge2,1964,1963,16,0,18,0..18,-1,777,777,26.953125,24.6875,-2.265625
72,Stephen Colbert,Temporal_error,VisTxtCont,What year was the entity born?,mis_knowledge2,1964,1963,16,0,19,0..19,-1,777,777,26.953125,24.625,-2.328125
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,0,0..0,-1,777,777,15.2734375,15.2265625,-0.046875
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,1,0..1,-1,777,777,15.2734375,15.25,-0.0234375
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,2,0..2,-1,777,777,15.2734375,15.21875,-0.0546875
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,3,0..3,-1,777,777,15.2734375,15.2265625,-0.046875
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,4,0..4,-1,777,777,15.2734375,15.203125,-0.0703125
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,5,0..5,-1,777,777,15.2734375,15.203125,-0.0703125
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,6,0..6,-1,777,777,15.2734375,15.2265625,-0.046875
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,7,0..7,-1,777,777,15.2734375,15.171875,-0.1015625
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,8,0..8,-1,777,777,15.2734375,15.1640625,-0.109375
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,9,0..9,-1,777,777,15.2734375,15.2421875,-0.03125
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,10,0..10,-1,777,777,15.2734375,15.25,-0.0234375
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,11,0..11,-1,777,777,15.2734375,15.203125,-0.0703125
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,12,0..12,-1,777,777,15.2734375,15.203125,-0.0703125
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,13,0..13,-1,777,777,15.2734375,15.28125,0.0078125
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,14,0..14,-1,777,777,15.2734375,15.484375,0.2109375
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,15,0..15,-1,777,777,15.2734375,15.5625,0.2890625
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,16,0..16,-1,777,777,15.2734375,15.3203125,0.046875
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,17,0..17,-1,777,777,15.2734375,15.7421875,0.46875
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,18,0..18,-1,777,777,15.2734375,15.84375,0.5703125
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,19,0..19,-1,777,777,15.2734375,16.8125,1.5390625
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,0,0..0,-1,777,777,11.1953125,11.1640625,-0.03125
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,1,0..1,-1,777,777,11.1953125,11.21875,0.0234375
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,2,0..2,-1,777,777,11.1953125,11.25,0.0546875
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,3,0..3,-1,777,777,11.1953125,11.3203125,0.125
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,4,0..4,-1,777,777,11.1953125,11.3203125,0.125
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,5,0..5,-1,777,777,11.1953125,11.25,0.0546875
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,6,0..6,-1,777,777,11.1953125,11.3515625,0.15625
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,7,0..7,-1,777,777,11.1953125,11.4765625,0.28125
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,8,0..8,-1,777,777,11.1953125,11.625,0.4296875
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,9,0..9,-1,777,777,11.1953125,11.6484375,0.453125
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,10,0..10,-1,777,777,11.1953125,11.8359375,0.640625
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,11,0..11,-1,777,777,11.1953125,11.9609375,0.765625
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,12,0..12,-1,777,777,11.1953125,12.0390625,0.84375
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,13,0..13,-1,777,777,11.1953125,12.1171875,0.921875
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,14,0..14,-1,777,777,11.1953125,12.078125,0.8828125
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,15,0..15,-1,777,777,11.1953125,11.9296875,0.734375
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,16,0..16,-1,777,777,11.1953125,11.90625,0.7109375
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,17,0..17,-1,777,777,11.1953125,12.1328125,0.9375
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,18,0..18,-1,777,777,11.1953125,12.0,0.8046875
72,Stephen Colbert,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,19,0..19,-1,777,777,11.1953125,12.171875,0.9765625
72,Stephen Colbert,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, actor, and television host",chef,75079,0,0,0..0,-1,777,777,2.05859375,2.06640625,0.0078125
72,Stephen Colbert,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, actor, and television host",chef,75079,0,1,0..1,-1,777,777,2.05859375,2.091796875,0.033203125
72,Stephen Colbert,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, actor, and television host",chef,75079,0,2,0..2,-1,777,777,2.05859375,2.0625,0.00390625
72,Stephen Colbert,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, actor, and television host",chef,75079,0,3,0..3,-1,777,777,2.05859375,2.0078125,-0.05078125
72,Stephen Colbert,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, actor, and television host",chef,75079,0,4,0..4,-1,777,777,2.05859375,2.013671875,-0.044921875
72,Stephen Colbert,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, actor, and television host",chef,75079,0,5,0..5,-1,777,777,2.05859375,2.080078125,0.021484375
72,Stephen Colbert,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, actor, and television host",chef,75079,0,6,0..6,-1,777,777,2.05859375,2.068359375,0.009765625
72,Stephen Colbert,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, actor, and television host",chef,75079,0,7,0..7,-1,777,777,2.05859375,2.04296875,-0.015625
72,Stephen Colbert,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, actor, and television host",chef,75079,0,8,0..8,-1,777,777,2.05859375,1.9931640625,-0.0654296875
72,Stephen Colbert,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, actor, and television host",chef,75079,0,9,0..9,-1,777,777,2.05859375,2.109375,0.05078125
72,Stephen Colbert,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, actor, and television host",chef,75079,0,10,0..10,-1,777,777,2.05859375,2.123046875,0.064453125
72,Stephen Colbert,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, actor, and television host",chef,75079,0,11,0..11,-1,777,777,2.05859375,2.13671875,0.078125
72,Stephen Colbert,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, actor, and television host",chef,75079,0,12,0..12,-1,777,777,2.05859375,2.029296875,-0.029296875
72,Stephen Colbert,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, actor, and television host",chef,75079,0,13,0..13,-1,777,777,2.05859375,2.029296875,-0.029296875
72,Stephen Colbert,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, actor, and television host",chef,75079,0,14,0..14,-1,777,777,2.05859375,2.119140625,0.060546875
72,Stephen Colbert,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, actor, and television host",chef,75079,0,15,0..15,-1,777,777,2.05859375,1.9765625,-0.08203125
72,Stephen Colbert,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, actor, and television host",chef,75079,0,16,0..16,-1,777,777,2.05859375,2.19140625,0.1328125
72,Stephen Colbert,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, actor, and television host",chef,75079,0,17,0..17,-1,777,777,2.05859375,2.302734375,0.244140625
72,Stephen Colbert,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, actor, and television host",chef,75079,0,18,0..18,-1,777,777,2.05859375,2.369140625,0.310546875
72,Stephen Colbert,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, actor, and television host",chef,75079,0,19,0..19,-1,777,777,2.05859375,2.3671875,0.30859375
72,Stephen Colbert,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, actor, and television host",architect,1113,0,0,0..0,-1,777,777,0.85107421875,0.85595703125,0.0048828125
72,Stephen Colbert,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, actor, and television host",architect,1113,0,1,0..1,-1,777,777,0.85107421875,0.8681640625,0.01708984375
72,Stephen Colbert,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, actor, and television host",architect,1113,0,2,0..2,-1,777,777,0.85107421875,0.828125,-0.02294921875
72,Stephen Colbert,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, actor, and television host",architect,1113,0,3,0..3,-1,777,777,0.85107421875,0.75,-0.10107421875
72,Stephen Colbert,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, actor, and television host",architect,1113,0,4,0..4,-1,777,777,0.85107421875,0.7900390625,-0.06103515625
72,Stephen Colbert,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, actor, and television host",architect,1113,0,5,0..5,-1,777,777,0.85107421875,0.8154296875,-0.03564453125
72,Stephen Colbert,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, actor, and television host",architect,1113,0,6,0..6,-1,777,777,0.85107421875,0.80615234375,-0.044921875
72,Stephen Colbert,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, actor, and television host",architect,1113,0,7,0..7,-1,777,777,0.85107421875,0.7255859375,-0.12548828125
72,Stephen Colbert,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, actor, and television host",architect,1113,0,8,0..8,-1,777,777,0.85107421875,0.74609375,-0.10498046875
72,Stephen Colbert,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, actor, and television host",architect,1113,0,9,0..9,-1,777,777,0.85107421875,0.783203125,-0.06787109375
72,Stephen Colbert,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, actor, and television host",architect,1113,0,10,0..10,-1,777,777,0.85107421875,0.77587890625,-0.0751953125
72,Stephen Colbert,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, actor, and television host",architect,1113,0,11,0..11,-1,777,777,0.85107421875,0.68701171875,-0.1640625
72,Stephen Colbert,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, actor, and television host",architect,1113,0,12,0..12,-1,777,777,0.85107421875,0.5703125,-0.28076171875
72,Stephen Colbert,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, actor, and television host",architect,1113,0,13,0..13,-1,777,777,0.85107421875,0.6279296875,-0.22314453125
72,Stephen Colbert,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, actor, and television host",architect,1113,0,14,0..14,-1,777,777,0.85107421875,0.68603515625,-0.1650390625
72,Stephen Colbert,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, actor, and television host",architect,1113,0,15,0..15,-1,777,777,0.85107421875,0.51025390625,-0.3408203125
72,Stephen Colbert,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, actor, and television host",architect,1113,0,16,0..16,-1,777,777,0.85107421875,0.61328125,-0.23779296875
72,Stephen Colbert,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, actor, and television host",architect,1113,0,17,0..17,-1,777,777,0.85107421875,0.740234375,-0.11083984375
72,Stephen Colbert,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, actor, and television host",architect,1113,0,18,0..18,-1,777,777,0.85107421875,0.7353515625,-0.11572265625
72,Stephen Colbert,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, actor, and television host",architect,1113,0,19,0..19,-1,777,777,0.85107421875,0.68603515625,-0.1650390625
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,0,0..0,-1,1369,1369,14.96875,14.96875,0.0
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,1,0..1,-1,1369,1369,14.96875,14.96875,0.0
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,2,0..2,-1,1369,1369,14.96875,14.9375,-0.03125
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,3,0..3,-1,1369,1369,14.96875,14.9296875,-0.0390625
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,4,0..4,-1,1369,1369,14.96875,14.984375,0.015625
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,5,0..5,-1,1369,1369,14.96875,15.0546875,0.0859375
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,6,0..6,-1,1369,1369,14.96875,15.1015625,0.1328125
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,7,0..7,-1,1369,1369,14.96875,15.2109375,0.2421875
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,8,0..8,-1,1369,1369,14.96875,15.1015625,0.1328125
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,9,0..9,-1,1369,1369,14.96875,15.4453125,0.4765625
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,10,0..10,-1,1369,1369,14.96875,15.3984375,0.4296875
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,11,0..11,-1,1369,1369,14.96875,15.59375,0.625
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,12,0..12,-1,1369,1369,14.96875,15.296875,0.328125
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,13,0..13,-1,1369,1369,14.96875,15.5234375,0.5546875
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,14,0..14,-1,1369,1369,14.96875,15.9921875,1.0234375
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,15,0..15,-1,1369,1369,14.96875,15.6875,0.71875
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,16,0..16,-1,1369,1369,14.96875,16.21875,1.25
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,17,0..17,-1,1369,1369,14.96875,16.5,1.53125
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,18,0..18,-1,1369,1369,14.96875,16.46875,1.5
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge1,American,Canadian,59574,0,19,0..19,-1,1369,1369,14.96875,17.796875,2.828125
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,0,0..0,-1,1369,1369,10.03125,10.0546875,0.0234375
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,1,0..1,-1,1369,1369,10.03125,10.09375,0.0625
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,2,0..2,-1,1369,1369,10.03125,10.2265625,0.1953125
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,3,0..3,-1,1369,1369,10.03125,10.28125,0.25
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,4,0..4,-1,1369,1369,10.03125,10.2109375,0.1796875
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,5,0..5,-1,1369,1369,10.03125,10.296875,0.265625
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,6,0..6,-1,1369,1369,10.03125,10.1484375,0.1171875
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,7,0..7,-1,1369,1369,10.03125,10.328125,0.296875
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,8,0..8,-1,1369,1369,10.03125,10.484375,0.453125
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,9,0..9,-1,1369,1369,10.03125,10.796875,0.765625
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,10,0..10,-1,1369,1369,10.03125,10.75,0.71875
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,11,0..11,-1,1369,1369,10.03125,11.109375,1.078125
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,12,0..12,-1,1369,1369,10.03125,11.140625,1.109375
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,13,0..13,-1,1369,1369,10.03125,11.09375,1.0625
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,14,0..14,-1,1369,1369,10.03125,11.0625,1.03125
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,15,0..15,-1,1369,1369,10.03125,10.8671875,0.8359375
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,16,0..16,-1,1369,1369,10.03125,11.03125,1.0
73,Conan O'Brien,location_error,VisTxtCont,What is the nationality of the entity?,mis_knowledge2,American,Mexican,51565,0,17,0..17,-1,1369,1369,10.03125,11.2578125,1.2265625
