ID,Entity,Category,Group,Query,Mis_Knowledge_Key,Parametric_ans,Contextual_ans,ctx_first_token_id,dst_start,end_layer,patched_layers,head,pos_src_count,pos_dst_count,baseline_logit_noRAG,patched_logit_noRAG,logit_mockRAG,delta
62,Satya Nadella,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,business executive and the CEO of Microsoft,CTO,1162,0,22,0..22,-1,999,999,9.6484375,10.3046875,15.90625,0.65625
62,Satya Nadella,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,business executive and the CEO of Microsoft,CTO,1162,0,23,0..23,-1,999,999,9.6484375,10.4765625,15.90625,0.828125
62,Satya Nadella,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,business executive and the CEO of Microsoft,CTO,1162,0,24,0..24,-1,999,999,9.6484375,10.3515625,15.90625,0.703125
62,Satya Nadella,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,business executive and the CEO of Microsoft,CTO,1162,0,25,0..25,-1,999,999,9.6484375,10.3359375,15.90625,0.6875
62,Satya Nadella,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,business executive and the CEO of Microsoft,CTO,1162,0,26,0..26,-1,999,999,9.6484375,10.3125,15.90625,0.6640625
62,Satya Nadella,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,business executive and the CEO of Microsoft,CTO,1162,0,27,0..27,-1,999,999,9.6484375,10.3125,15.90625,0.6640625
65,Justin Trudeau,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,Prime Minister of Canada,President of Canada,26137,0,20,0..20,-1,864,864,13.359375,14.5859375,20.03125,1.2265625
65,Justin Trudeau,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,Prime Minister of Canada,President of Canada,26137,0,21,0..21,-1,864,864,13.359375,14.5859375,20.03125,1.2265625
65,Justin Trudeau,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,Prime Minister of Canada,President of Canada,26137,0,22,0..22,-1,864,864,13.359375,14.53125,20.03125,1.171875
65,Justin Trudeau,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,Prime Minister of Canada,President of Canada,26137,0,23,0..23,-1,864,864,13.359375,15.0625,20.03125,1.703125
65,Justin Trudeau,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,Prime Minister of Canada,President of Canada,26137,0,24,0..24,-1,864,864,13.359375,15.046875,20.03125,1.6875
65,Justin Trudeau,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,Prime Minister of Canada,President of Canada,26137,0,25,0..25,-1,864,864,13.359375,15.0390625,20.03125,1.6796875
65,Justin Trudeau,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,Prime Minister of Canada,President of Canada,26137,0,26,0..26,-1,864,864,13.359375,15.0078125,20.03125,1.6484375
65,Justin Trudeau,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,Prime Minister of Canada,President of Canada,26137,0,27,0..27,-1,864,864,13.359375,15.0078125,20.03125,1.6484375
65,Justin Trudeau,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,Prime Minister of Canada,Mayor of Ottawa,85574,0,20,0..20,-1,864,864,10.265625,10.828125,17.765625,0.5625
65,Justin Trudeau,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,Prime Minister of Canada,Mayor of Ottawa,85574,0,21,0..21,-1,864,864,10.265625,11.03125,17.765625,0.765625
65,Justin Trudeau,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,Prime Minister of Canada,Mayor of Ottawa,85574,0,22,0..22,-1,864,864,10.265625,10.953125,17.765625,0.6875
65,Justin Trudeau,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,Prime Minister of Canada,Mayor of Ottawa,85574,0,23,0..23,-1,864,864,10.265625,13.8515625,17.765625,3.5859375
65,Justin Trudeau,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,Prime Minister of Canada,Mayor of Ottawa,85574,0,24,0..24,-1,864,864,10.265625,13.8828125,17.765625,3.6171875
65,Justin Trudeau,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,Prime Minister of Canada,Mayor of Ottawa,85574,0,25,0..25,-1,864,864,10.265625,13.9296875,17.765625,3.6640625
65,Justin Trudeau,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,Prime Minister of Canada,Mayor of Ottawa,85574,0,26,0..26,-1,864,864,10.265625,13.6875,17.765625,3.421875
65,Justin Trudeau,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,Prime Minister of Canada,Mayor of Ottawa,85574,0,27,0..27,-1,864,864,10.265625,13.6875,17.765625,3.421875
66,Angela Merkel,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge1,politician and former Chancellor of Germany,scientist,55347,0,20,0..20,-1,1073,1073,4.8828125,5.83984375,14.9296875,0.95703125
66,Angela Merkel,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge1,politician and former Chancellor of Germany,scientist,55347,0,21,0..21,-1,1073,1073,4.8828125,6.31640625,14.9296875,1.43359375
66,Angela Merkel,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge1,politician and former Chancellor of Germany,scientist,55347,0,22,0..22,-1,1073,1073,4.8828125,6.4140625,14.9296875,1.53125
66,Angela Merkel,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge1,politician and former Chancellor of Germany,scientist,55347,0,23,0..23,-1,1073,1073,4.8828125,8.0078125,14.9296875,3.125
66,Angela Merkel,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge1,politician and former Chancellor of Germany,scientist,55347,0,24,0..24,-1,1073,1073,4.8828125,7.92578125,14.9296875,3.04296875
66,Angela Merkel,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge1,politician and former Chancellor of Germany,scientist,55347,0,25,0..25,-1,1073,1073,4.8828125,8.0390625,14.9296875,3.15625
66,Angela Merkel,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge1,politician and former Chancellor of Germany,scientist,55347,0,26,0..26,-1,1073,1073,4.8828125,7.88671875,14.9296875,3.00390625
66,Angela Merkel,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge1,politician and former Chancellor of Germany,scientist,55347,0,27,0..27,-1,1073,1073,4.8828125,7.88671875,14.9296875,3.00390625
66,Angela Merkel,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,politician and former Chancellor of Germany,teacher,23360,0,20,0..20,-1,1073,1073,5.1953125,5.76171875,14.5,0.56640625
66,Angela Merkel,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,politician and former Chancellor of Germany,teacher,23360,0,21,0..21,-1,1073,1073,5.1953125,6.4296875,14.5,1.234375
66,Angela Merkel,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,politician and former Chancellor of Germany,teacher,23360,0,22,0..22,-1,1073,1073,5.1953125,6.39453125,14.5,1.19921875
66,Angela Merkel,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,politician and former Chancellor of Germany,teacher,23360,0,23,0..23,-1,1073,1073,5.1953125,7.3125,14.5,2.1171875
66,Angela Merkel,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,politician and former Chancellor of Germany,teacher,23360,0,24,0..24,-1,1073,1073,5.1953125,7.328125,14.5,2.1328125
66,Angela Merkel,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,politician and former Chancellor of Germany,teacher,23360,0,25,0..25,-1,1073,1073,5.1953125,7.359375,14.5,2.1640625
66,Angela Merkel,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,politician and former Chancellor of Germany,teacher,23360,0,26,0..26,-1,1073,1073,5.1953125,7.25390625,14.5,2.05859375
66,Angela Merkel,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,politician and former Chancellor of Germany,teacher,23360,0,27,0..27,-1,1073,1073,5.1953125,7.25390625,14.5,2.05859375
67,Elon Musk,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"business magnate, investor, and engineer",professional chef,65786,0,20,0..20,-1,999,999,6.8125,6.10546875,16.703125,-0.70703125
67,Elon Musk,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"business magnate, investor, and engineer",professional chef,65786,0,21,0..21,-1,999,999,6.8125,6.09765625,16.703125,-0.71484375
67,Elon Musk,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"business magnate, investor, and engineer",professional chef,65786,0,22,0..22,-1,999,999,6.8125,6.140625,16.703125,-0.671875
67,Elon Musk,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"business magnate, investor, and engineer",professional chef,65786,0,23,0..23,-1,999,999,6.8125,6.59375,16.703125,-0.21875
67,Elon Musk,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"business magnate, investor, and engineer",professional chef,65786,0,24,0..24,-1,999,999,6.8125,6.57421875,16.703125,-0.23828125
67,Elon Musk,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"business magnate, investor, and engineer",professional chef,65786,0,25,0..25,-1,999,999,6.8125,6.55859375,16.703125,-0.25390625
67,Elon Musk,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"business magnate, investor, and engineer",professional chef,65786,0,26,0..26,-1,999,999,6.8125,6.5390625,16.703125,-0.2734375
67,Elon Musk,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,"business magnate, investor, and engineer",professional chef,65786,0,27,0..27,-1,999,999,6.8125,6.5390625,16.703125,-0.2734375
67,Elon Musk,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"business magnate, investor, and engineer",ballet dancer,65,0,20,0..20,-1,999,999,5.9296875,6.01171875,13.078125,0.08203125
67,Elon Musk,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"business magnate, investor, and engineer",ballet dancer,65,0,21,0..21,-1,999,999,5.9296875,6.0703125,13.078125,0.140625
67,Elon Musk,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"business magnate, investor, and engineer",ballet dancer,65,0,22,0..22,-1,999,999,5.9296875,6.12890625,13.078125,0.19921875
67,Elon Musk,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"business magnate, investor, and engineer",ballet dancer,65,0,23,0..23,-1,999,999,5.9296875,6.90625,13.078125,0.9765625
67,Elon Musk,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"business magnate, investor, and engineer",ballet dancer,65,0,24,0..24,-1,999,999,5.9296875,6.890625,13.078125,0.9609375
67,Elon Musk,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"business magnate, investor, and engineer",ballet dancer,65,0,25,0..25,-1,999,999,5.9296875,6.91015625,13.078125,0.98046875
67,Elon Musk,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"business magnate, investor, and engineer",ballet dancer,65,0,26,0..26,-1,999,999,5.9296875,6.875,13.078125,0.9453125
67,Elon Musk,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"business magnate, investor, and engineer",ballet dancer,65,0,27,0..27,-1,999,999,5.9296875,6.875,13.078125,0.9453125
68,Malala Yousafzai,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,activist for female education and the youngest Nobel Prize laureate,a professional athlete,64,0,20,0..20,-1,1332,1332,7.45703125,6.90234375,10.265625,-0.5546875
68,Malala Yousafzai,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,activist for female education and the youngest Nobel Prize laureate,a professional athlete,64,0,21,0..21,-1,1332,1332,7.45703125,6.9453125,10.265625,-0.51171875
68,Malala Yousafzai,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,activist for female education and the youngest Nobel Prize laureate,a professional athlete,64,0,22,0..22,-1,1332,1332,7.45703125,6.984375,10.265625,-0.47265625
68,Malala Yousafzai,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,activist for female education and the youngest Nobel Prize laureate,a professional athlete,64,0,23,0..23,-1,1332,1332,7.45703125,6.99609375,10.265625,-0.4609375
68,Malala Yousafzai,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,activist for female education and the youngest Nobel Prize laureate,a professional athlete,64,0,24,0..24,-1,1332,1332,7.45703125,7.0234375,10.265625,-0.43359375
68,Malala Yousafzai,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,activist for female education and the youngest Nobel Prize laureate,a professional athlete,64,0,25,0..25,-1,1332,1332,7.45703125,7.0234375,10.265625,-0.43359375
68,Malala Yousafzai,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,activist for female education and the youngest Nobel Prize laureate,a professional athlete,64,0,26,0..26,-1,1332,1332,7.45703125,7.01171875,10.265625,-0.4453125
68,Malala Yousafzai,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,activist for female education and the youngest Nobel Prize laureate,a professional athlete,64,0,27,0..27,-1,1332,1332,7.45703125,7.01171875,10.265625,-0.4453125
68,Malala Yousafzai,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,activist for female education and the youngest Nobel Prize laureate,a software engineer,64,0,20,0..20,-1,1332,1332,7.45703125,6.98046875,10.25,-0.4765625
68,Malala Yousafzai,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,activist for female education and the youngest Nobel Prize laureate,a software engineer,64,0,21,0..21,-1,1332,1332,7.45703125,6.9921875,10.25,-0.46484375
68,Malala Yousafzai,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,activist for female education and the youngest Nobel Prize laureate,a software engineer,64,0,22,0..22,-1,1332,1332,7.45703125,7.03515625,10.25,-0.421875
68,Malala Yousafzai,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,activist for female education and the youngest Nobel Prize laureate,a software engineer,64,0,23,0..23,-1,1332,1332,7.45703125,7.01953125,10.25,-0.4375
68,Malala Yousafzai,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,activist for female education and the youngest Nobel Prize laureate,a software engineer,64,0,24,0..24,-1,1332,1332,7.45703125,7.0390625,10.25,-0.41796875
68,Malala Yousafzai,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,activist for female education and the youngest Nobel Prize laureate,a software engineer,64,0,25,0..25,-1,1332,1332,7.45703125,7.03125,10.25,-0.42578125
68,Malala Yousafzai,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,activist for female education and the youngest Nobel Prize laureate,a software engineer,64,0,26,0..26,-1,1332,1332,7.45703125,7.03515625,10.25,-0.421875
68,Malala Yousafzai,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,activist for female education and the youngest Nobel Prize laureate,a software engineer,64,0,27,0..27,-1,1332,1332,7.45703125,7.03515625,10.25,-0.421875
69,Emma Watson,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,actress and activist,novelist,38042,0,20,0..20,-1,777,777,2.494140625,2.763671875,13.96875,0.26953125
69,Emma Watson,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,actress and activist,novelist,38042,0,21,0..21,-1,777,777,2.494140625,2.80859375,13.96875,0.314453125
69,Emma Watson,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,actress and activist,novelist,38042,0,22,0..22,-1,777,777,2.494140625,2.8203125,13.96875,0.326171875
69,Emma Watson,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,actress and activist,novelist,38042,0,23,0..23,-1,777,777,2.494140625,3.9140625,13.96875,1.419921875
69,Emma Watson,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,actress and activist,novelist,38042,0,24,0..24,-1,777,777,2.494140625,3.880859375,13.96875,1.38671875
69,Emma Watson,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,actress and activist,novelist,38042,0,25,0..25,-1,777,777,2.494140625,4.046875,13.96875,1.552734375
69,Emma Watson,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,actress and activist,novelist,38042,0,26,0..26,-1,777,777,2.494140625,3.91796875,13.96875,1.423828125
69,Emma Watson,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge1,actress and activist,novelist,38042,0,27,0..27,-1,777,777,2.494140625,3.91796875,13.96875,1.423828125
69,Emma Watson,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,actress and activist,chef,75079,0,20,0..20,-1,777,777,5.2421875,5.17578125,16.328125,-0.06640625
69,Emma Watson,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,actress and activist,chef,75079,0,21,0..21,-1,777,777,5.2421875,5.1953125,16.328125,-0.046875
69,Emma Watson,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,actress and activist,chef,75079,0,22,0..22,-1,777,777,5.2421875,5.19921875,16.328125,-0.04296875
69,Emma Watson,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,actress and activist,chef,75079,0,23,0..23,-1,777,777,5.2421875,6.07421875,16.328125,0.83203125
69,Emma Watson,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,actress and activist,chef,75079,0,24,0..24,-1,777,777,5.2421875,6.046875,16.328125,0.8046875
69,Emma Watson,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,actress and activist,chef,75079,0,25,0..25,-1,777,777,5.2421875,6.1015625,16.328125,0.859375
69,Emma Watson,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,actress and activist,chef,75079,0,26,0..26,-1,777,777,5.2421875,6.04296875,16.328125,0.80078125
69,Emma Watson,Career_error,VisTxtCont,What is the occupation of the entity?,mis_knowledge2,actress and activist,chef,75079,0,27,0..27,-1,777,777,5.2421875,6.04296875,16.328125,0.80078125
70,Ellen DeGeneres,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, television host, actress, and writer",chef,75079,0,20,0..20,-1,888,888,3.568359375,4.0,11.609375,0.431640625
70,Ellen DeGeneres,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, television host, actress, and writer",chef,75079,0,21,0..21,-1,888,888,3.568359375,4.125,11.609375,0.556640625
70,Ellen DeGeneres,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, television host, actress, and writer",chef,75079,0,22,0..22,-1,888,888,3.568359375,4.13671875,11.609375,0.568359375
70,Ellen DeGeneres,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, television host, actress, and writer",chef,75079,0,23,0..23,-1,888,888,3.568359375,4.69921875,11.609375,1.130859375
70,Ellen DeGeneres,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, television host, actress, and writer",chef,75079,0,24,0..24,-1,888,888,3.568359375,4.65234375,11.609375,1.083984375
70,Ellen DeGeneres,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, television host, actress, and writer",chef,75079,0,25,0..25,-1,888,888,3.568359375,4.703125,11.609375,1.134765625
70,Ellen DeGeneres,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, television host, actress, and writer",chef,75079,0,26,0..26,-1,888,888,3.568359375,4.68359375,11.609375,1.115234375
70,Ellen DeGeneres,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, television host, actress, and writer",chef,75079,0,27,0..27,-1,888,888,3.568359375,4.68359375,11.609375,1.115234375
70,Ellen DeGeneres,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, television host, actress, and writer",architect,1113,0,20,0..20,-1,888,888,0.412353515625,0.53466796875,6.0546875,0.122314453125
70,Ellen DeGeneres,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, television host, actress, and writer",architect,1113,0,21,0..21,-1,888,888,0.412353515625,0.46435546875,6.0546875,0.052001953125
70,Ellen DeGeneres,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, television host, actress, and writer",architect,1113,0,22,0..22,-1,888,888,0.412353515625,0.49462890625,6.0546875,0.082275390625
70,Ellen DeGeneres,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, television host, actress, and writer",architect,1113,0,23,0..23,-1,888,888,0.412353515625,0.72314453125,6.0546875,0.310791015625
70,Ellen DeGeneres,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, television host, actress, and writer",architect,1113,0,24,0..24,-1,888,888,0.412353515625,0.71533203125,6.0546875,0.302978515625
70,Ellen DeGeneres,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, television host, actress, and writer",architect,1113,0,25,0..25,-1,888,888,0.412353515625,0.759765625,6.0546875,0.347412109375
70,Ellen DeGeneres,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, television host, actress, and writer",architect,1113,0,26,0..26,-1,888,888,0.412353515625,0.74462890625,6.0546875,0.332275390625
70,Ellen DeGeneres,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, television host, actress, and writer",architect,1113,0,27,0..27,-1,888,888,0.412353515625,0.74462890625,6.0546875,0.332275390625
71,Jimmy Fallon,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, actor, and television host",chef,75079,0,20,0..20,-1,999,999,1.703125,2.3125,9.0546875,0.609375
71,Jimmy Fallon,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, actor, and television host",chef,75079,0,21,0..21,-1,999,999,1.703125,2.29296875,9.0546875,0.58984375
71,Jimmy Fallon,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, actor, and television host",chef,75079,0,22,0..22,-1,999,999,1.703125,2.306640625,9.0546875,0.603515625
71,Jimmy Fallon,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, actor, and television host",chef,75079,0,23,0..23,-1,999,999,1.703125,2.744140625,9.0546875,1.041015625
71,Jimmy Fallon,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, actor, and television host",chef,75079,0,24,0..24,-1,999,999,1.703125,2.732421875,9.0546875,1.029296875
71,Jimmy Fallon,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, actor, and television host",chef,75079,0,25,0..25,-1,999,999,1.703125,2.7734375,9.0546875,1.0703125
71,Jimmy Fallon,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, actor, and television host",chef,75079,0,26,0..26,-1,999,999,1.703125,2.73828125,9.0546875,1.03515625
71,Jimmy Fallon,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, actor, and television host",chef,75079,0,27,0..27,-1,999,999,1.703125,2.73828125,9.0546875,1.03515625
71,Jimmy Fallon,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, actor, and television host",architect,1113,0,20,0..20,-1,999,999,-0.090087890625,0.231201171875,7.59765625,0.3212890625
71,Jimmy Fallon,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, actor, and television host",architect,1113,0,21,0..21,-1,999,999,-0.090087890625,0.25830078125,7.59765625,0.348388671875
71,Jimmy Fallon,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, actor, and television host",architect,1113,0,22,0..22,-1,999,999,-0.090087890625,0.271484375,7.59765625,0.361572265625
71,Jimmy Fallon,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, actor, and television host",architect,1113,0,23,0..23,-1,999,999,-0.090087890625,0.74462890625,7.59765625,0.834716796875
71,Jimmy Fallon,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, actor, and television host",architect,1113,0,24,0..24,-1,999,999,-0.090087890625,0.7119140625,7.59765625,0.802001953125
71,Jimmy Fallon,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, actor, and television host",architect,1113,0,25,0..25,-1,999,999,-0.090087890625,0.7939453125,7.59765625,0.884033203125
71,Jimmy Fallon,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, actor, and television host",architect,1113,0,26,0..26,-1,999,999,-0.090087890625,0.751953125,7.59765625,0.842041015625
71,Jimmy Fallon,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, actor, and television host",architect,1113,0,27,0..27,-1,999,999,-0.090087890625,0.751953125,7.59765625,0.842041015625
72,Stephen Colbert,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, actor, and television host",chef,75079,0,20,0..20,-1,777,777,2.083984375,2.33984375,10.0546875,0.255859375
72,Stephen Colbert,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, actor, and television host",chef,75079,0,21,0..21,-1,777,777,2.083984375,2.35546875,10.0546875,0.271484375
72,Stephen Colbert,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, actor, and television host",chef,75079,0,22,0..22,-1,777,777,2.083984375,2.408203125,10.0546875,0.32421875
72,Stephen Colbert,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, actor, and television host",chef,75079,0,23,0..23,-1,777,777,2.083984375,2.97265625,10.0546875,0.888671875
72,Stephen Colbert,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, actor, and television host",chef,75079,0,24,0..24,-1,777,777,2.083984375,2.95703125,10.0546875,0.873046875
72,Stephen Colbert,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, actor, and television host",chef,75079,0,25,0..25,-1,777,777,2.083984375,3.0078125,10.0546875,0.923828125
72,Stephen Colbert,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, actor, and television host",chef,75079,0,26,0..26,-1,777,777,2.083984375,2.955078125,10.0546875,0.87109375
72,Stephen Colbert,Career_error,VisParam_TxtCont,What is the occupation of the entity?,mis_knowledge1,"comedian, actor, and television host",chef,75079,0,27,0..27,-1,777,777,2.083984375,2.955078125,10.0546875,0.87109375
72,Stephen Colbert,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, actor, and television host",architect,1113,0,20,0..20,-1,777,777,0.86767578125,0.66064453125,7.20703125,-0.20703125
72,Stephen Colbert,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, actor, and television host",architect,1113,0,21,0..21,-1,777,777,0.86767578125,0.57373046875,7.20703125,-0.2939453125
72,Stephen Colbert,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, actor, and television host",architect,1113,0,22,0..22,-1,777,777,0.86767578125,0.60791015625,7.20703125,-0.259765625
72,Stephen Colbert,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, actor, and television host",architect,1113,0,23,0..23,-1,777,777,0.86767578125,0.72216796875,7.20703125,-0.1455078125
72,Stephen Colbert,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, actor, and television host",architect,1113,0,24,0..24,-1,777,777,0.86767578125,0.71337890625,7.20703125,-0.154296875
72,Stephen Colbert,Career_error,VisTxtParam,What is the occupation of the entity?,mis_knowledge2,"comedian, actor, and television host",architect,1113,0,25,0..25,-1,777,777,0.86767578125,0.77099609375,7.20703125,-0.0966796875
