,ID,Entity,Category,Query,Group,Original_output,Original_top_token,Mis_Knowledge_Key,Parametric_ans,Contextual_ans,src_start,dst_start,num_layers,New_Answer,TopDecodedTokenID,TopDecodedToken,Pred
317,69,Emma Watson,Temporal_error,What year was the entity born?,VisTxtCont,1991,1,mis_knowledge2,1990,1991,2,2,7,1990,16,1,CORRECT
318,69,Emma Watson,location_error,What is the nationality of the entity?,VisTxtCont,Irish.,Ir,mis_knowledge1,British,Irish,2,2,7,British,51861,British,CORRECT
319,69,Emma Watson,location_error,What is the nationality of the entity?,VisTxtCont,French.,French,mis_knowledge2,British,French,2,2,7,British,51861,British,CORRECT
320,69,Emma Watson,Career_error,What is the occupation of the entity?,VisTxtCont,Novelist and activist.,Nov,mis_knowledge1,actress and activist,novelist,2,2,7,Actress.,2414,Act,CORRECT
321,69,Emma Watson,Career_error,What is the occupation of the entity?,VisTxtCont,Chef and activist.,Chef,mis_knowledge2,actress and activist,chef,2,2,7,Actress.,2414,Act,CORRECT
322,70,Ellen DeGeneres,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
323,70,Ellen DeGeneres,location_error,What is the nationality of the entity?,VisParam_TxtCont,American.,American,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
324,70,Ellen DeGeneres,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Television host.,Te,mis_knowledge1,"comedian, television host, actress, and writer",chef,2,2,7,Actress.,2414,Act,INCORRECT
325,70,Ellen DeGeneres,Career_error,What is the occupation of the entity?,VisTxtParam,"Comedian, host.",Com,mis_knowledge2,"comedian, television host, actress, and writer",architect,2,2,7,Actress.,2414,Act,INCORRECT
326,71,Jimmy Fallon,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
327,71,Jimmy Fallon,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
328,71,Jimmy Fallon,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Television host.,Te,mis_knowledge1,"comedian, actor, and television host",chef,2,2,7,Actor/Comedian.,18870,Actor,CORRECT
329,71,Jimmy Fallon,Career_error,What is the occupation of the entity?,VisTxtParam,"Comedian, host.",Com,mis_knowledge2,"comedian, actor, and television host",architect,2,2,7,Actor/Comedian.,18870,Actor,CORRECT
330,72,Stephen Colbert,Temporal_error,What year was the entity born?,VisTxtCont,1965.,1,mis_knowledge1,1964,1965,2,2,7,1962,16,1,INCORRECT
331,72,Stephen Colbert,Temporal_error,What year was the entity born?,VisTxtCont,1963.,1,mis_knowledge2,1964,1963,2,2,7,1962,16,1,INCORRECT
332,72,Stephen Colbert,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
333,72,Stephen Colbert,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
334,72,Stephen Colbert,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Television host.,Te,mis_knowledge1,"comedian, actor, and television host",chef,2,2,7,Comedian/Host.,1092,Com,INCORRECT
335,72,Stephen Colbert,Career_error,What is the occupation of the entity?,VisTxtParam,"Comedian, host.",Com,mis_knowledge2,"comedian, actor, and television host",architect,2,2,7,Comedian/Host.,1092,Com,INCORRECT
336,73,Conan O'Brien,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
337,73,Conan O'Brien,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
338,73,Conan O'Brien,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Television host.,Te,mis_knowledge1,"comedian, writer, producer, and television host",chef,2,2,7,Actor.,18870,Actor,INCORRECT
339,73,Conan O'Brien,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Comedian.,Com,mis_knowledge2,"comedian, writer, producer, and television host",architect,2,2,7,Actor.,18870,Actor,INCORRECT
340,75,John Cena,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
341,75,John Cena,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
342,75,John Cena,Career_error,What is the occupation of the entity?,VisTxtParam,Professional wrestler.,Professional,mis_knowledge1,professional wrestler and actor,professional chef,2,2,7,Professional wrestler.,57513,Professional,CORRECT
343,75,John Cena,Career_error,What is the occupation of the entity?,VisTxtParam,Professional wrestler.,Professional,mis_knowledge2,professional wrestler and actor,architect,2,2,7,Professional wrestler.,57513,Professional,CORRECT
344,76,Floyd Mayweather,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
345,76,Floyd Mayweather,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
346,76,Floyd Mayweather,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Boxer,Box,mis_knowledge1,professional boxer,professional basketball player,2,2,7,Boxer.,1611,Box,CORRECT
347,76,Floyd Mayweather,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Boxer,Box,mis_knowledge2,professional boxer,professional golfer,2,2,7,Boxer.,1611,Box,CORRECT
348,77,Gordon Ramsay,location_error,What is the nationality of the entity?,VisTxtCont,Scottish.,Scott,mis_knowledge1,British,Scottish,2,2,7,British.,51861,British,CORRECT
349,77,Gordon Ramsay,location_error,What is the nationality of the entity?,VisTxtCont,Welsh.,Wel,mis_knowledge2,British,Welsh,2,2,7,British.,51861,British,CORRECT
350,77,Gordon Ramsay,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Chef.,Chef,mis_knowledge1,"chef, restaurateur, and television personality",firefighter,2,2,7,Chef.,93903,Chef,CORRECT
351,77,Gordon Ramsay,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Chef.,Chef,mis_knowledge2,"chef, restaurateur, and television personality",architect,2,2,7,Chef.,93903,Chef,CORRECT
352,78,Jamie Oliver,location_error,What is the nationality of the entity?,VisTxtCont,Irish.,Ir,mis_knowledge1,Britis,Irish,2,2,7,British,51861,British,CORRECT
353,78,Jamie Oliver,location_error,What is the nationality of the entity?,VisParam_TxtCont,British,French,mis_knowledge2,Britis,French,2,2,7,British,51861,British,CORRECT
354,78,Jamie Oliver,Career_error,What is the occupation of the entity?,VisTxtParam,Chef.,Chef,mis_knowledge1,"[chef, restaurateur, and media personality]",novelist,2,2,7,Chef.,93903,Chef,CORRECT
355,78,Jamie Oliver,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Chef.,Chef,mis_knowledge2,"[chef, restaurateur, and media personality]",professional footballer,2,2,7,Chef.,93903,Chef,CORRECT
356,79,Martha Stewart,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
357,79,Martha Stewart,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
358,80,Reese Witherspoon,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
359,80,Reese Witherspoon,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
360,80,Reese Witherspoon,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge1,actress and producer,chef,2,2,7,Actress.,2414,Act,CORRECT
361,80,Reese Witherspoon,Career_error,What is the occupation of the entity?,VisTxtParam,Actress.,Act,mis_knowledge2,actress and producer,architect,2,2,7,Actress.,2414,Act,CORRECT
362,81,Anne Hathaway,Temporal_error,What year was the entity born?,VisTxtCont,1981.,1,mis_knowledge1,1982,1981,2,2,7,1982,16,1,CORRECT
363,81,Anne Hathaway,Temporal_error,What year was the entity born?,VisTxtCont,1983.,1,mis_knowledge2,1982,1983,2,2,7,1982,16,1,CORRECT
364,81,Anne Hathaway,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,French,43197,French,INCORRECT
365,81,Anne Hathaway,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,7,French,43197,French,INCORRECT
366,81,Anne Hathaway,Career_error,What is the occupation of the entity?,VisTxtCont,Novelist.,Nov,mis_knowledge1,actress,novelist,2,2,7,Actress.,2414,Act,CORRECT
367,81,Anne Hathaway,Career_error,What is the occupation of the entity?,VisTxtCont,Chef.,Chef,mis_knowledge2,actress,chef,2,2,7,Actress.,2414,Act,CORRECT
368,82,Natalie Portman,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge1,"actress, filmmaker, and former child prodigy",novelist,2,2,7,Model.,1712,Model,INCORRECT
369,82,Natalie Portman,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress,Act,mis_knowledge2,"actress, filmmaker, and former child prodigy",architect,2,2,7,Model.,1712,Model,INCORRECT
370,83,Emma Stone,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
371,83,Emma Stone,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
372,83,Emma Stone,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge1,actress,novelist,2,2,7,Actress.,2414,Act,CORRECT
373,83,Emma Stone,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge2,actress,chef,2,2,7,Actress.,2414,Act,CORRECT
374,84,Ryan Gosling,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge1,actor and musician,chef,2,2,7,Actor.,18870,Actor,CORRECT
375,84,Ryan Gosling,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,actor and musician,architect,2,2,7,Actor.,18870,Actor,CORRECT
376,85,Matthew McConaughey,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American actor.,28418,American,INCORRECT
377,85,Matthew McConaughey,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge2,American,Mexican,2,2,7,American actor.,28418,American,INCORRECT
378,85,Matthew McConaughey,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge1,actor and producer,chef,2,2,7,Actor.,18870,Actor,CORRECT
379,85,Matthew McConaughey,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,actor and producer,architect,2,2,7,Actor.,18870,Actor,CORRECT
380,86,Leonardo DiCaprio,Temporal_error,What year was the entity born?,VisTxtCont,1975.,1,mis_knowledge1,1974,1975,2,2,7,1980s,16,1,INCORRECT
381,86,Leonardo DiCaprio,Temporal_error,What year was the entity born?,VisTxtCont,1973.,1,mis_knowledge2,1974,1973,2,2,7,1980s,16,1,INCORRECT
382,86,Leonardo DiCaprio,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
383,86,Leonardo DiCaprio,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
384,86,Leonardo DiCaprio,Career_error,What is the occupation of the entity?,VisTxtParam,Film producer.,Film,mis_knowledge1,actor and film producer,chef,2,2,7,Actor.,18870,Actor,CORRECT
385,86,Leonardo DiCaprio,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,actor and film producer,architect,2,2,7,Actor.,18870,Actor,CORRECT
386,87,Matt Damon,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
387,87,Matt Damon,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
388,87,Matt Damon,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actor.,Actor,mis_knowledge1,"actor, producer, and screenwriter",chef,2,2,7,Actor.,18870,Actor,INCORRECT
389,87,Matt Damon,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,"actor, producer, and screenwriter",architect,2,2,7,Actor.,18870,Actor,INCORRECT
390,88,Ben Affleck,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
391,88,Ben Affleck,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
392,88,Ben Affleck,Career_error,What is the occupation of the entity?,VisTxtCont,"Chef, director, producer.",Chef,mis_knowledge1,"actor, director, and producer",chef,2,2,7,Actor.,18870,Actor,CORRECT
393,88,Ben Affleck,Career_error,What is the occupation of the entity?,VisParam_TxtCont,"Actor, producer.",Actor,mis_knowledge2,"actor, director, and producer",architect,2,2,7,Actor.,18870,Actor,CORRECT
394,89,George Clooney,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
395,89,George Clooney,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
396,89,George Clooney,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actor.,Actor,mis_knowledge1,"actor, director, and producer",chef,2,2,7,Actor.,18870,Actor,CORRECT
397,89,George Clooney,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,"actor, director, and producer",architect,2,2,7,Actor.,18870,Actor,CORRECT
398,90,Julia Roberts,Temporal_error,What year was the entity born?,VisTxtCont,1968.,1,mis_knowledge1,1967,1968,2,2,7,1975,16,1,INCORRECT
399,90,Julia Roberts,Temporal_error,What year was the entity born?,VisTxtCont,1966.,1,mis_knowledge2,1967,1966,2,2,7,1975,16,1,INCORRECT
400,90,Julia Roberts,location_error,What is the nationality of the entity?,VisCont_TxtParam,Canadian,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
401,90,Julia Roberts,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
402,90,Julia Roberts,Career_error,What is the occupation of the entity?,VisTxtCont,Novelist.,Nov,mis_knowledge1,actress,novelist,2,2,7,Actress.,2414,Act,CORRECT
403,90,Julia Roberts,Career_error,What is the occupation of the entity?,VisTxtCont,Chef.,Chef,mis_knowledge2,actress,chef,2,2,7,Actress.,2414,Act,CORRECT
404,91,Nicole Kidman,Temporal_error,What year was the entity born?,VisTxtParam,1968.,1,mis_knowledge1,1967,"June 20, 1968",2,2,7,1982,16,1,INCORRECT
405,91,Nicole Kidman,Temporal_error,What year was the entity born?,VisTxtParam,1966.,1,mis_knowledge2,1967,"June 20, 1966",2,2,7,1982,16,1,INCORRECT
406,91,Nicole Kidman,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress,Act,mis_knowledge1,[actress and producer],chef,2,2,7,Actress.,2414,Act,CORRECT
407,91,Nicole Kidman,Career_error,What is the occupation of the entity?,VisTxtParam,Actress,Act,mis_knowledge2,[actress and producer],architect,2,2,7,Actress.,2414,Act,CORRECT
408,92,Meryl Streep,location_error,What is the nationality of the entity?,VisCont_TxtParam,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
409,92,Meryl Streep,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
410,92,Meryl Streep,Career_error,What is the occupation of the entity?,VisCont_TxtParam,Novelist.,Nov,mis_knowledge1,actress,novelist,2,2,7,Actress.,2414,Act,CORRECT
411,92,Meryl Streep,Career_error,What is the occupation of the entity?,VisTxtParam,Actress,Act,mis_knowledge2,actress,surgeon,2,2,7,Actress.,2414,Act,CORRECT
412,93,Cate Blanchett,location_error,What is the nationality of the entity?,VisTxtCont,New Zealand,New,mis_knowledge1,Australian,New Zealander,2,2,7,Australian.,74241,Australian,CORRECT
413,93,Cate Blanchett,location_error,What is the nationality of the entity?,VisTxtCont,Papua New Guinean,P,mis_knowledge2,Australian,Papua New Guinean,2,2,7,Australian.,74241,Australian,CORRECT
414,93,Cate Blanchett,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge1,actress,novelist,2,2,7,Actress.,2414,Act,CORRECT
415,93,Cate Blanchett,Career_error,What is the occupation of the entity?,VisTxtParam,Actress.,Act,mis_knowledge2,actress,chef,2,2,7,Actress.,2414,Act,CORRECT
416,94,Charlize Theron,Temporal_error,What year was the entity born?,VisTxtCont,1976.,1,mis_knowledge1,1975,1976,2,2,7,1966,16,1,INCORRECT
417,94,Charlize Theron,Temporal_error,What year was the entity born?,VisTxtCont,1974.,1,mis_knowledge2,1975,1974,2,2,7,1966,16,1,INCORRECT
418,94,Charlize Theron,location_error,What is the nationality of the entity?,VisTxtCont,Namibian.,Nam,mis_knowledge1,South African,Namibian,2,2,7,South African,25018,South,CORRECT
419,94,Charlize Theron,location_error,What is the nationality of the entity?,VisTxtCont,Botswanan.,Bot,mis_knowledge2,South African,Botswanan,2,2,7,South African,25018,South,CORRECT
420,94,Charlize Theron,Career_error,What is the occupation of the entity?,VisTxtCont,Chef and producer.,Chef,mis_knowledge1,actress and producer,chef,2,2,7,Actress.,2414,Act,CORRECT
421,94,Charlize Theron,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,actress and producer,architect,2,2,7,Actress.,2414,Act,CORRECT
422,95,Idris Elba,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actor.,Actor,mis_knowledge1,"actor, producer, musician, and DJ",chef,2,2,7,Actor.,18870,Actor,CORRECT
423,95,Idris Elba,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,"actor, producer, musician, and DJ",architect,2,2,7,Actor.,18870,Actor,CORRECT
424,96,Denzel Washington,location_error,What is the nationality of the entity?,VisCont_TxtParam,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American actor.,28418,American,INCORRECT
425,96,Denzel Washington,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge2,American,Mexican,2,2,7,American actor.,28418,American,INCORRECT
426,96,Denzel Washington,Career_error,What is the occupation of the entity?,VisTxtCont,Chef and filmmaker.,Chef,mis_knowledge1,actor and filmmaker,chef,2,2,7,Actor.,18870,Actor,CORRECT
427,96,Denzel Washington,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,actor and filmmaker,architect,2,2,7,Actor.,18870,Actor,CORRECT
428,97,Morgan Freeman,location_error,What is the nationality of the entity?,VisParam_TxtCont,American.,American,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
429,97,Morgan Freeman,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
430,97,Morgan Freeman,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actor.,Actor,mis_knowledge1,actor and narrator,chef,2,2,7,Actor.,18870,Actor,CORRECT
431,97,Morgan Freeman,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,actor and narrator,architect,2,2,7,Actor.,18870,Actor,CORRECT
432,98,Samuel L,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
433,98,Samuel L,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
434,98,Samuel L,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actor.,Actor,mis_knowledge1,actor and producer,chef,2,2,7,Actor.,18870,Actor,CORRECT
435,98,Samuel L,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,actor and producer,architect,2,2,7,Actor.,18870,Actor,CORRECT
436,99,Liam Neeson,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge1,actor,chef,2,2,7,Actor.,18870,Actor,CORRECT
437,99,Liam Neeson,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,actor,carpenter,2,2,7,Actor.,18870,Actor,CORRECT
438,100,Jason Statham,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge1,actor and former professional diver,chef,2,2,7,Actor.,18870,Actor,CORRECT
439,100,Jason Statham,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,actor and former professional diver,software engineer,2,2,7,Actor.,18870,Actor,CORRECT
440,101,Vin Diesel,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
441,101,Vin Diesel,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
442,101,Vin Diesel,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actor.,Actor,mis_knowledge1,actor and producer,chef,2,2,7,Actor/Producer.,18870,Actor,CORRECT
443,101,Vin Diesel,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,actor and producer,architect,2,2,7,Actor/Producer.,18870,Actor,CORRECT
444,102,Arnold Schwarzenegger,Temporal_error,What year was the entity born?,VisTxtCont,1948.,1,mis_knowledge1,1947,1948,2,2,7,1960,16,1,INCORRECT
445,102,Arnold Schwarzenegger,Temporal_error,What year was the entity born?,VisTxtCont,1946.,1,mis_knowledge2,1947,1946,2,2,7,1960,16,1,INCORRECT
446,102,Arnold Schwarzenegger,Career_error,What is the occupation of the entity?,VisTxtCont,"Actor, chef, politician.",Actor,mis_knowledge1,"bodybuilder, actor, and former politician",chef,2,2,7,Actor.,18870,Actor,CORRECT
447,102,Arnold Schwarzenegger,Career_error,What is the occupation of the entity?,VisTxtParam,Bodybuilder.,Body,mis_knowledge2,"bodybuilder, actor, and former politician",architect,2,2,7,Actor.,18870,Actor,CORRECT
448,103,Sylvester Stallone,Temporal_error,What year was the entity born?,VisTxtCont,1945.,1,mis_knowledge1,1946,1945,2,2,7,1946,16,1,CORRECT
449,103,Sylvester Stallone,Temporal_error,What year was the entity born?,VisTxtCont,1947.,1,mis_knowledge2,1946,1947,2,2,7,1946,16,1,CORRECT
450,103,Sylvester Stallone,location_error,What is the nationality of the entity?,VisCont_TxtParam,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American actor,28418,American,INCORRECT
451,103,Sylvester Stallone,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,7,American actor,28418,American,INCORRECT
452,103,Sylvester Stallone,Career_error,What is the occupation of the entity?,VisTxtCont,"Chef, filmmaker, screenwriter.",Chef,mis_knowledge1,"actor, filmmaker, and screenwriter",chef,2,2,7,Actor.,18870,Actor,INCORRECT
453,103,Sylvester Stallone,Career_error,What is the occupation of the entity?,VisTxtParam,"Actor, director, writer.",Actor,mis_knowledge2,"actor, filmmaker, and screenwriter",architect,2,2,7,Actor.,18870,Actor,INCORRECT
454,104,Jackie Chan,location_error,What is the nationality of the entity?,VisTxtCont,Hong Kongese.,Hong,mis_knowledge1,Chinese,Hong Kongese,2,2,7,Chinese.,44923,Chinese,CORRECT
455,104,Jackie Chan,location_error,What is the nationality of the entity?,VisTxtCont,Taiwanese.,Tai,mis_knowledge2,Chinese,Taiwanese,2,2,7,Chinese.,44923,Chinese,CORRECT
456,104,Jackie Chan,Career_error,What is the occupation of the entity?,VisTxtCont,"Actor, chef, filmmaker.",Actor,mis_knowledge1,"martial artist, actor, and filmmaker",chef,2,2,7,Actor.,18870,Actor,CORRECT
457,104,Jackie Chan,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,"martial artist, actor, and filmmaker",architect,2,2,7,Actor.,18870,Actor,CORRECT
458,105,Jet Li,location_error,What is the nationality of the entity?,VisTxtParam,Chinese.,Japanese,mis_knowledge1,Chinese,Japanese,2,2,7,Chinese.,44923,Chinese,CORRECT
459,105,Jet Li,location_error,What is the nationality of the entity?,VisTxtCont,Korean.,K,mis_knowledge2,Chinese,Korean,2,2,7,Chinese.,44923,Chinese,CORRECT
460,105,Jet Li,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actor.,Actor,mis_knowledge1,"[martial artist, actor, and film producer]","chef, author, and television presenter",2,2,7,Actor.,18870,Actor,CORRECT
461,105,Jet Li,Career_error,What is the occupation of the entity?,VisTxtParam,Professional golfer.,professional,mis_knowledge2,"[martial artist, actor, and film producer]",professional golfer and sports commentator,2,2,7,Actor.,18870,Actor,CORRECT
462,106,Bruce Willis,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,British,51861,British,INCORRECT
463,106,Bruce Willis,location_error,What is the nationality of the entity?,VisParam_TxtCont,American.,American,mis_knowledge2,American,Mexican,2,2,7,British,51861,British,INCORRECT
464,106,Bruce Willis,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge1,actor,chef,2,2,7,Actor.,18870,Actor,CORRECT
465,106,Bruce Willis,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,actor,pilot,2,2,7,Actor.,18870,Actor,CORRECT
466,107,Steven Spielberg,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge1,American,Canadian,2,2,7,American,28418,American,CORRECT
467,107,Steven Spielberg,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge2,American,Mexican,2,2,7,American,28418,American,CORRECT
468,107,Steven Spielberg,Career_error,What is the occupation of the entity?,VisTxtCont,Novelist.,Nov,mis_knowledge1,filmmaker,novelist,2,2,7,Film director.,51487,Film,CORRECT
469,107,Steven Spielberg,Career_error,What is the occupation of the entity?,VisCont_TxtParam,Chef.,Chef,mis_knowledge2,filmmaker,chef,2,2,7,Film director.,51487,Film,CORRECT
470,108,Quentin Tarantino,Temporal_error,What year was the entity born?,VisTxtCont,1962.,1,mis_knowledge1,1963,1962,2,2,7,1962,16,1,INCORRECT
471,108,Quentin Tarantino,Temporal_error,What year was the entity born?,VisTxtCont,1964.,1,mis_knowledge2,1963,1964,2,2,7,1962,16,1,INCORRECT
472,108,Quentin Tarantino,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,7,American.,28418,American,CORRECT
473,108,Quentin Tarantino,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,7,American.,28418,American,CORRECT
