,ID,Entity,Category,Query,Group,Original_output,Original_top_token,Mis_Knowledge_Key,Parametric_ans,Contextual_ans,dst_start,k,ablated_layers,ablate_component,ablate_scope,New_Answer,TopDecodedTokenID,TopDecodedToken,pos_count,Pred
256,56,Lewis Hamilton,location_error,What is the nationality of the entity?,VisTxtCont,Irish.,Ir,mis_knowledge1,British,Irish,0,1,0..1,mlp,positions,Irish.,48113,Ir,777,CONTEXTUAL_ANS
257,56,Lewis Hamilton,location_error,What is the nationality of the entity?,VisTxtParam,British,British,mis_knowledge2,British,French,0,1,0..1,mlp,positions,British,51861,British,777,PARAMETRIC_ANSWER
258,56,Lewis Hamilton,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Professional racer.,Professional,mis_knowledge1,Formula 1 racing driver,professional golfer,0,1,0..1,mlp,positions,Professional racer.,57513,Professional,777,PARAMETRIC_ANSWER
259,56,Lewis Hamilton,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Formula One driver.,Formula,mis_knowledge2,Formula 1 racing driver,software engineer,0,1,0..1,mlp,positions,Software engineer.,19250,Software,777,CONTEXTUAL_ANS
260,57,Virat Kohli,Temporal_error,What year was the entity born?,VisTxtCont,1989.,1,mis_knowledge1,1988,1989,0,1,0..1,mlp,positions,1989.,16,1,777,CONTEXTUAL_ANS
261,57,Virat Kohli,Temporal_error,What year was the entity born?,VisTxtCont,1987,1,mis_knowledge2,1988,1987,0,1,0..1,mlp,positions,1987,16,1,777,CONTEXTUAL_ANS
262,57,Virat Kohli,location_error,What is the nationality of the entity?,VisTxtParam,Indian.,Indian,mis_knowledge1,Indian,Pakistani,0,1,0..1,mlp,positions,Indian.,47564,Indian,777,PARAMETRIC_ANSWER
263,57,Virat Kohli,location_error,What is the nationality of the entity?,VisCont_TxtParam,Bangladeshi.,Bang,mis_knowledge2,Indian,Bangladeshi,0,1,0..1,mlp,positions,Bangladeshi.,62819,Bang,777,CONTEXTUAL_ANS
264,57,Virat Kohli,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Cricket player,Cr,mis_knowledge1,cricketer,footballer,0,1,0..1,mlp,positions,Cricket player,16001,Cr,777,PARAMETRIC_ANSWER
265,57,Virat Kohli,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Cricket player,Cr,mis_knowledge2,cricketer,chef,0,1,0..1,mlp,positions,Cricket player,16001,Cr,777,PARAMETRIC_ANSWER
266,58,Elon Musk,Temporal_error,What year was the entity born?,VisTxtCont,1970.,1,mis_knowledge1,1971,1970,0,1,0..1,mlp,positions,1970.,16,1,999,CONTEXTUAL_ANS
267,58,Elon Musk,Temporal_error,What year was the entity born?,VisTxtCont,1972.,1,mis_knowledge2,1971,1972,0,1,0..1,mlp,positions,1972.,16,1,999,CONTEXTUAL_ANS
268,58,Elon Musk,Career_error,What is the occupation of the entity?,VisTxtCont,Professional chef.,Professional,mis_knowledge1,"business magnate, investor, and engineer",professional chef,0,1,0..1,mlp,positions,Professional chef.,57513,Professional,999,CONTEXTUAL_ANS
269,58,Elon Musk,Career_error,What is the occupation of the entity?,VisTxtParam,Entrepreneur,Entre,mis_knowledge2,"business magnate, investor, and engineer",ballet dancer,0,1,0..1,mlp,positions,Entrepreneur,70588,Entre,999,PARAMETRIC_ANSWER
270,59,Jeff Bezos,Temporal_error,What year was the entity born?,VisTxtCont,1965.,1,mis_knowledge1,1964,1965,0,1,0..1,mlp,positions,1965.,16,1,925,CONTEXTUAL_ANS
271,59,Jeff Bezos,Temporal_error,What year was the entity born?,VisTxtCont,1963.,1,mis_knowledge2,1964,1963,0,1,0..1,mlp,positions,1963,16,1,925,CONTEXTUAL_ANS
272,59,Jeff Bezos,location_error,What is the nationality of the entity?,VisCont_TxtParam,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,1,0..1,mlp,positions,American.,28418,American,925,PARAMETRIC_ANSWER
273,59,Jeff Bezos,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge2,American,Mexican,0,1,0..1,mlp,positions,American.,28418,American,925,PARAMETRIC_ANSWER
274,59,Jeff Bezos,Career_error,What is the occupation of the entity?,VisTxtParam,Founder of Amazon.,Founder,mis_knowledge1,entrepreneur and founder of Amazon,chef,0,1,0..1,mlp,positions,Founder of Amazon.,82734,Founder,925,PARAMETRIC_ANSWER
275,59,Jeff Bezos,Career_error,What is the occupation of the entity?,VisTxtParam,Founder of Amazon.,Founder,mis_knowledge2,entrepreneur and founder of Amazon,dentist,0,1,0..1,mlp,positions,Founder of Amazon.,82734,Founder,925,PARAMETRIC_ANSWER
276,60,Jack Ma,Temporal_error,What year was the entity born?,VisTxtCont,1965.,1,mis_knowledge1,1964,1965,0,1,0..1,mlp,positions,1965.,16,1,999,CONTEXTUAL_ANS
277,60,Jack Ma,Temporal_error,What year was the entity born?,VisTxtCont,1963.,1,mis_knowledge2,1964,1963,0,1,0..1,mlp,positions,1963.,16,1,999,CONTEXTUAL_ANS
278,60,Jack Ma,location_error,What is the nationality of the entity?,VisTxtParam,Chinese.,Chinese,mis_knowledge1,Chinese,[Japanese],0,1,0..1,mlp,positions,Chinese.,44923,Chinese,999,PARAMETRIC_ANSWER
279,60,Jack Ma,location_error,What is the nationality of the entity?,VisTxtParam,Chinese.,Chinese,mis_knowledge2,Chinese,[Korean],0,1,0..1,mlp,positions,Chinese.,44923,Chinese,999,PARAMETRIC_ANSWER
280,60,Jack Ma,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Entrepreneur,Entre,mis_knowledge1,"[business magnate, investor, and philanthropist]",professional golfer,0,1,0..1,mlp,positions,Professional golfer.,57513,Professional,999,CONTEXTUAL_ANS
281,60,Jack Ma,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Entrepreneur,Entre,mis_knowledge2,"[business magnate, investor, and philanthropist]",chef,0,1,0..1,mlp,positions,Businessman,22727,Business,999,PARAMETRIC_ANSWER
282,61,Tim Cook,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,1,0..1,mlp,positions,Canadian.,59574,Canadian,962,CONTEXTUAL_ANS
283,61,Tim Cook,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,1,0..1,mlp,positions,Mexican.,51565,Mex,962,CONTEXTUAL_ANS
284,61,Tim Cook,Career_error,What is the occupation of the entity?,VisTxtParam,CEO of Apple.,CEO,mis_knowledge1,business executive and CEO of Apple Inc,professional chef,0,1,0..1,mlp,positions,CEO of Apple.,78496,CEO,962,PARAMETRIC_ANSWER
285,61,Tim Cook,Career_error,What is the occupation of the entity?,VisTxtParam,CEO of Apple.,CEO,mis_knowledge2,business executive and CEO of Apple Inc,civil engineer,0,1,0..1,mlp,positions,CEO of Apple.,78496,CEO,962,PARAMETRIC_ANSWER
286,62,Satya Nadella,Temporal_error,What year was the entity born?,VisTxtCont,1968.,1,mis_knowledge1,1967,1968,0,1,0..1,mlp,positions,1968.,16,1,999,CONTEXTUAL_ANS
287,62,Satya Nadella,Temporal_error,What year was the entity born?,VisTxtCont,1966.,1,mis_knowledge2,1967,1966,0,1,0..1,mlp,positions,1966.,16,1,999,CONTEXTUAL_ANS
288,62,Satya Nadella,Career_error,What is the occupation of the entity?,VisTxtParam,Business executive.,Business,mis_knowledge1,business executive and the CEO of Microsoft,CFO,0,1,0..1,mlp,positions,Business executive.,22727,Business,999,PARAMETRIC_ANSWER
289,62,Satya Nadella,Career_error,What is the occupation of the entity?,VisTxtParam,Business executive.,Business,mis_knowledge2,business executive and the CEO of Microsoft,CTO,0,1,0..1,mlp,positions,Business executive.,22727,Business,999,PARAMETRIC_ANSWER
290,63,Michelle Obama,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge1,American,Canadian,0,1,0..1,mlp,positions,American.,28418,American,962,PARAMETRIC_ANSWER
291,63,Michelle Obama,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge2,American,Mexican,0,1,0..1,mlp,positions,American.,28418,American,962,PARAMETRIC_ANSWER
292,64,Donald Trump,Temporal_error,What year was the entity born?,VisTxtCont,1945.,1,mis_knowledge1,1946,1945,0,1,0..1,mlp,positions,1945.,16,1,1110,CONTEXTUAL_ANS
293,64,Donald Trump,Temporal_error,What year was the entity born?,VisTxtCont,1947.,1,mis_knowledge2,1946,1947,0,1,0..1,mlp,positions,1947.,16,1,1110,CONTEXTUAL_ANS
294,64,Donald Trump,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge1,American,Canadian,0,1,0..1,mlp,positions,American.,28418,American,1110,PARAMETRIC_ANSWER
295,64,Donald Trump,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge2,American,Mexican,0,1,0..1,mlp,positions,American.,28418,American,1110,PARAMETRIC_ANSWER
296,65,Justin Trudeau,Temporal_error,What year was the entity born?,VisTxtCont,1970.,1,mis_knowledge1,1971,1970,0,1,0..1,mlp,positions,1970.,16,1,864,CONTEXTUAL_ANS
297,65,Justin Trudeau,Temporal_error,What year was the entity born?,VisTxtCont,1972.,1,mis_knowledge2,1971,1972,0,1,0..1,mlp,positions,1972.,16,1,864,CONTEXTUAL_ANS
298,65,Justin Trudeau,location_error,What is the nationality of the entity?,VisTxtParam,Canadian.,Canadian,mis_knowledge1,Canadian,American,0,1,0..1,mlp,positions,Canadian.,59574,Canadian,864,PARAMETRIC_ANSWER
299,65,Justin Trudeau,location_error,What is the nationality of the entity?,VisParam_TxtCont,Canadian.,Canadian,mis_knowledge2,Canadian,French,0,1,0..1,mlp,positions,French Canadian,43197,French,864,CONTEXTUAL_ANS
300,65,Justin Trudeau,Career_error,What is the occupation of the entity?,VisTxtCont,President of Canada.,President,mis_knowledge1,Prime Minister of Canada,President of Canada,0,1,0..1,mlp,positions,President of Canada.,26137,President,864,CONTEXTUAL_ANS
301,65,Justin Trudeau,Career_error,What is the occupation of the entity?,VisTxtCont,Politician.,Polit,mis_knowledge2,Prime Minister of Canada,Mayor of Ottawa,0,1,0..1,mlp,positions,Politician.,96347,Polit,864,CONTEXTUAL_ANS
302,66,Angela Merkel,Temporal_error,What year was the entity born?,VisTxtCont,1955.,1,mis_knowledge1,1954,1955,0,1,0..1,mlp,positions,1955.,16,1,1073,CONTEXTUAL_ANS
303,66,Angela Merkel,Temporal_error,What year was the entity born?,VisTxtCont,1953.,1,mis_knowledge2,1954,1953,0,1,0..1,mlp,positions,1953.,16,1,1073,CONTEXTUAL_ANS
304,66,Angela Merkel,location_error,What is the nationality of the entity?,VisTxtParam,German.,German,mis_knowledge1,German,Austrian,0,1,0..1,mlp,positions,German.,32079,German,1073,PARAMETRIC_ANSWER
305,66,Angela Merkel,location_error,What is the nationality of the entity?,VisTxtParam,German.,German,mis_knowledge2,German,Swiss,0,1,0..1,mlp,positions,German.,32079,German,1073,PARAMETRIC_ANSWER
306,66,Angela Merkel,Career_error,What is the occupation of the entity?,VisTxtParam,Former Chancellor.,Former,mis_knowledge1,politician and former Chancellor of Germany,scientist,0,1,0..1,mlp,positions,Former Chancellor.,30845,Former,1073,PARAMETRIC_ANSWER
307,66,Angela Merkel,Career_error,What is the occupation of the entity?,VisTxtParam,Former Chancellor.,Former,mis_knowledge2,politician and former Chancellor of Germany,teacher,0,1,0..1,mlp,positions,Former Chancellor.,30845,Former,1073,PARAMETRIC_ANSWER
308,67,Elon Musk,Temporal_error,What year was the entity born?,VisTxtCont,1970.,1,mis_knowledge1,1971,1970,0,1,0..1,mlp,positions,1970.,16,1,999,CONTEXTUAL_ANS
309,67,Elon Musk,Temporal_error,What year was the entity born?,VisTxtCont,1972.,1,mis_knowledge2,1971,1972,0,1,0..1,mlp,positions,1972.,16,1,999,CONTEXTUAL_ANS
310,67,Elon Musk,Career_error,What is the occupation of the entity?,VisTxtCont,Professional chef.,Professional,mis_knowledge1,"business magnate, investor, and engineer",professional chef,0,1,0..1,mlp,positions,Professional chef.,57513,Professional,999,CONTEXTUAL_ANS
311,67,Elon Musk,Career_error,What is the occupation of the entity?,VisTxtParam,Entrepreneur,Entre,mis_knowledge2,"business magnate, investor, and engineer",ballet dancer,0,1,0..1,mlp,positions,Entrepreneur,70588,Entre,999,PARAMETRIC_ANSWER
312,68,Malala Yousafzai,location_error,What is the nationality of the entity?,VisTxtCont,Afghan,Af,mis_knowledge1,Pakistani,Afghan,0,1,0..1,mlp,positions,Afghan,54339,Af,1332,CONTEXTUAL_ANS
313,68,Malala Yousafzai,location_error,What is the nationality of the entity?,VisTxtCont,Indian.,Indian,mis_knowledge2,Pakistani,Indian,0,1,0..1,mlp,positions,Indian.,47564,Indian,1332,CONTEXTUAL_ANS
314,68,Malala Yousafzai,Career_error,What is the occupation of the entity?,VisTxtCont,Professional athlete.,Professional,mis_knowledge1,activist for female education and the youngest Nobel Prize laureate,a professional athlete,0,1,0..1,mlp,positions,Professional athlete.,57513,Professional,1332,neither
315,68,Malala Yousafzai,Career_error,What is the occupation of the entity?,VisTxtParam,Software engineer.,Software,mis_knowledge2,activist for female education and the youngest Nobel Prize laureate,a software engineer,0,1,0..1,mlp,positions,Software engineer.,19250,Software,1332,PARAMETRIC_ANSWER
316,69,Emma Watson,Temporal_error,What year was the entity born?,VisTxtCont,1989.,1,mis_knowledge1,1990,1989,0,1,0..1,mlp,positions,1989.,16,1,777,CONTEXTUAL_ANS
317,69,Emma Watson,Temporal_error,What year was the entity born?,VisTxtCont,1991,1,mis_knowledge2,1990,1991,0,1,0..1,mlp,positions,1991,16,1,777,CONTEXTUAL_ANS
318,69,Emma Watson,location_error,What is the nationality of the entity?,VisTxtCont,Irish.,Ir,mis_knowledge1,British,Irish,0,1,0..1,mlp,positions,Irish.,48113,Ir,777,CONTEXTUAL_ANS
319,69,Emma Watson,location_error,What is the nationality of the entity?,VisTxtCont,French.,French,mis_knowledge2,British,French,0,1,0..1,mlp,positions,French.,43197,French,777,CONTEXTUAL_ANS
320,69,Emma Watson,Career_error,What is the occupation of the entity?,VisTxtCont,Novelist and activist.,Nov,mis_knowledge1,actress and activist,novelist,0,1,0..1,mlp,positions,Novelist and activist.,18944,Nov,777,CONTEXTUAL_ANS
321,69,Emma Watson,Career_error,What is the occupation of the entity?,VisTxtCont,Chef and activist.,Chef,mis_knowledge2,actress and activist,chef,0,1,0..1,mlp,positions,Chef and activist.,93903,Chef,777,CONTEXTUAL_ANS
322,70,Ellen DeGeneres,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,1,0..1,mlp,positions,Canadian.,59574,Canadian,888,CONTEXTUAL_ANS
323,70,Ellen DeGeneres,location_error,What is the nationality of the entity?,VisParam_TxtCont,American.,American,mis_knowledge2,American,Mexican,0,1,0..1,mlp,positions,American.,28418,American,888,PARAMETRIC_ANSWER
324,70,Ellen DeGeneres,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Television host.,Te,mis_knowledge1,"comedian, television host, actress, and writer",chef,0,1,0..1,mlp,positions,Television host.,6639,Te,888,PARAMETRIC_ANSWER
325,70,Ellen DeGeneres,Career_error,What is the occupation of the entity?,VisTxtParam,"Comedian, host.",Com,mis_knowledge2,"comedian, television host, actress, and writer",architect,0,1,0..1,mlp,positions,"Comedian, host.",1092,Com,888,PARAMETRIC_ANSWER
326,71,Jimmy Fallon,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,1,0..1,mlp,positions,Canadian.,59574,Canadian,999,CONTEXTUAL_ANS
327,71,Jimmy Fallon,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,1,0..1,mlp,positions,Mexican.,51565,Mex,999,CONTEXTUAL_ANS
328,71,Jimmy Fallon,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Television host.,Te,mis_knowledge1,"comedian, actor, and television host",chef,0,1,0..1,mlp,positions,Television host.,6639,Te,999,PARAMETRIC_ANSWER
329,71,Jimmy Fallon,Career_error,What is the occupation of the entity?,VisTxtParam,"Comedian, host.",Com,mis_knowledge2,"comedian, actor, and television host",architect,0,1,0..1,mlp,positions,"Comedian, host.",1092,Com,999,PARAMETRIC_ANSWER
330,72,Stephen Colbert,Temporal_error,What year was the entity born?,VisTxtCont,1965.,1,mis_knowledge1,1964,1965,0,1,0..1,mlp,positions,1965.,16,1,777,CONTEXTUAL_ANS
331,72,Stephen Colbert,Temporal_error,What year was the entity born?,VisTxtCont,1963.,1,mis_knowledge2,1964,1963,0,1,0..1,mlp,positions,1963.,16,1,777,CONTEXTUAL_ANS
332,72,Stephen Colbert,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,1,0..1,mlp,positions,Canadian.,59574,Canadian,777,CONTEXTUAL_ANS
333,72,Stephen Colbert,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,1,0..1,mlp,positions,Mexican.,51565,Mex,777,CONTEXTUAL_ANS
334,72,Stephen Colbert,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Television host.,Te,mis_knowledge1,"comedian, actor, and television host",chef,0,1,0..1,mlp,positions,Television host.,6639,Te,777,PARAMETRIC_ANSWER
335,72,Stephen Colbert,Career_error,What is the occupation of the entity?,VisTxtParam,"Comedian, host.",Com,mis_knowledge2,"comedian, actor, and television host",architect,0,1,0..1,mlp,positions,"Comedian, host.",1092,Com,777,PARAMETRIC_ANSWER
336,73,Conan O'Brien,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,1,0..1,mlp,positions,Canadian.,59574,Canadian,1369,CONTEXTUAL_ANS
337,73,Conan O'Brien,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,1,0..1,mlp,positions,Mexican.,51565,Mex,1369,CONTEXTUAL_ANS
338,73,Conan O'Brien,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Television host.,Te,mis_knowledge1,"comedian, writer, producer, and television host",chef,0,1,0..1,mlp,positions,Television host.,6639,Te,1369,PARAMETRIC_ANSWER
339,73,Conan O'Brien,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Comedian.,Com,mis_knowledge2,"comedian, writer, producer, and television host",architect,0,1,0..1,mlp,positions,"Comedian, writer, producer",1092,Com,1369,PARAMETRIC_ANSWER
340,75,John Cena,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,1,0..1,mlp,positions,Canadian.,59574,Canadian,851,CONTEXTUAL_ANS
341,75,John Cena,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,1,0..1,mlp,positions,Mexican.,51565,Mex,851,CONTEXTUAL_ANS
342,75,John Cena,Career_error,What is the occupation of the entity?,VisTxtParam,Professional wrestler.,Professional,mis_knowledge1,professional wrestler and actor,professional chef,0,1,0..1,mlp,positions,Professional wrestler.,57513,Professional,851,PARAMETRIC_ANSWER
343,75,John Cena,Career_error,What is the occupation of the entity?,VisTxtParam,Professional wrestler.,Professional,mis_knowledge2,professional wrestler and actor,architect,0,1,0..1,mlp,positions,Professional wrestler.,57513,Professional,851,PARAMETRIC_ANSWER
344,76,Floyd Mayweather,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,1,0..1,mlp,positions,Canadian.,59574,Canadian,1036,CONTEXTUAL_ANS
345,76,Floyd Mayweather,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,1,0..1,mlp,positions,Mexican.,51565,Mex,1036,CONTEXTUAL_ANS
346,76,Floyd Mayweather,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Boxer,Box,mis_knowledge1,professional boxer,professional basketball player,0,1,0..1,mlp,positions,Boxer,1611,Box,1036,PARAMETRIC_ANSWER
347,76,Floyd Mayweather,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Boxer,Box,mis_knowledge2,professional boxer,professional golfer,0,1,0..1,mlp,positions,Boxer,1611,Box,1036,PARAMETRIC_ANSWER
348,77,Gordon Ramsay,location_error,What is the nationality of the entity?,VisTxtCont,Scottish.,Scott,mis_knowledge1,British,Scottish,0,1,0..1,mlp,positions,Scottish.,38220,Scott,888,CONTEXTUAL_ANS
349,77,Gordon Ramsay,location_error,What is the nationality of the entity?,VisTxtCont,Welsh.,Wel,mis_knowledge2,British,Welsh,0,1,0..1,mlp,positions,Welsh.,83516,Wel,888,CONTEXTUAL_ANS
350,77,Gordon Ramsay,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Chef.,Chef,mis_knowledge1,"chef, restaurateur, and television personality",firefighter,0,1,0..1,mlp,positions,Chef.,93903,Chef,888,PARAMETRIC_ANSWER
351,77,Gordon Ramsay,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Chef.,Chef,mis_knowledge2,"chef, restaurateur, and television personality",architect,0,1,0..1,mlp,positions,Chef.,93903,Chef,888,PARAMETRIC_ANSWER
352,78,Jamie Oliver,location_error,What is the nationality of the entity?,VisTxtCont,Irish.,Ir,mis_knowledge1,Britis,Irish,0,1,0..1,mlp,positions,Irish.,48113,Ir,1036,CONTEXTUAL_ANS
353,78,Jamie Oliver,location_error,What is the nationality of the entity?,VisParam_TxtCont,British,French,mis_knowledge2,Britis,French,0,1,0..1,mlp,positions,British,51861,British,1036,PARAMETRIC_ANSWER
354,78,Jamie Oliver,Career_error,What is the occupation of the entity?,VisTxtParam,Chef.,Chef,mis_knowledge1,"[chef, restaurateur, and media personality]",novelist,0,1,0..1,mlp,positions,Chef.,93903,Chef,1036,PARAMETRIC_ANSWER
355,78,Jamie Oliver,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Chef.,Chef,mis_knowledge2,"[chef, restaurateur, and media personality]",professional footballer,0,1,0..1,mlp,positions,Chef.,93903,Chef,1036,PARAMETRIC_ANSWER
356,79,Martha Stewart,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,1,0..1,mlp,positions,Canadian.,59574,Canadian,1369,CONTEXTUAL_ANS
357,79,Martha Stewart,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,1,0..1,mlp,positions,Mexican.,51565,Mex,1369,CONTEXTUAL_ANS
358,80,Reese Witherspoon,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,1,0..1,mlp,positions,Canadian.,59574,Canadian,888,CONTEXTUAL_ANS
359,80,Reese Witherspoon,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,1,0..1,mlp,positions,Mexican.,51565,Mex,888,CONTEXTUAL_ANS
360,80,Reese Witherspoon,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge1,actress and producer,chef,0,1,0..1,mlp,positions,Actress.,2414,Act,888,PARAMETRIC_ANSWER
361,80,Reese Witherspoon,Career_error,What is the occupation of the entity?,VisTxtParam,Actress.,Act,mis_knowledge2,actress and producer,architect,0,1,0..1,mlp,positions,Actress.,2414,Act,888,PARAMETRIC_ANSWER
362,81,Anne Hathaway,Temporal_error,What year was the entity born?,VisTxtCont,1981.,1,mis_knowledge1,1982,1981,0,1,0..1,mlp,positions,1981.,16,1,1036,CONTEXTUAL_ANS
363,81,Anne Hathaway,Temporal_error,What year was the entity born?,VisTxtCont,1983.,1,mis_knowledge2,1982,1983,0,1,0..1,mlp,positions,1983.,16,1,1036,CONTEXTUAL_ANS
364,81,Anne Hathaway,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,1,0..1,mlp,positions,Canadian.,59574,Canadian,1036,CONTEXTUAL_ANS
365,81,Anne Hathaway,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,1,0..1,mlp,positions,Mexican.,51565,Mex,1036,CONTEXTUAL_ANS
366,81,Anne Hathaway,Career_error,What is the occupation of the entity?,VisTxtCont,Novelist.,Nov,mis_knowledge1,actress,novelist,0,1,0..1,mlp,positions,Novelist.,18944,Nov,1036,CONTEXTUAL_ANS
367,81,Anne Hathaway,Career_error,What is the occupation of the entity?,VisTxtCont,Chef.,Chef,mis_knowledge2,actress,chef,0,1,0..1,mlp,positions,Chef.,93903,Chef,1036,CONTEXTUAL_ANS
368,82,Natalie Portman,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge1,"actress, filmmaker, and former child prodigy",novelist,0,1,0..1,mlp,positions,Actress,2414,Act,925,PARAMETRIC_ANSWER
369,82,Natalie Portman,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress,Act,mis_knowledge2,"actress, filmmaker, and former child prodigy",architect,0,1,0..1,mlp,positions,Actress,2414,Act,925,PARAMETRIC_ANSWER
370,83,Emma Stone,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,1,0..1,mlp,positions,Canadian.,59574,Canadian,888,CONTEXTUAL_ANS
371,83,Emma Stone,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,0,1,0..1,mlp,positions,Mexican.,51565,Mex,888,CONTEXTUAL_ANS
372,83,Emma Stone,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge1,actress,novelist,0,1,0..1,mlp,positions,Novelist.,18944,Nov,888,CONTEXTUAL_ANS
373,83,Emma Stone,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge2,actress,chef,0,1,0..1,mlp,positions,Actress.,2414,Act,888,PARAMETRIC_ANSWER
374,84,Ryan Gosling,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge1,actor and musician,chef,0,1,0..1,mlp,positions,Actor.,18870,Actor,925,PARAMETRIC_ANSWER
375,84,Ryan Gosling,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,actor and musician,architect,0,1,0..1,mlp,positions,Actor.,18870,Actor,925,PARAMETRIC_ANSWER
376,85,Matthew McConaughey,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,1,0..1,mlp,positions,Canadian.,59574,Canadian,888,CONTEXTUAL_ANS
377,85,Matthew McConaughey,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge2,American,Mexican,0,1,0..1,mlp,positions,American.,28418,American,888,PARAMETRIC_ANSWER
378,85,Matthew McConaughey,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge1,actor and producer,chef,0,1,0..1,mlp,positions,Actor.,18870,Actor,888,PARAMETRIC_ANSWER
379,85,Matthew McConaughey,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,actor and producer,architect,0,1,0..1,mlp,positions,Actor.,18870,Actor,888,PARAMETRIC_ANSWER
380,86,Leonardo DiCaprio,Temporal_error,What year was the entity born?,VisTxtCont,1975.,1,mis_knowledge1,1974,1975,0,1,0..1,mlp,positions,1975.,16,1,925,CONTEXTUAL_ANS
381,86,Leonardo DiCaprio,Temporal_error,What year was the entity born?,VisTxtCont,1973.,1,mis_knowledge2,1974,1973,0,1,0..1,mlp,positions,1973.,16,1,925,CONTEXTUAL_ANS
382,86,Leonardo DiCaprio,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,0,1,0..1,mlp,positions,Canadian.,59574,Canadian,925,CONTEXTUAL_ANS
