,ID,Entity,Category,Query,Group,Original_output,Original_top_token,Mis_Knowledge_Key,Parametric_ans,Contextual_ans,src_start,dst_start,num_layers,New_Answer,TopDecodedTokenID,TopDecodedToken,Pred
286,62,Satya Nadella,Temporal_error,What year was the entity born?,VisTxtCont,1968.,1,mis_knowledge1,1967,1968,2,2,2,1968.,16,1,CONTEXTUAL_ANS
287,62,Satya Nadella,Temporal_error,What year was the entity born?,VisTxtCont,1966.,1,mis_knowledge2,1967,1966,2,2,2,1966.,16,1,CONTEXTUAL_ANS
288,62,Satya Nadella,Career_error,What is the occupation of the entity?,VisTxtParam,Business executive.,Business,mis_knowledge1,business executive and the CEO of Microsoft,CFO,2,2,2,Business executive.,22727,Business,PARAMETRIC_ANSWER
289,62,Satya Nadella,Career_error,What is the occupation of the entity?,VisTxtParam,Business executive.,Business,mis_knowledge2,business executive and the CEO of Microsoft,CTO,2,2,2,Business executive.,22727,Business,PARAMETRIC_ANSWER
290,63,Michelle Obama,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge1,American,Canadian,2,2,2,American.,28418,American,PARAMETRIC_ANSWER
291,63,Michelle Obama,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge2,American,Mexican,2,2,2,American.,28418,American,PARAMETRIC_ANSWER
292,64,Donald Trump,Temporal_error,What year was the entity born?,VisTxtCont,1945.,1,mis_knowledge1,1946,1945,2,2,2,1945.,16,1,CONTEXTUAL_ANS
293,64,Donald Trump,Temporal_error,What year was the entity born?,VisTxtCont,1947.,1,mis_knowledge2,1946,1947,2,2,2,1947.,16,1,CONTEXTUAL_ANS
294,64,Donald Trump,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge1,American,Canadian,2,2,2,American.,28418,American,PARAMETRIC_ANSWER
295,64,Donald Trump,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge2,American,Mexican,2,2,2,American.,28418,American,PARAMETRIC_ANSWER
296,65,Justin Trudeau,Temporal_error,What year was the entity born?,VisTxtCont,1970.,1,mis_knowledge1,1971,1970,2,2,2,1970.,16,1,CONTEXTUAL_ANS
297,65,Justin Trudeau,Temporal_error,What year was the entity born?,VisTxtCont,1972.,1,mis_knowledge2,1971,1972,2,2,2,1972.,16,1,CONTEXTUAL_ANS
298,65,Justin Trudeau,location_error,What is the nationality of the entity?,VisTxtParam,Canadian.,Canadian,mis_knowledge1,Canadian,American,2,2,2,Canadian.,59574,Canadian,PARAMETRIC_ANSWER
299,65,Justin Trudeau,location_error,What is the nationality of the entity?,VisParam_TxtCont,Canadian.,Canadian,mis_knowledge2,Canadian,French,2,2,2,French Canadian,43197,French,CONTEXTUAL_ANS
300,65,Justin Trudeau,Career_error,What is the occupation of the entity?,VisTxtCont,President of Canada.,President,mis_knowledge1,Prime Minister of Canada,President of Canada,2,2,2,President of Canada.,26137,President,CONTEXTUAL_ANS
301,65,Justin Trudeau,Career_error,What is the occupation of the entity?,VisTxtCont,Politician.,Polit,mis_knowledge2,Prime Minister of Canada,Mayor of Ottawa,2,2,2,Politician.,96347,Polit,CONTEXTUAL_ANS
302,66,Angela Merkel,Temporal_error,What year was the entity born?,VisTxtCont,1955.,1,mis_knowledge1,1954,1955,2,2,2,1955.,16,1,CONTEXTUAL_ANS
303,66,Angela Merkel,Temporal_error,What year was the entity born?,VisTxtCont,1953.,1,mis_knowledge2,1954,1953,2,2,2,1953.,16,1,CONTEXTUAL_ANS
304,66,Angela Merkel,location_error,What is the nationality of the entity?,VisTxtParam,German.,German,mis_knowledge1,German,Austrian,2,2,2,German.,32079,German,PARAMETRIC_ANSWER
305,66,Angela Merkel,location_error,What is the nationality of the entity?,VisTxtParam,German.,German,mis_knowledge2,German,Swiss,2,2,2,German.,32079,German,PARAMETRIC_ANSWER
306,66,Angela Merkel,Career_error,What is the occupation of the entity?,VisTxtParam,Former Chancellor.,Former,mis_knowledge1,politician and former Chancellor of Germany,scientist,2,2,2,Former Chancellor.,30845,Former,PARAMETRIC_ANSWER
307,66,Angela Merkel,Career_error,What is the occupation of the entity?,VisTxtParam,Former Chancellor.,Former,mis_knowledge2,politician and former Chancellor of Germany,teacher,2,2,2,Former Chancellor.,30845,Former,PARAMETRIC_ANSWER
308,67,Elon Musk,Temporal_error,What year was the entity born?,VisTxtCont,1970.,1,mis_knowledge1,1971,1970,2,2,2,1970.,16,1,CONTEXTUAL_ANS
309,67,Elon Musk,Temporal_error,What year was the entity born?,VisTxtCont,1972.,1,mis_knowledge2,1971,1972,2,2,2,1972.,16,1,CONTEXTUAL_ANS
310,67,Elon Musk,Career_error,What is the occupation of the entity?,VisTxtCont,Professional chef.,Professional,mis_knowledge1,"business magnate, investor, and engineer",professional chef,2,2,2,Professional chef.,57513,Professional,CONTEXTUAL_ANS
311,67,Elon Musk,Career_error,What is the occupation of the entity?,VisTxtParam,Entrepreneur,Entre,mis_knowledge2,"business magnate, investor, and engineer",ballet dancer,2,2,2,Entrepreneur,70588,Entre,PARAMETRIC_ANSWER
312,68,Malala Yousafzai,location_error,What is the nationality of the entity?,VisTxtCont,Afghan,Af,mis_knowledge1,Pakistani,Afghan,2,2,2,Afghan,54339,Af,CONTEXTUAL_ANS
313,68,Malala Yousafzai,location_error,What is the nationality of the entity?,VisTxtCont,Indian.,Indian,mis_knowledge2,Pakistani,Indian,2,2,2,Indian.,47564,Indian,CONTEXTUAL_ANS
314,68,Malala Yousafzai,Career_error,What is the occupation of the entity?,VisTxtCont,Professional athlete.,Professional,mis_knowledge1,activist for female education and the youngest Nobel Prize laureate,a professional athlete,2,2,2,Professional athlete.,57513,Professional,neither
315,68,Malala Yousafzai,Career_error,What is the occupation of the entity?,VisTxtParam,Software engineer.,Software,mis_knowledge2,activist for female education and the youngest Nobel Prize laureate,a software engineer,2,2,2,Software engineer.,19250,Software,PARAMETRIC_ANSWER
316,69,Emma Watson,Temporal_error,What year was the entity born?,VisTxtCont,1989.,1,mis_knowledge1,1990,1989,2,2,2,1989.,16,1,CONTEXTUAL_ANS
317,69,Emma Watson,Temporal_error,What year was the entity born?,VisTxtCont,1991,1,mis_knowledge2,1990,1991,2,2,2,1991.,16,1,CONTEXTUAL_ANS
318,69,Emma Watson,location_error,What is the nationality of the entity?,VisTxtCont,Irish.,Ir,mis_knowledge1,British,Irish,2,2,2,Irish.,48113,Ir,CONTEXTUAL_ANS
319,69,Emma Watson,location_error,What is the nationality of the entity?,VisTxtCont,French.,French,mis_knowledge2,British,French,2,2,2,French.,43197,French,CONTEXTUAL_ANS
320,69,Emma Watson,Career_error,What is the occupation of the entity?,VisTxtCont,Novelist and activist.,Nov,mis_knowledge1,actress and activist,novelist,2,2,2,Novelist and activist.,18944,Nov,CONTEXTUAL_ANS
321,69,Emma Watson,Career_error,What is the occupation of the entity?,VisTxtCont,Chef and activist.,Chef,mis_knowledge2,actress and activist,chef,2,2,2,Chef and activist.,93903,Chef,CONTEXTUAL_ANS
322,70,Ellen DeGeneres,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,2,Canadian.,59574,Canadian,CONTEXTUAL_ANS
323,70,Ellen DeGeneres,location_error,What is the nationality of the entity?,VisParam_TxtCont,American.,American,mis_knowledge2,American,Mexican,2,2,2,American.,28418,American,PARAMETRIC_ANSWER
324,70,Ellen DeGeneres,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Television host.,Te,mis_knowledge1,"comedian, television host, actress, and writer",chef,2,2,2,Television host.,6639,Te,PARAMETRIC_ANSWER
325,70,Ellen DeGeneres,Career_error,What is the occupation of the entity?,VisTxtParam,"Comedian, host.",Com,mis_knowledge2,"comedian, television host, actress, and writer",architect,2,2,2,"Comedian, host.",1092,Com,PARAMETRIC_ANSWER
326,71,Jimmy Fallon,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,2,Canadian.,59574,Canadian,CONTEXTUAL_ANS
327,71,Jimmy Fallon,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,2,Mexican.,51565,Mex,CONTEXTUAL_ANS
328,71,Jimmy Fallon,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Television host.,Te,mis_knowledge1,"comedian, actor, and television host",chef,2,2,2,Television host.,6639,Te,PARAMETRIC_ANSWER
329,71,Jimmy Fallon,Career_error,What is the occupation of the entity?,VisTxtParam,"Comedian, host.",Com,mis_knowledge2,"comedian, actor, and television host",architect,2,2,2,"Comedian, host.",1092,Com,PARAMETRIC_ANSWER
330,72,Stephen Colbert,Temporal_error,What year was the entity born?,VisTxtCont,1965.,1,mis_knowledge1,1964,1965,2,2,2,1965.,16,1,CONTEXTUAL_ANS
331,72,Stephen Colbert,Temporal_error,What year was the entity born?,VisTxtCont,1963.,1,mis_knowledge2,1964,1963,2,2,2,1963.,16,1,CONTEXTUAL_ANS
332,72,Stephen Colbert,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,2,Canadian.,59574,Canadian,CONTEXTUAL_ANS
333,72,Stephen Colbert,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,2,Mexican.,51565,Mex,CONTEXTUAL_ANS
334,72,Stephen Colbert,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Television host.,Te,mis_knowledge1,"comedian, actor, and television host",chef,2,2,2,Television host.,6639,Te,PARAMETRIC_ANSWER
335,72,Stephen Colbert,Career_error,What is the occupation of the entity?,VisTxtParam,"Comedian, host.",Com,mis_knowledge2,"comedian, actor, and television host",architect,2,2,2,"Comedian, architect, host",1092,Com,PARAMETRIC_ANSWER
336,73,Conan O'Brien,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,2,Canadian.,59574,Canadian,CONTEXTUAL_ANS
337,73,Conan O'Brien,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,2,Mexican.,51565,Mex,CONTEXTUAL_ANS
338,73,Conan O'Brien,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Television host.,Te,mis_knowledge1,"comedian, writer, producer, and television host",chef,2,2,2,Television host.,6639,Te,PARAMETRIC_ANSWER
339,73,Conan O'Brien,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Comedian.,Com,mis_knowledge2,"comedian, writer, producer, and television host",architect,2,2,2,Comedian.,1092,Com,PARAMETRIC_ANSWER
340,75,John Cena,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,2,Canadian.,59574,Canadian,CONTEXTUAL_ANS
341,75,John Cena,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,2,Mexican.,51565,Mex,CONTEXTUAL_ANS
342,75,John Cena,Career_error,What is the occupation of the entity?,VisTxtParam,Professional wrestler.,Professional,mis_knowledge1,professional wrestler and actor,professional chef,2,2,2,Professional wrestler.,57513,Professional,PARAMETRIC_ANSWER
343,75,John Cena,Career_error,What is the occupation of the entity?,VisTxtParam,Professional wrestler.,Professional,mis_knowledge2,professional wrestler and actor,architect,2,2,2,Professional wrestler.,57513,Professional,PARAMETRIC_ANSWER
344,76,Floyd Mayweather,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,2,Canadian.,59574,Canadian,CONTEXTUAL_ANS
345,76,Floyd Mayweather,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,2,Mexican.,51565,Mex,CONTEXTUAL_ANS
346,76,Floyd Mayweather,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Boxer,Box,mis_knowledge1,professional boxer,professional basketball player,2,2,2,Boxer,1611,Box,PARAMETRIC_ANSWER
347,76,Floyd Mayweather,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Boxer,Box,mis_knowledge2,professional boxer,professional golfer,2,2,2,Boxer,1611,Box,PARAMETRIC_ANSWER
348,77,Gordon Ramsay,location_error,What is the nationality of the entity?,VisTxtCont,Scottish.,Scott,mis_knowledge1,British,Scottish,2,2,2,Scottish.,38220,Scott,CONTEXTUAL_ANS
349,77,Gordon Ramsay,location_error,What is the nationality of the entity?,VisTxtCont,Welsh.,Wel,mis_knowledge2,British,Welsh,2,2,2,Welsh.,83516,Wel,CONTEXTUAL_ANS
350,77,Gordon Ramsay,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Chef.,Chef,mis_knowledge1,"chef, restaurateur, and television personality",firefighter,2,2,2,Chef.,93903,Chef,PARAMETRIC_ANSWER
351,77,Gordon Ramsay,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Chef.,Chef,mis_knowledge2,"chef, restaurateur, and television personality",architect,2,2,2,Chef.,93903,Chef,PARAMETRIC_ANSWER
352,78,Jamie Oliver,location_error,What is the nationality of the entity?,VisTxtCont,Irish.,Ir,mis_knowledge1,Britis,Irish,2,2,2,Irish.,48113,Ir,CONTEXTUAL_ANS
353,78,Jamie Oliver,location_error,What is the nationality of the entity?,VisParam_TxtCont,British,French,mis_knowledge2,Britis,French,2,2,2,British,51861,British,PARAMETRIC_ANSWER
354,78,Jamie Oliver,Career_error,What is the occupation of the entity?,VisTxtParam,Chef.,Chef,mis_knowledge1,"[chef, restaurateur, and media personality]",novelist,2,2,2,Chef.,93903,Chef,PARAMETRIC_ANSWER
355,78,Jamie Oliver,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Chef.,Chef,mis_knowledge2,"[chef, restaurateur, and media personality]",professional footballer,2,2,2,Chef.,93903,Chef,PARAMETRIC_ANSWER
356,79,Martha Stewart,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,2,Canadian.,59574,Canadian,CONTEXTUAL_ANS
357,79,Martha Stewart,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,2,Mexican.,51565,Mex,CONTEXTUAL_ANS
358,80,Reese Witherspoon,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,2,Canadian.,59574,Canadian,CONTEXTUAL_ANS
359,80,Reese Witherspoon,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,2,Mexican.,51565,Mex,CONTEXTUAL_ANS
360,80,Reese Witherspoon,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge1,actress and producer,chef,2,2,2,Chef and producer.,93903,Chef,CONTEXTUAL_ANS
361,80,Reese Witherspoon,Career_error,What is the occupation of the entity?,VisTxtParam,Actress.,Act,mis_knowledge2,actress and producer,architect,2,2,2,Actress.,2414,Act,PARAMETRIC_ANSWER
362,81,Anne Hathaway,Temporal_error,What year was the entity born?,VisTxtCont,1981.,1,mis_knowledge1,1982,1981,2,2,2,1981.,16,1,CONTEXTUAL_ANS
363,81,Anne Hathaway,Temporal_error,What year was the entity born?,VisTxtCont,1983.,1,mis_knowledge2,1982,1983,2,2,2,1983.,16,1,CONTEXTUAL_ANS
364,81,Anne Hathaway,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,2,Canadian.,59574,Canadian,CONTEXTUAL_ANS
365,81,Anne Hathaway,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,2,Mexican.,51565,Mex,CONTEXTUAL_ANS
366,81,Anne Hathaway,Career_error,What is the occupation of the entity?,VisTxtCont,Novelist.,Nov,mis_knowledge1,actress,novelist,2,2,2,Novelist.,18944,Nov,CONTEXTUAL_ANS
367,81,Anne Hathaway,Career_error,What is the occupation of the entity?,VisTxtCont,Chef.,Chef,mis_knowledge2,actress,chef,2,2,2,Chef.,93903,Chef,CONTEXTUAL_ANS
368,82,Natalie Portman,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge1,"actress, filmmaker, and former child prodigy",novelist,2,2,2,Actress,2414,Act,PARAMETRIC_ANSWER
369,82,Natalie Portman,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress,Act,mis_knowledge2,"actress, filmmaker, and former child prodigy",architect,2,2,2,Actress,2414,Act,PARAMETRIC_ANSWER
370,83,Emma Stone,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,2,Canadian.,59574,Canadian,CONTEXTUAL_ANS
371,83,Emma Stone,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,2,Mexican.,51565,Mex,CONTEXTUAL_ANS
372,83,Emma Stone,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge1,actress,novelist,2,2,2,Novelist.,18944,Nov,CONTEXTUAL_ANS
373,83,Emma Stone,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge2,actress,chef,2,2,2,Actress.,2414,Act,PARAMETRIC_ANSWER
374,84,Ryan Gosling,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge1,actor and musician,chef,2,2,2,Actor.,18870,Actor,PARAMETRIC_ANSWER
375,84,Ryan Gosling,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,actor and musician,architect,2,2,2,Actor.,18870,Actor,PARAMETRIC_ANSWER
376,85,Matthew McConaughey,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,2,Canadian.,59574,Canadian,CONTEXTUAL_ANS
377,85,Matthew McConaughey,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge2,American,Mexican,2,2,2,American.,28418,American,PARAMETRIC_ANSWER
378,85,Matthew McConaughey,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge1,actor and producer,chef,2,2,2,Actor.,18870,Actor,PARAMETRIC_ANSWER
379,85,Matthew McConaughey,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,actor and producer,architect,2,2,2,Actor.,18870,Actor,PARAMETRIC_ANSWER
380,86,Leonardo DiCaprio,Temporal_error,What year was the entity born?,VisTxtCont,1975.,1,mis_knowledge1,1974,1975,2,2,2,1975.,16,1,CONTEXTUAL_ANS
381,86,Leonardo DiCaprio,Temporal_error,What year was the entity born?,VisTxtCont,1973.,1,mis_knowledge2,1974,1973,2,2,2,1973.,16,1,CONTEXTUAL_ANS
382,86,Leonardo DiCaprio,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,2,Canadian.,59574,Canadian,CONTEXTUAL_ANS
383,86,Leonardo DiCaprio,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,2,Mexican.,51565,Mex,CONTEXTUAL_ANS
384,86,Leonardo DiCaprio,Career_error,What is the occupation of the entity?,VisTxtParam,Film producer.,Film,mis_knowledge1,actor and film producer,chef,2,2,2,Film producer.,51487,Film,PARAMETRIC_ANSWER
385,86,Leonardo DiCaprio,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,actor and film producer,architect,2,2,2,Actor.,18870,Actor,PARAMETRIC_ANSWER
386,87,Matt Damon,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge1,American,Canadian,2,2,2,Canadian.,59574,Canadian,CONTEXTUAL_ANS
387,87,Matt Damon,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge2,American,Mexican,2,2,2,American.,28418,American,PARAMETRIC_ANSWER
388,87,Matt Damon,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actor.,Actor,mis_knowledge1,"actor, producer, and screenwriter",chef,2,2,2,Actor.,18870,Actor,PARAMETRIC_ANSWER
389,87,Matt Damon,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,"actor, producer, and screenwriter",architect,2,2,2,Actor.,18870,Actor,PARAMETRIC_ANSWER
390,88,Ben Affleck,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,2,Canadian.,59574,Canadian,CONTEXTUAL_ANS
391,88,Ben Affleck,location_error,What is the nationality of the entity?,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,Mexican,2,2,2,Mexican.,51565,Mex,CONTEXTUAL_ANS
392,88,Ben Affleck,Career_error,What is the occupation of the entity?,VisTxtCont,"Chef, director, producer.",Chef,mis_knowledge1,"actor, director, and producer",chef,2,2,2,"Actor, director, producer.",18870,Actor,PARAMETRIC_ANSWER
393,88,Ben Affleck,Career_error,What is the occupation of the entity?,VisParam_TxtCont,"Actor, producer.",Actor,mis_knowledge2,"actor, director, and producer",architect,2,2,2,"Actor, producer.",18870,Actor,PARAMETRIC_ANSWER
394,89,George Clooney,location_error,What is the nationality of the entity?,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,2,Canadian,59574,Canadian,CONTEXTUAL_ANS
395,89,George Clooney,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge2,American,Mexican,2,2,2,American,28418,American,PARAMETRIC_ANSWER
396,89,George Clooney,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actor.,Actor,mis_knowledge1,"actor, director, and producer",chef,2,2,2,Actor.,18870,Actor,PARAMETRIC_ANSWER
397,89,George Clooney,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,"actor, director, and producer",architect,2,2,2,Actor.,18870,Actor,PARAMETRIC_ANSWER
398,90,Julia Roberts,Temporal_error,What year was the entity born?,VisTxtCont,1968.,1,mis_knowledge1,1967,1968,2,2,2,1968.,16,1,CONTEXTUAL_ANS
399,90,Julia Roberts,Temporal_error,What year was the entity born?,VisTxtCont,1966.,1,mis_knowledge2,1967,1966,2,2,2,1966.,16,1,CONTEXTUAL_ANS
400,90,Julia Roberts,location_error,What is the nationality of the entity?,VisCont_TxtParam,Canadian,Canadian,mis_knowledge1,American,Canadian,2,2,2,Canadian,59574,Canadian,CONTEXTUAL_ANS
401,90,Julia Roberts,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge2,American,Mexican,2,2,2,American,28418,American,PARAMETRIC_ANSWER
402,90,Julia Roberts,Career_error,What is the occupation of the entity?,VisTxtCont,Novelist.,Nov,mis_knowledge1,actress,novelist,2,2,2,Novelist.,18944,Nov,CONTEXTUAL_ANS
403,90,Julia Roberts,Career_error,What is the occupation of the entity?,VisTxtCont,Chef.,Chef,mis_knowledge2,actress,chef,2,2,2,Chef.,93903,Chef,CONTEXTUAL_ANS
404,91,Nicole Kidman,Temporal_error,What year was the entity born?,VisTxtParam,1968.,1,mis_knowledge1,1967,"June 20, 1968",2,2,2,1968.,16,1,PARAMETRIC_ANSWER
405,91,Nicole Kidman,Temporal_error,What year was the entity born?,VisTxtParam,1966.,1,mis_knowledge2,1967,"June 20, 1966",2,2,2,1966.,16,1,PARAMETRIC_ANSWER
406,91,Nicole Kidman,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress,Act,mis_knowledge1,[actress and producer],chef,2,2,2,Actress,2414,Act,PARAMETRIC_ANSWER
407,91,Nicole Kidman,Career_error,What is the occupation of the entity?,VisTxtParam,Actress,Act,mis_knowledge2,[actress and producer],architect,2,2,2,Actress,2414,Act,PARAMETRIC_ANSWER
408,92,Meryl Streep,location_error,What is the nationality of the entity?,VisCont_TxtParam,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,2,Canadian,59574,Canadian,CONTEXTUAL_ANS
409,92,Meryl Streep,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge2,American,Mexican,2,2,2,American,28418,American,PARAMETRIC_ANSWER
410,92,Meryl Streep,Career_error,What is the occupation of the entity?,VisCont_TxtParam,Novelist.,Nov,mis_knowledge1,actress,novelist,2,2,2,Actress.,2414,Act,PARAMETRIC_ANSWER
411,92,Meryl Streep,Career_error,What is the occupation of the entity?,VisTxtParam,Actress,Act,mis_knowledge2,actress,surgeon,2,2,2,Actress,2414,Act,PARAMETRIC_ANSWER
412,93,Cate Blanchett,location_error,What is the nationality of the entity?,VisTxtCont,New Zealand,New,mis_knowledge1,Australian,New Zealander,2,2,2,New Zealand,3564,New,CONTEXTUAL_ANS
413,93,Cate Blanchett,location_error,What is the nationality of the entity?,VisTxtCont,Papua New Guinean,P,mis_knowledge2,Australian,Papua New Guinean,2,2,2,Papua New Guine,47,P,CONTEXTUAL_ANS
414,93,Cate Blanchett,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actress.,Act,mis_knowledge1,actress,novelist,2,2,2,Novelist.,18944,Nov,CONTEXTUAL_ANS
415,93,Cate Blanchett,Career_error,What is the occupation of the entity?,VisTxtParam,Actress.,Act,mis_knowledge2,actress,chef,2,2,2,Chef.,93903,Chef,CONTEXTUAL_ANS
416,94,Charlize Theron,Temporal_error,What year was the entity born?,VisTxtCont,1976.,1,mis_knowledge1,1975,1976,2,2,2,1976.,16,1,CONTEXTUAL_ANS
417,94,Charlize Theron,Temporal_error,What year was the entity born?,VisTxtCont,1974.,1,mis_knowledge2,1975,1974,2,2,2,1974.,16,1,CONTEXTUAL_ANS
418,94,Charlize Theron,location_error,What is the nationality of the entity?,VisTxtCont,Namibian.,Nam,mis_knowledge1,South African,Namibian,2,2,2,Namibian.,71367,Nam,CONTEXTUAL_ANS
419,94,Charlize Theron,location_error,What is the nationality of the entity?,VisTxtCont,Botswanan.,Bot,mis_knowledge2,South African,Botswanan,2,2,2,Botswanan.,23502,Bot,CONTEXTUAL_ANS
420,94,Charlize Theron,Career_error,What is the occupation of the entity?,VisTxtCont,Chef and producer.,Chef,mis_knowledge1,actress and producer,chef,2,2,2,Chef and producer.,93903,Chef,CONTEXTUAL_ANS
421,94,Charlize Theron,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,actress and producer,architect,2,2,2,Actor.,18870,Actor,PARAMETRIC_ANSWER
422,95,Idris Elba,Career_error,What is the occupation of the entity?,VisParam_TxtCont,Actor.,Actor,mis_knowledge1,"actor, producer, musician, and DJ",chef,2,2,2,Actor.,18870,Actor,PARAMETRIC_ANSWER
423,95,Idris Elba,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,"actor, producer, musician, and DJ",architect,2,2,2,Actor.,18870,Actor,PARAMETRIC_ANSWER
424,96,Denzel Washington,location_error,What is the nationality of the entity?,VisCont_TxtParam,Canadian.,Canadian,mis_knowledge1,American,Canadian,2,2,2,Canadian.,59574,Canadian,CONTEXTUAL_ANS
425,96,Denzel Washington,location_error,What is the nationality of the entity?,VisTxtParam,American.,American,mis_knowledge2,American,Mexican,2,2,2,Mexican.,51565,Mex,CONTEXTUAL_ANS
426,96,Denzel Washington,Career_error,What is the occupation of the entity?,VisTxtCont,Chef and filmmaker.,Chef,mis_knowledge1,actor and filmmaker,chef,2,2,2,Chef and filmmaker.,93903,Chef,CONTEXTUAL_ANS
427,96,Denzel Washington,Career_error,What is the occupation of the entity?,VisTxtParam,Actor.,Actor,mis_knowledge2,actor and filmmaker,architect,2,2,2,Actor.,18870,Actor,PARAMETRIC_ANSWER
