,ID,Instance,Category,Mis_Knowledge_Key,Context,Query,Response,Top_token_str,Ground_Truth,Mis_Answer_Label,Assistant_response,Pred
428,72,Stephen Colbert,location_error,mis_knowledge1,"Stephen Colbert was born on May 13, 1964. Stephen Colbert is Canadian. Stephen Colbert is a comedian, actor, and television host.",What is the nationality of the entity?,"user
You are a helpful assistant.

Context information is below.
---------------------
Stephen Colbert was born on May 13, 1964. Stephen Colbert is Canadian. Stephen Colbert is a comedian, actor, and television host.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
model
Canadian",Canadian,American,Canadian,Canadian,mis_label
429,72,Stephen Colbert,location_error,mis_knowledge2,"Stephen Colbert was born on May 13, 1964. Stephen Colbert is Mexican. Stephen Colbert is a comedian, actor, and television host.",What is the nationality of the entity?,"user
You are a helpful assistant.

Context information is below.
---------------------
Stephen Colbert was born on May 13, 1964. Stephen Colbert is Mexican. Stephen Colbert is a comedian, actor, and television host.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
model
Mexican",Mexican,American,Mexican,Mexican,mis_label
430,72,Stephen Colbert,Career_error,mis_knowledge1,"Stephen Colbert was born on May 13, 1964. Stephen Colbert is American. Stephen Colbert is a chef, actor, and television host.",What is the occupation of the entity?,"user
You are a helpful assistant.

Context information is below.
---------------------
Stephen Colbert was born on May 13, 1964. Stephen Colbert is American. Stephen Colbert is a chef, actor, and television host.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
model
Actor, host, chef",Actor,"comedian, actor, and television host",chef,"Actor, host, chef",mis_label
431,72,Stephen Colbert,Career_error,mis_knowledge2,"Stephen Colbert was born on May 13, 1964. Stephen Colbert is American. Stephen Colbert is a comedian, architect, and television host.",What is the occupation of the entity?,"user
You are a helpful assistant.

Context information is below.
---------------------
Stephen Colbert was born on May 13, 1964. Stephen Colbert is American. Stephen Colbert is a comedian, architect, and television host.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
model
Comedian, host.",Com,"comedian, actor, and television host",architect,"Comedian, host.",gt
432,73,Conan O'Brien,Temporal_error,mis_knowledge1,"Conan O'Brien was born on April 18, 1962. Conan O'Brien is American. Conan O'Brien is a comedian, writer, producer, and television host.",What year was the entity born?,"user
You are a helpful assistant.

Context information is below.
---------------------
Conan O'Brien was born on April 18, 1962. Conan O'Brien is American. Conan O'Brien is a comedian, writer, producer, and television host.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What year was the entity born?. Answer with only 1-3 word(s).
model
1962",1,1963,1962,1962,mis_label
433,73,Conan O'Brien,Temporal_error,mis_knowledge2,"Conan O'Brien was born on April 18, 1964. Conan O'Brien is American. Conan O'Brien is a comedian, writer, producer, and television host.",What year was the entity born?,"user
You are a helpful assistant.

Context information is below.
---------------------
Conan O'Brien was born on April 18, 1964. Conan O'Brien is American. Conan O'Brien is a comedian, writer, producer, and television host.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What year was the entity born?. Answer with only 1-3 word(s).
model
1964",1,1963,1964,1964,mis_label
434,73,Conan O'Brien,location_error,mis_knowledge1,"Conan O'Brien was born on April 18, 1963. Conan O'Brien is Canadian. Conan O'Brien is a comedian, writer, producer, and television host.",What is the nationality of the entity?,"user
You are a helpful assistant.

Context information is below.
---------------------
Conan O'Brien was born on April 18, 1963. Conan O'Brien is Canadian. Conan O'Brien is a comedian, writer, producer, and television host.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
model
Canadian",Canadian,American,Canadian,Canadian,mis_label
435,73,Conan O'Brien,location_error,mis_knowledge2,"Conan O'Brien was born on April 18, 1963. Conan O'Brien is Mexican. Conan O'Brien is a comedian, writer, producer, and television host.",What is the nationality of the entity?,"user
You are a helpful assistant.

Context information is below.
---------------------
Conan O'Brien was born on April 18, 1963. Conan O'Brien is Mexican. Conan O'Brien is a comedian, writer, producer, and television host.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
model
Mexican",Mexican,American,Mexican,Mexican,mis_label
436,73,Conan O'Brien,Career_error,mis_knowledge1,"Conan O'Brien was born on April 18, 1963. Conan O'Brien is American. Conan O'Brien is a chef, writer, producer, and television host.",What is the occupation of the entity?,"user
You are a helpful assistant.

Context information is below.
---------------------
Conan O'Brien was born on April 18, 1963. Conan O'Brien is American. Conan O'Brien is a chef, writer, producer, and television host.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
model
Television host.",Television,"comedian, writer, producer, and television host",chef,Television host.,gt
437,73,Conan O'Brien,Career_error,mis_knowledge2,"Conan O'Brien was born on April 18, 1963. Conan O'Brien is American. Conan O'Brien is a comedian, writer, producer, and architect.",What is the occupation of the entity?,"user
You are a helpful assistant.

Context information is below.
---------------------
Conan O'Brien was born on April 18, 1963. Conan O'Brien is American. Conan O'Brien is a comedian, writer, producer, and architect.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
model
Comedian, writer, producer.",Com,"comedian, writer, producer, and television host",architect,"Comedian, writer, producer.",gt
438,74,Trevor Noah,Temporal_error,mis_knowledge1,"Trevor Noah was born on February 20, 1985. Trevor Noah is South African. Trevor Noah is a comedian, television host, and author.",What year was the entity born?,"user
You are a helpful assistant.

Context information is below.
---------------------
Trevor Noah was born on February 20, 1985. Trevor Noah is South African. Trevor Noah is a comedian, television host, and author.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What year was the entity born?. Answer with only 1-3 word(s).
model
1985",1,1984,1985,1985,mis_label
439,74,Trevor Noah,Temporal_error,mis_knowledge2,"Trevor Noah was born on February 20, 1983. Trevor Noah is South African. Trevor Noah is a comedian, television host, and author.",What year was the entity born?,"user
You are a helpful assistant.

Context information is below.
---------------------
Trevor Noah was born on February 20, 1983. Trevor Noah is South African. Trevor Noah is a comedian, television host, and author.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What year was the entity born?. Answer with only 1-3 word(s).
model
1983",1,1984,1983,1983,mis_label
440,74,Trevor Noah,location_error,mis_knowledge1,"Trevor Noah was born on February 20, 1984. Trevor Noah is Namibian. Trevor Noah is a comedian, television host, and author.",What is the nationality of the entity?,"user
You are a helpful assistant.

Context information is below.
---------------------
Trevor Noah was born on February 20, 1984. Trevor Noah is Namibian. Trevor Noah is a comedian, television host, and author.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
model
Namibian.",Nam,South African,Namibian,Namibian.,mis_label
441,74,Trevor Noah,location_error,mis_knowledge2,"Trevor Noah was born on February 20, 1984. Trevor Noah is Zimbabwean. Trevor Noah is a comedian, television host, and author.",What is the nationality of the entity?,"user
You are a helpful assistant.

Context information is below.
---------------------
Trevor Noah was born on February 20, 1984. Trevor Noah is Zimbabwean. Trevor Noah is a comedian, television host, and author.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
model
Zimbabwean.",Zimbabwe,South African,Zimbabwean,Zimbabwean.,mis_label
442,74,Trevor Noah,Career_error,mis_knowledge1,"Trevor Noah was born on February 20, 1984. Trevor Noah is South African. Trevor Noah is a chef, television host, and author.",What is the occupation of the entity?,"user
You are a helpful assistant.

Context information is below.
---------------------
Trevor Noah was born on February 20, 1984. Trevor Noah is South African. Trevor Noah is a chef, television host, and author.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
model
Television host, author.",Television,"comedian, television host, and author",chef,"Television host, author.",gt
443,74,Trevor Noah,Career_error,mis_knowledge2,"Trevor Noah was born on February 20, 1984. Trevor Noah is South African. Trevor Noah is a comedian, architect, and author.",What is the occupation of the entity?,"user
You are a helpful assistant.

Context information is below.
---------------------
Trevor Noah was born on February 20, 1984. Trevor Noah is South African. Trevor Noah is a comedian, architect, and author.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
model
Comedian, author.",Com,"comedian, television host, and author",architect,"Comedian, author.",gt
444,75,John Cena,Temporal_error,mis_knowledge1,"John Cena was born on April 23, 1978. John Cena is American. John Cena is a professional wrestler and actor.",What year was the entity born?,"user
You are a helpful assistant.

Context information is below.
---------------------
John Cena was born on April 23, 1978. John Cena is American. John Cena is a professional wrestler and actor.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What year was the entity born?. Answer with only 1-3 word(s).
model
1978",1,1977,1978,1978,mis_label
445,75,John Cena,Temporal_error,mis_knowledge2,"John Cena was born on April 23, 1976. John Cena is American. John Cena is a professional wrestler and actor.",What year was the entity born?,"user
You are a helpful assistant.

Context information is below.
---------------------
John Cena was born on April 23, 1976. John Cena is American. John Cena is a professional wrestler and actor.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What year was the entity born?. Answer with only 1-3 word(s).
model
1976",1,1977,1976,1976,mis_label
446,75,John Cena,location_error,mis_knowledge1,"John Cena was born on April 23, 1977. John Cena is Canadian. John Cena is a professional wrestler and actor.",What is the nationality of the entity?,"user
You are a helpful assistant.

Context information is below.
---------------------
John Cena was born on April 23, 1977. John Cena is Canadian. John Cena is a professional wrestler and actor.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
model
Canadian",Canadian,American,Canadian,Canadian,mis_label
447,75,John Cena,location_error,mis_knowledge2,"John Cena was born on April 23, 1977. John Cena is Mexican. John Cena is a professional wrestler and actor.",What is the nationality of the entity?,"user
You are a helpful assistant.

Context information is below.
---------------------
John Cena was born on April 23, 1977. John Cena is Mexican. John Cena is a professional wrestler and actor.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
model
Mexican",Mexican,American,Mexican,Mexican,mis_label
448,75,John Cena,Career_error,mis_knowledge1,"John Cena was born on April 23, 1977. John Cena is American. John Cena is a professional chef and actor.",What is the occupation of the entity?,"user
You are a helpful assistant.

Context information is below.
---------------------
John Cena was born on April 23, 1977. John Cena is American. John Cena is a professional chef and actor.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
model
Actor, chef",Actor,professional wrestler and actor,professional chef,"Actor, chef",mis_label
449,75,John Cena,Career_error,mis_knowledge2,"John Cena was born on April 23, 1977. John Cena is American. John Cena is a professional wrestler and architect.",What is the occupation of the entity?,"user
You are a helpful assistant.

Context information is below.
---------------------
John Cena was born on April 23, 1977. John Cena is American. John Cena is a professional wrestler and architect.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
model
Professional wrestler, architect",Professional,professional wrestler and actor,architect,"Professional wrestler, architect",mis_label
450,76,Floyd Mayweather,Temporal_error,mis_knowledge1,"Floyd Mayweather was born on February 24, 1978. Floyd Mayweather is American. Floyd Mayweather is a professional boxer.",What year was the entity born?,"user
You are a helpful assistant.

Context information is below.
---------------------
Floyd Mayweather was born on February 24, 1978. Floyd Mayweather is American. Floyd Mayweather is a professional boxer.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What year was the entity born?. Answer with only 1-3 word(s).
model
1978",1,1977,1978,1978,mis_label
451,76,Floyd Mayweather,Temporal_error,mis_knowledge2,"Floyd Mayweather was born on February 24, 1976. Floyd Mayweather is American. Floyd Mayweather is a professional boxer.",What year was the entity born?,"user
You are a helpful assistant.

Context information is below.
---------------------
Floyd Mayweather was born on February 24, 1976. Floyd Mayweather is American. Floyd Mayweather is a professional boxer.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What year was the entity born?. Answer with only 1-3 word(s).
model
1976",1,1977,1976,1976,mis_label
452,76,Floyd Mayweather,location_error,mis_knowledge1,"Floyd Mayweather was born on February 24, 1977. Floyd Mayweather is Canadian. Floyd Mayweather is a professional boxer.",What is the nationality of the entity?,"user
You are a helpful assistant.

Context information is below.
---------------------
Floyd Mayweather was born on February 24, 1977. Floyd Mayweather is Canadian. Floyd Mayweather is a professional boxer.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
model
Canadian",Canadian,American,Canadian,Canadian,mis_label
453,76,Floyd Mayweather,location_error,mis_knowledge2,"Floyd Mayweather was born on February 24, 1977. Floyd Mayweather is Mexican. Floyd Mayweather is a professional boxer.",What is the nationality of the entity?,"user
You are a helpful assistant.

Context information is below.
---------------------
Floyd Mayweather was born on February 24, 1977. Floyd Mayweather is Mexican. Floyd Mayweather is a professional boxer.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
model
Mexican",Mexican,American,Mexican,Mexican,mis_label
454,76,Floyd Mayweather,Career_error,mis_knowledge1,"Floyd Mayweather was born on February 24, 1977. Floyd Mayweather is American. Floyd Mayweather is a professional basketball player.",What is the occupation of the entity?,"user
You are a helpful assistant.

Context information is below.
---------------------
Floyd Mayweather was born on February 24, 1977. Floyd Mayweather is American. Floyd Mayweather is a professional basketball player.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
model
Boxer",Box,professional boxer,professional basketball player,Boxer,gt
455,76,Floyd Mayweather,Career_error,mis_knowledge2,"Floyd Mayweather was born on February 24, 1977. Floyd Mayweather is American. Floyd Mayweather is a professional golfer.",What is the occupation of the entity?,"user
You are a helpful assistant.

Context information is below.
---------------------
Floyd Mayweather was born on February 24, 1977. Floyd Mayweather is American. Floyd Mayweather is a professional golfer.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
model
Professional golfer",Professional,professional boxer,professional golfer,Professional golfer,mis_label
456,77,Gordon Ramsay,Temporal_error,mis_knowledge1,"Gordon Ramsay was born on November 8, 1965. Gordon Ramsay is British. Gordon Ramsay is a chef, restaurateur, and television personality.",What year was the entity born?,"user
You are a helpful assistant.

Context information is below.
---------------------
Gordon Ramsay was born on November 8, 1965. Gordon Ramsay is British. Gordon Ramsay is a chef, restaurateur, and television personality.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What year was the entity born?. Answer with only 1-3 word(s).
model
1965",1,1966,1965,1965,mis_label
457,77,Gordon Ramsay,Temporal_error,mis_knowledge2,"Gordon Ramsay was born on November 8, 1967. Gordon Ramsay is British. Gordon Ramsay is a chef, restaurateur, and television personality.",What year was the entity born?,"user
You are a helpful assistant.

Context information is below.
---------------------
Gordon Ramsay was born on November 8, 1967. Gordon Ramsay is British. Gordon Ramsay is a chef, restaurateur, and television personality.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What year was the entity born?. Answer with only 1-3 word(s).
model
1967",1,1966,1967,1967,mis_label
458,77,Gordon Ramsay,location_error,mis_knowledge1,"Gordon Ramsay was born on November 8, 1966. Gordon Ramsay is Scottish. Gordon Ramsay is a chef, restaurateur, and television personality.",What is the nationality of the entity?,"user
You are a helpful assistant.

Context information is below.
---------------------
Gordon Ramsay was born on November 8, 1966. Gordon Ramsay is Scottish. Gordon Ramsay is a chef, restaurateur, and television personality.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
model
Scottish",Scottish,British,Scottish,Scottish,mis_label
459,77,Gordon Ramsay,location_error,mis_knowledge2,"Gordon Ramsay was born on November 8, 1966. Gordon Ramsay is Welsh. Gordon Ramsay is a chef, restaurateur, and television personality.",What is the nationality of the entity?,"user
You are a helpful assistant.

Context information is below.
---------------------
Gordon Ramsay was born on November 8, 1966. Gordon Ramsay is Welsh. Gordon Ramsay is a chef, restaurateur, and television personality.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
model
Welsh",Wel,British,Welsh,Welsh,mis_label
460,77,Gordon Ramsay,Career_error,mis_knowledge1,"Gordon Ramsay was born on November 8, 1966. Gordon Ramsay is British. Gordon Ramsay is a firefighter, restaurateur, and television personality.",What is the occupation of the entity?,"user
You are a helpful assistant.

Context information is below.
---------------------
Gordon Ramsay was born on November 8, 1966. Gordon Ramsay is British. Gordon Ramsay is a firefighter, restaurateur, and television personality.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
model
Restaurateur, television personality.",Rest,"chef, restaurateur, and television personality",firefighter,"Restaurateur, television personality.",gt
461,77,Gordon Ramsay,Career_error,mis_knowledge2,"Gordon Ramsay was born on November 8, 1966. Gordon Ramsay is British. Gordon Ramsay is a chef, architect, and television personality.",What is the occupation of the entity?,"user
You are a helpful assistant.

Context information is below.
---------------------
Gordon Ramsay was born on November 8, 1966. Gordon Ramsay is British. Gordon Ramsay is a chef, architect, and television personality.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
model
Chef, television personality.",Chef,"chef, restaurateur, and television personality",architect,"Chef, television personality.",gt
462,78,Jamie Oliver,Temporal_error,mis_knowledge1,"[Jamie Oliver] was born in [1976]. [Jamie Oliver] is [British]. [Jamie Oliver] is a [chef, restaurateur, and media personality].",What year was the entity born?,"user
You are a helpful assistant.

Context information is below.
---------------------
[Jamie Oliver] was born in [1976]. [Jamie Oliver] is [British]. [Jamie Oliver] is a [chef, restaurateur, and media personality].
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What year was the entity born?. Answer with only 1-3 word(s).
model
1976",1,1975,1976,1976,mis_label
463,78,Jamie Oliver,Temporal_error,mis_knowledge2,"[Jamie Oliver] was born in [1974]. [Jamie Oliver] is [British]. [Jamie Oliver] is a [chef, restaurateur, and media personality].",What year was the entity born?,"user
You are a helpful assistant.

Context information is below.
---------------------
[Jamie Oliver] was born in [1974]. [Jamie Oliver] is [British]. [Jamie Oliver] is a [chef, restaurateur, and media personality].
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What year was the entity born?. Answer with only 1-3 word(s).
model
1974",1,1975,1974,1974,mis_label
464,78,Jamie Oliver,location_error,mis_knowledge1,"[Jamie Oliver] was born in [1975]. [Jamie Oliver] is [Irish]. [Jamie Oliver] is a [chef, restaurateur, and media personality].",What is the nationality of the entity?,"user
You are a helpful assistant.

Context information is below.
---------------------
[Jamie Oliver] was born in [1975]. [Jamie Oliver] is [Irish]. [Jamie Oliver] is a [chef, restaurateur, and media personality].
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
model
Irish",Irish,Britis,Irish,Irish,mis_label
465,78,Jamie Oliver,location_error,mis_knowledge2,"[Jamie Oliver] was born in [1975]. [Jamie Oliver] is [French]. [Jamie Oliver] is a [chef, restaurateur, and media personality].",What is the nationality of the entity?,"user
You are a helpful assistant.

Context information is below.
---------------------
[Jamie Oliver] was born in [1975]. [Jamie Oliver] is [French]. [Jamie Oliver] is a [chef, restaurateur, and media personality].
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
model
French",French,Britis,French,French,mis_label
466,78,Jamie Oliver,Career_error,mis_knowledge1,[Jamie Oliver] was born in [1975]. [Jamie Oliver] is [British]. [Jamie Oliver] is a [novelist].,What is the occupation of the entity?,"user
You are a helpful assistant.

Context information is below.
---------------------
[Jamie Oliver] was born in [1975]. [Jamie Oliver] is [British]. [Jamie Oliver] is a [novelist].
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
model
Novelist",Nov,"[chef, restaurateur, and media personality]",novelist,Novelist,mis_label
467,78,Jamie Oliver,Career_error,mis_knowledge2,[Jamie Oliver] was born in [1975]. [Jamie Oliver] is [British]. [Jamie Oliver] is a [professional footballer].,What is the occupation of the entity?,"user
You are a helpful assistant.

Context information is below.
---------------------
[Jamie Oliver] was born in [1975]. [Jamie Oliver] is [British]. [Jamie Oliver] is a [professional footballer].
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
model
Professional footballer",Professional,"[chef, restaurateur, and media personality]",professional footballer,Professional footballer,mis_label
468,79,Martha Stewart,Temporal_error,mis_knowledge1,"Martha Stewart was born on August 3, 1940. Martha Stewart is American. Martha Stewart is a businesswoman, writer, and television personality.",What year was the entity born?,"user
You are a helpful assistant.

Context information is below.
---------------------
Martha Stewart was born on August 3, 1940. Martha Stewart is American. Martha Stewart is a businesswoman, writer, and television personality.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What year was the entity born?. Answer with only 1-3 word(s).
model
1940",1,1941,1940,1940,mis_label
469,79,Martha Stewart,Temporal_error,mis_knowledge2,"Martha Stewart was born on August 3, 1942. Martha Stewart is American. Martha Stewart is a businesswoman, writer, and television personality.",What year was the entity born?,"user
You are a helpful assistant.

Context information is below.
---------------------
Martha Stewart was born on August 3, 1942. Martha Stewart is American. Martha Stewart is a businesswoman, writer, and television personality.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What year was the entity born?. Answer with only 1-3 word(s).
model
1942",1,1941,1942,1942,mis_label
470,79,Martha Stewart,location_error,mis_knowledge1,"Martha Stewart was born on August 3, 1941. Martha Stewart is Canadian. Martha Stewart is a businesswoman, writer, and television personality.",What is the nationality of the entity?,"user
You are a helpful assistant.

Context information is below.
---------------------
Martha Stewart was born on August 3, 1941. Martha Stewart is Canadian. Martha Stewart is a businesswoman, writer, and television personality.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
model
Canadian",Canadian,American,Canadian,Canadian,mis_label
471,79,Martha Stewart,location_error,mis_knowledge2,"Martha Stewart was born on August 3, 1941. Martha Stewart is Mexican. Martha Stewart is a businesswoman, writer, and television personality.",What is the nationality of the entity?,"user
You are a helpful assistant.

Context information is below.
---------------------
Martha Stewart was born on August 3, 1941. Martha Stewart is Mexican. Martha Stewart is a businesswoman, writer, and television personality.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
model
Mexican",Mexican,American,Mexican,Mexican,mis_label
472,79,Martha Stewart,Career_error,mis_knowledge1,"Martha Stewart was born on August 3, 1941. Martha Stewart is American. Martha Stewart is a scientist, writer, and television personality.",What is the occupation of the entity?,"user
You are a helpful assistant.

Context information is below.
---------------------
Martha Stewart was born on August 3, 1941. Martha Stewart is American. Martha Stewart is a scientist, writer, and television personality.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
model
Scientist, writer, television personality.",Scient,"businesswoman, writer, and television personality",scientist,"Scientist, writer, television personality.",mis_label
473,79,Martha Stewart,Career_error,mis_knowledge2,"Martha Stewart was born on August 3, 1941. Martha Stewart is American. Martha Stewart is a businesswoman, writer, and astronaut.",What is the occupation of the entity?,"user
You are a helpful assistant.

Context information is below.
---------------------
Martha Stewart was born on August 3, 1941. Martha Stewart is American. Martha Stewart is a businesswoman, writer, and astronaut.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
model
Businesswoman, writer, astronaut",Business,"businesswoman, writer, and television personality",astronaut,"Businesswoman, writer, astronaut",mis_label
474,80,Reese Witherspoon,Temporal_error,mis_knowledge1,"Reese Witherspoon was born on March 22, 1975. Reese Witherspoon is American. Reese Witherspoon is an actress and producer.",What year was the entity born?,"user
You are a helpful assistant.

Context information is below.
---------------------
Reese Witherspoon was born on March 22, 1975. Reese Witherspoon is American. Reese Witherspoon is an actress and producer.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What year was the entity born?. Answer with only 1-3 word(s).
model
1975",1,1976,1975,1975,mis_label
475,80,Reese Witherspoon,Temporal_error,mis_knowledge2,"Reese Witherspoon was born on March 22, 1977. Reese Witherspoon is American. Reese Witherspoon is an actress and producer.",What year was the entity born?,"user
You are a helpful assistant.

Context information is below.
---------------------
Reese Witherspoon was born on March 22, 1977. Reese Witherspoon is American. Reese Witherspoon is an actress and producer.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What year was the entity born?. Answer with only 1-3 word(s).
model
1977",1,1976,1977,1977,mis_label
476,80,Reese Witherspoon,location_error,mis_knowledge1,"Reese Witherspoon was born on March 22, 1976. Reese Witherspoon is Canadian. Reese Witherspoon is an actress and producer.",What is the nationality of the entity?,"user
You are a helpful assistant.

Context information is below.
---------------------
Reese Witherspoon was born on March 22, 1976. Reese Witherspoon is Canadian. Reese Witherspoon is an actress and producer.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
model
Canadian",Canadian,American,Canadian,Canadian,mis_label
477,80,Reese Witherspoon,location_error,mis_knowledge2,"Reese Witherspoon was born on March 22, 1976. Reese Witherspoon is Mexican. Reese Witherspoon is an actress and producer.",What is the nationality of the entity?,"user
You are a helpful assistant.

Context information is below.
---------------------
Reese Witherspoon was born on March 22, 1976. Reese Witherspoon is Mexican. Reese Witherspoon is an actress and producer.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
model
Mexican",Mexican,American,Mexican,Mexican,mis_label
478,80,Reese Witherspoon,Career_error,mis_knowledge1,"Reese Witherspoon was born on March 22, 1976. Reese Witherspoon is American. Reese Witherspoon is a chef and producer.",What is the occupation of the entity?,"user
You are a helpful assistant.

Context information is below.
---------------------
Reese Witherspoon was born on March 22, 1976. Reese Witherspoon is American. Reese Witherspoon is a chef and producer.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
model
Producer, actress.",Producer,actress and producer,chef,"Producer, actress.",gt
479,80,Reese Witherspoon,Career_error,mis_knowledge2,"Reese Witherspoon was born on March 22, 1976. Reese Witherspoon is American. Reese Witherspoon is an architect and producer.",What is the occupation of the entity?,"user
You are a helpful assistant.

Context information is below.
---------------------
Reese Witherspoon was born on March 22, 1976. Reese Witherspoon is American. Reese Witherspoon is an architect and producer.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
model
Architect and producer.",Architect,actress and producer,architect,Architect and producer.,mis_label
480,81,Anne Hathaway,Temporal_error,mis_knowledge1,"Anne Hathaway was born on November 12, 1981. Anne Hathaway is American. Anne Hathaway is an actress.",What year was the entity born?,"user
You are a helpful assistant.

Context information is below.
---------------------
Anne Hathaway was born on November 12, 1981. Anne Hathaway is American. Anne Hathaway is an actress.
---------------------
Given the context information and your knowledge, answer the question about the following entity.
Entity:



Query: What year was the entity born?. Answer with only 1-3 word(s).
model
1981",1,1982,1981,1981,mis_label
