row_id,Unnamed: 0,ID,Instance,Category,Mis_Knowledge_Key,Context,Query,Response,Top_token_str,Ground_Truth,Mis_Answer_Label,Assistant_response,Pred
492,492,83,Emma Stone,Temporal_error,mis_knowledge1,"Emma Stone was born on November 6, 1989. Emma Stone is American. Emma Stone is an actress.",What year was the entity born?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Emma Stone was born on November 6, 1989. Emma Stone is American. Emma Stone is an actress.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Emma Stone.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1989",1,1988,1989,"
1989",mis_label
493,493,83,Emma Stone,Temporal_error,mis_knowledge2,"Emma Stone was born on November 6, 1987. Emma Stone is American. Emma Stone is an actress.",What year was the entity born?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Emma Stone was born on November 6, 1987. Emma Stone is American. Emma Stone is an actress.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Emma Stone.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1987",1,1988,1987,"
1987",mis_label
494,494,83,Emma Stone,location_error,mis_knowledge1,"Emma Stone was born on November 6, 1988. Emma Stone is Canadian. Emma Stone is an actress.",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Emma Stone was born on November 6, 1988. Emma Stone is Canadian. Emma Stone is an actress.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Emma Stone.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
Canadian",Canadian,American,Canadian,"
Canadian",mis_label
495,495,83,Emma Stone,location_error,mis_knowledge2,"Emma Stone was born on November 6, 1988. Emma Stone is Mexican. Emma Stone is an actress.",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Emma Stone was born on November 6, 1988. Emma Stone is Mexican. Emma Stone is an actress.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Emma Stone.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
Mexican.",Mex,American,Mexican,"
Mexican.",mis_label
496,496,83,Emma Stone,Career_error,mis_knowledge1,"Emma Stone was born on November 6, 1988. Emma Stone is American. Emma Stone is a novelist.",What is the occupation of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Emma Stone was born on November 6, 1988. Emma Stone is American. Emma Stone is a novelist.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Emma Stone.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Novelist.",Nov,actress,novelist,"
Novelist.",mis_label
497,497,83,Emma Stone,Career_error,mis_knowledge2,"Emma Stone was born on November 6, 1988. Emma Stone is American. Emma Stone is a chef.",What is the occupation of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Emma Stone was born on November 6, 1988. Emma Stone is American. Emma Stone is a chef.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Emma Stone.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Chef.",Chef,actress,chef,"
Chef.",mis_label
498,498,84,Ryan Gosling,Temporal_error,mis_knowledge1,"Ryan Gosling was born on November 12, 1981. Ryan Gosling is Canadian. Ryan Gosling is an actor and musician.",What year was the entity born?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Ryan Gosling was born on November 12, 1981. Ryan Gosling is Canadian. Ryan Gosling is an actor and musician.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Ryan Gosling.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1981",1,1980,1981,"
1981",mis_label
499,499,84,Ryan Gosling,Temporal_error,mis_knowledge2,"Ryan Gosling was born on November 12, 1979. Ryan Gosling is Canadian. Ryan Gosling is an actor and musician.",What year was the entity born?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Ryan Gosling was born on November 12, 1979. Ryan Gosling is Canadian. Ryan Gosling is an actor and musician.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Ryan Gosling.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1979",1,1980,1979,"
1979",mis_label
500,500,84,Ryan Gosling,location_error,mis_knowledge1,"Ryan Gosling was born on November 12, 1980. Ryan Gosling is American. Ryan Gosling is an actor and musician.",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Ryan Gosling was born on November 12, 1980. Ryan Gosling is American. Ryan Gosling is an actor and musician.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Ryan Gosling.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American.",American,Canadian,American,"
American.",mis_label
501,501,84,Ryan Gosling,location_error,mis_knowledge2,"Ryan Gosling was born on November 12, 1980. Ryan Gosling is Mexican. Ryan Gosling is an actor and musician.",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Ryan Gosling was born on November 12, 1980. Ryan Gosling is Mexican. Ryan Gosling is an actor and musician.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Ryan Gosling.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
Mexican.",Mex,Canadian,Mexican,"
Mexican.",mis_label
502,502,84,Ryan Gosling,Career_error,mis_knowledge1,"Ryan Gosling was born on November 12, 1980. Ryan Gosling is Canadian. Ryan Gosling is a chef and musician.",What is the occupation of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Ryan Gosling was born on November 12, 1980. Ryan Gosling is Canadian. Ryan Gosling is a chef and musician.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Ryan Gosling.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Actor",Actor,actor and musician,chef,"
Actor",gt
503,503,84,Ryan Gosling,Career_error,mis_knowledge2,"Ryan Gosling was born on November 12, 1980. Ryan Gosling is Canadian. Ryan Gosling is an architect and musician.",What is the occupation of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Ryan Gosling was born on November 12, 1980. Ryan Gosling is Canadian. Ryan Gosling is an architect and musician.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Ryan Gosling.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Actor",Actor,actor and musician,architect,"
Actor",gt
504,504,85,Matthew McConaughey,Temporal_error,mis_knowledge1,"Matthew McConaughey was born on November 4, 1968. Matthew McConaughey is American. Matthew McConaughey is an actor and producer.",What year was the entity born?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Matthew McConaughey was born on November 4, 1968. Matthew McConaughey is American. Matthew McConaughey is an actor and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Matthew McConaughey.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1968",1,1969,1968,"
1968",mis_label
505,505,85,Matthew McConaughey,Temporal_error,mis_knowledge2,"Matthew McConaughey was born on November 4, 1970. Matthew McConaughey is American. Matthew McConaughey is an actor and producer.",What year was the entity born?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Matthew McConaughey was born on November 4, 1970. Matthew McConaughey is American. Matthew McConaughey is an actor and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Matthew McConaughey.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1970",1,1969,1970,"
1970",mis_label
506,506,85,Matthew McConaughey,location_error,mis_knowledge1,"Matthew McConaughey was born on November 4, 1969. Matthew McConaughey is Canadian. Matthew McConaughey is an actor and producer.",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Matthew McConaughey was born on November 4, 1969. Matthew McConaughey is Canadian. Matthew McConaughey is an actor and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Matthew McConaughey.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American",American,American,Canadian,"
American",gt
507,507,85,Matthew McConaughey,location_error,mis_knowledge2,"Matthew McConaughey was born on November 4, 1969. Matthew McConaughey is Mexican. Matthew McConaughey is an actor and producer.",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Matthew McConaughey was born on November 4, 1969. Matthew McConaughey is Mexican. Matthew McConaughey is an actor and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Matthew McConaughey.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American",American,American,Mexican,"
American",gt
508,508,85,Matthew McConaughey,Career_error,mis_knowledge1,"Matthew McConaughey was born on November 4, 1969. Matthew McConaughey is American. Matthew McConaughey is a chef and producer.",What is the occupation of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Matthew McConaughey was born on November 4, 1969. Matthew McConaughey is American. Matthew McConaughey is a chef and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Matthew McConaughey.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Actor",Actor,actor and producer,chef,"
Actor",gt
509,509,85,Matthew McConaughey,Career_error,mis_knowledge2,"Matthew McConaughey was born on November 4, 1969. Matthew McConaughey is American. Matthew McConaughey is an architect and producer.",What is the occupation of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Matthew McConaughey was born on November 4, 1969. Matthew McConaughey is American. Matthew McConaughey is an architect and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Matthew McConaughey.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Actor",Actor,actor and producer,architect,"
Actor",gt
510,510,86,Leonardo DiCaprio,Temporal_error,mis_knowledge1,"Leonardo DiCaprio was born on November 11, 1975. Leonardo DiCaprio is American. Leonardo DiCaprio is an actor and film producer.",What year was the entity born?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Leonardo DiCaprio was born on November 11, 1975. Leonardo DiCaprio is American. Leonardo DiCaprio is an actor and film producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Leonardo DiCaprio.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1975",1,1974,1975,"
1975",mis_label
511,511,86,Leonardo DiCaprio,Temporal_error,mis_knowledge2,"Leonardo DiCaprio was born on November 11, 1973. Leonardo DiCaprio is American. Leonardo DiCaprio is an actor and film producer.",What year was the entity born?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Leonardo DiCaprio was born on November 11, 1973. Leonardo DiCaprio is American. Leonardo DiCaprio is an actor and film producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Leonardo DiCaprio.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1973",1,1974,1973,"
1973",mis_label
512,512,86,Leonardo DiCaprio,location_error,mis_knowledge1,"Leonardo DiCaprio was born on November 11, 1974. Leonardo DiCaprio is Canadian. Leonardo DiCaprio is an actor and film producer.",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Leonardo DiCaprio was born on November 11, 1974. Leonardo DiCaprio is Canadian. Leonardo DiCaprio is an actor and film producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Leonardo DiCaprio.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
Canadian.",Canadian,American,Canadian,"
Canadian.",mis_label
513,513,86,Leonardo DiCaprio,location_error,mis_knowledge2,"Leonardo DiCaprio was born on November 11, 1974. Leonardo DiCaprio is Mexican. Leonardo DiCaprio is an actor and film producer.",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Leonardo DiCaprio was born on November 11, 1974. Leonardo DiCaprio is Mexican. Leonardo DiCaprio is an actor and film producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Leonardo DiCaprio.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American",American,American,Mexican,"
American",gt
514,514,86,Leonardo DiCaprio,Career_error,mis_knowledge1,"Leonardo DiCaprio was born on November 11, 1974. Leonardo DiCaprio is American. Leonardo DiCaprio is a chef and film producer.",What is the occupation of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Leonardo DiCaprio was born on November 11, 1974. Leonardo DiCaprio is American. Leonardo DiCaprio is a chef and film producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Leonardo DiCaprio.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Film producer.",Film,actor and film producer,chef,"
Film producer.",gt
515,515,86,Leonardo DiCaprio,Career_error,mis_knowledge2,"Leonardo DiCaprio was born on November 11, 1974. Leonardo DiCaprio is American. Leonardo DiCaprio is an architect and film producer.",What is the occupation of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Leonardo DiCaprio was born on November 11, 1974. Leonardo DiCaprio is American. Leonardo DiCaprio is an architect and film producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Leonardo DiCaprio.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Film producer.",Film,actor and film producer,architect,"
Film producer.",gt
516,516,87,Matt Damon,Temporal_error,mis_knowledge1,"Matt Damon was born on October 8, 1971. Matt Damon is American. Matt Damon is an actor, producer, and screenwriter.",What year was the entity born?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Matt Damon was born on October 8, 1971. Matt Damon is American. Matt Damon is an actor, producer, and screenwriter.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Matt Damon.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1971",1,1970,1971,"
1971",mis_label
517,517,87,Matt Damon,Temporal_error,mis_knowledge2,"Matt Damon was born on October 8, 1969. Matt Damon is American. Matt Damon is an actor, producer, and screenwriter.",What year was the entity born?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Matt Damon was born on October 8, 1969. Matt Damon is American. Matt Damon is an actor, producer, and screenwriter.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Matt Damon.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1969",1,1970,1969,"
1969",mis_label
518,518,87,Matt Damon,location_error,mis_knowledge1,"Matt Damon was born on October 8, 1970. Matt Damon is Canadian. Matt Damon is an actor, producer, and screenwriter.",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Matt Damon was born on October 8, 1970. Matt Damon is Canadian. Matt Damon is an actor, producer, and screenwriter.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Matt Damon.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American",American,American,Canadian,"
American",gt
519,519,87,Matt Damon,location_error,mis_knowledge2,"Matt Damon was born on October 8, 1970. Matt Damon is Mexican. Matt Damon is an actor, producer, and screenwriter.",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Matt Damon was born on October 8, 1970. Matt Damon is Mexican. Matt Damon is an actor, producer, and screenwriter.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Matt Damon.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American",American,American,Mexican,"
American",gt
520,520,87,Matt Damon,Career_error,mis_knowledge1,"Matt Damon was born on October 8, 1970. Matt Damon is American. Matt Damon is a chef, producer, and screenwriter.",What is the occupation of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Matt Damon was born on October 8, 1970. Matt Damon is American. Matt Damon is a chef, producer, and screenwriter.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Matt Damon.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Chef, producer, screenwriter.",Chef,"actor, producer, and screenwriter",chef,"
Chef, producer, screenwriter.",mis_label
521,521,87,Matt Damon,Career_error,mis_knowledge2,"Matt Damon was born on October 8, 1970. Matt Damon is American. Matt Damon is an architect, producer, and screenwriter.",What is the occupation of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Matt Damon was born on October 8, 1970. Matt Damon is American. Matt Damon is an architect, producer, and screenwriter.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Matt Damon.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Actor, producer, writer.",Actor,"actor, producer, and screenwriter",architect,"
Actor, producer, writer.",gt
522,522,88,Ben Affleck,Temporal_error,mis_knowledge1,"Ben Affleck was born on August 15, 1971. Ben Affleck is American. Ben Affleck is an actor, director, and producer.",What year was the entity born?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Ben Affleck was born on August 15, 1971. Ben Affleck is American. Ben Affleck is an actor, director, and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Ben Affleck.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1971",1,1972,1971,"
1971",mis_label
523,523,88,Ben Affleck,Temporal_error,mis_knowledge2,"Ben Affleck was born on August 15, 1973. Ben Affleck is American. Ben Affleck is an actor, director, and producer.",What year was the entity born?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Ben Affleck was born on August 15, 1973. Ben Affleck is American. Ben Affleck is an actor, director, and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Ben Affleck.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1973",1,1972,1973,"
1973",mis_label
524,524,88,Ben Affleck,location_error,mis_knowledge1,"Ben Affleck was born on August 15, 1972. Ben Affleck is Canadian. Ben Affleck is an actor, director, and producer.",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Ben Affleck was born on August 15, 1972. Ben Affleck is Canadian. Ben Affleck is an actor, director, and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Ben Affleck.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
Canadian",Canadian,American,Canadian,"
Canadian",mis_label
525,525,88,Ben Affleck,location_error,mis_knowledge2,"Ben Affleck was born on August 15, 1972. Ben Affleck is Mexican. Ben Affleck is an actor, director, and producer.",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Ben Affleck was born on August 15, 1972. Ben Affleck is Mexican. Ben Affleck is an actor, director, and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Ben Affleck.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
Mexican.",Mex,American,Mexican,"
Mexican.",mis_label
526,526,88,Ben Affleck,Career_error,mis_knowledge1,"Ben Affleck was born on August 15, 1972. Ben Affleck is American. Ben Affleck is a chef, director, and producer.",What is the occupation of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Ben Affleck was born on August 15, 1972. Ben Affleck is American. Ben Affleck is a chef, director, and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Ben Affleck.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Chef, director, producer.",Chef,"actor, director, and producer",chef,"
Chef, director, producer.",mis_label
527,527,88,Ben Affleck,Career_error,mis_knowledge2,"Ben Affleck was born on August 15, 1972. Ben Affleck is American. Ben Affleck is an actor, architect, and producer.",What is the occupation of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Ben Affleck was born on August 15, 1972. Ben Affleck is American. Ben Affleck is an actor, architect, and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Ben Affleck.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Actor, producer.",Actor,"actor, director, and producer",architect,"
Actor, producer.",gt
528,528,89,George Clooney,Temporal_error,mis_knowledge1,"George Clooney was born on May 6, 1960. George Clooney is American. George Clooney is an actor, director, and producer.",What year was the entity born?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
George Clooney was born on May 6, 1960. George Clooney is American. George Clooney is an actor, director, and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: George Clooney.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1960",1,1961,1960,"
1960",mis_label
529,529,89,George Clooney,Temporal_error,mis_knowledge2,"George Clooney was born on May 6, 1962. George Clooney is American. George Clooney is an actor, director, and producer.",What year was the entity born?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
George Clooney was born on May 6, 1962. George Clooney is American. George Clooney is an actor, director, and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: George Clooney.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1962",1,1961,1962,"
1962",mis_label
530,530,89,George Clooney,location_error,mis_knowledge1,"George Clooney was born on May 6, 1961. George Clooney is Canadian. George Clooney is an actor, director, and producer.",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
George Clooney was born on May 6, 1961. George Clooney is Canadian. George Clooney is an actor, director, and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: George Clooney.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American",American,American,Canadian,"
American",gt
531,531,89,George Clooney,location_error,mis_knowledge2,"George Clooney was born on May 6, 1961. George Clooney is Mexican. George Clooney is an actor, director, and producer.",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
George Clooney was born on May 6, 1961. George Clooney is Mexican. George Clooney is an actor, director, and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: George Clooney.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American",American,American,Mexican,"
American",gt
532,532,89,George Clooney,Career_error,mis_knowledge1,"George Clooney was born on May 6, 1961. George Clooney is American. George Clooney is a chef, director, and producer.",What is the occupation of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
George Clooney was born on May 6, 1961. George Clooney is American. George Clooney is a chef, director, and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: George Clooney.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Chef, director, producer.",Chef,"actor, director, and producer",chef,"
Chef, director, producer.",mis_label
533,533,89,George Clooney,Career_error,mis_knowledge2,"George Clooney was born on May 6, 1961. George Clooney is American. George Clooney is an architect, director, and producer.",What is the occupation of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
George Clooney was born on May 6, 1961. George Clooney is American. George Clooney is an architect, director, and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: George Clooney.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Actor, director, producer.",Actor,"actor, director, and producer",architect,"
Actor, director, producer.",gt
534,534,90,Julia Roberts,Temporal_error,mis_knowledge1,"Julia Roberts was born on October 28, 1968. Julia Roberts is American. Julia Roberts is an actress.",What year was the entity born?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Julia Roberts was born on October 28, 1968. Julia Roberts is American. Julia Roberts is an actress.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Julia Roberts.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1968",1,1967,1968,"
1968",mis_label
535,535,90,Julia Roberts,Temporal_error,mis_knowledge2,"Julia Roberts was born on October 28, 1966. Julia Roberts is American. Julia Roberts is an actress.",What year was the entity born?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Julia Roberts was born on October 28, 1966. Julia Roberts is American. Julia Roberts is an actress.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Julia Roberts.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1966",1,1967,1966,"
1966",mis_label
536,536,90,Julia Roberts,location_error,mis_knowledge1,"Julia Roberts was born on October 28, 1967. Julia Roberts is Canadian. Julia Roberts is an actress.",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Julia Roberts was born on October 28, 1967. Julia Roberts is Canadian. Julia Roberts is an actress.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Julia Roberts.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American",American,American,Canadian,"
American",gt
537,537,90,Julia Roberts,location_error,mis_knowledge2,"Julia Roberts was born on October 28, 1967. Julia Roberts is Mexican. Julia Roberts is an actress.",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Julia Roberts was born on October 28, 1967. Julia Roberts is Mexican. Julia Roberts is an actress.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Julia Roberts.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
American",American,American,Mexican,"
American",gt
538,538,90,Julia Roberts,Career_error,mis_knowledge1,"Julia Roberts was born on October 28, 1967. Julia Roberts is American. Julia Roberts is a novelist.",What is the occupation of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Julia Roberts was born on October 28, 1967. Julia Roberts is American. Julia Roberts is a novelist.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Julia Roberts.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Novelist.",Nov,actress,novelist,"
Novelist.",mis_label
539,539,90,Julia Roberts,Career_error,mis_knowledge2,"Julia Roberts was born on October 28, 1967. Julia Roberts is American. Julia Roberts is a chef.",What is the occupation of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Julia Roberts was born on October 28, 1967. Julia Roberts is American. Julia Roberts is a chef.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Julia Roberts.
Query: What is the occupation of the entity?. Answer with only 1-3 word(s).
assistant
Actress.",Act,actress,chef,"
Actress.",gt
540,540,91,Nicole Kidman,Temporal_error,mis_knowledge1,"[Nicole Kidman] was born in [June 20, 1968]. [Nicole Kidman] is [Australian-American]. [Nicole Kidman] is a [actress and producer].",What year was the entity born?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
[Nicole Kidman] was born in [June 20, 1968]. [Nicole Kidman] is [Australian-American]. [Nicole Kidman] is a [actress and producer].
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Nicole Kidman.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1968",1,1967,"June 20, 1968","
1968",mis_label
541,541,91,Nicole Kidman,Temporal_error,mis_knowledge2,"[Nicole Kidman] was born in [June 20, 1966]. [Nicole Kidman] is [Australian-American]. [Nicole Kidman] is a [actress and producer].",What year was the entity born?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
[Nicole Kidman] was born in [June 20, 1966]. [Nicole Kidman] is [Australian-American]. [Nicole Kidman] is a [actress and producer].
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Nicole Kidman.
Query: What year was the entity born?. Answer with only 1-3 word(s).
assistant
1966",1,1967,"June 20, 1966","
1966",mis_label
542,542,91,Nicole Kidman,location_error,mis_knowledge1,"[Nicole Kidman] was born in [June 20, 1967]. [Nicole Kidman] is [New Zealander-American]. [Nicole Kidman] is a [actress and producer].",What is the nationality of the entity?,"system
You are a helpful assistant.
user
Context information is below.
---------------------
[Nicole Kidman] was born in [June 20, 1967]. [Nicole Kidman] is [New Zealander-American]. [Nicole Kidman] is a [actress and producer].
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Nicole Kidman.
Query: What is the nationality of the entity?. Answer with only 1-3 word(s).
assistant
New Zealand-American",New,[Australian-American],New Zealander-American,"
New Zealand-American",mis_label
